dataset,index,target_mode,method,view,fraction,recall,budget,gold,ceiling
hotpotqa_long,10,full,DT_original,density,0.2,0.8819444444444444,253,144,1.0
hotpotqa_long,10,full,DT_target,raw,0.05,0.25,64,144,0.4444444444444444
hotpotqa_long,10,full,DT_target,raw,0.1,0.3472222222222222,127,144,0.8819444444444444
hotpotqa_long,10,full,DT_target,raw,0.2,0.4930555555555556,253,144,1.0
hotpotqa_long,10,full,DT_target,density,0.05,0.3819444444444444,64,144,0.4444444444444444
hotpotqa_long,10,full,DT_target,density,0.1,0.7569444444444444,127,144,0.8819444444444444
hotpotqa_long,10,full,DT_target,density,0.2,0.9652777777777778,253,144,1.0
hotpotqa_long,10,full,FT_K1,raw,0.05,0.3125,64,144,0.4444444444444444
hotpotqa_long,10,full,FT_K1,raw,0.1,0.4097222222222222,127,144,0.8819444444444444
hotpotqa_long,10,full,FT_K1,raw,0.2,0.5902777777777778,253,144,1.0
hotpotqa_long,10,full,FT_K1,density,0.05,0.4027777777777778,64,144,0.4444444444444444
hotpotqa_long,10,full,FT_K1,density,0.1,0.7569444444444444,127,144,0.8819444444444444
hotpotqa_long,10,full,FT_K1,density,0.2,0.9930555555555556,253,144,1.0
hotpotqa_long,10,full,FT_K3,raw,0.05,0.3125,64,144,0.4444444444444444
hotpotqa_long,10,full,FT_K3,raw,0.1,0.3888888888888889,127,144,0.8819444444444444
hotpotqa_long,10,full,FT_K3,raw,0.2,0.5833333333333334,253,144,1.0
hotpotqa_long,10,full,FT_K3,density,0.05,0.4027777777777778,64,144,0.4444444444444444
hotpotqa_long,10,full,FT_K3,density,0.1,0.7569444444444444,127,144,0.8819444444444444
hotpotqa_long,10,full,FT_K3,density,0.2,0.9930555555555556,253,144,1.0
hotpotqa_long,10,answer_conditioned,DT_target,raw,0.05,0.18055555555555555,64,144,0.4444444444444444
hotpotqa_long,10,answer_conditioned,DT_target,raw,0.1,0.25,127,144,0.8819444444444444
hotpotqa_long,10,answer_conditioned,DT_target,raw,0.2,0.3680555555555556,253,144,1.0
hotpotqa_long,10,answer_conditioned,DT_target,density,0.05,0.11805555555555555,64,144,0.4444444444444444
hotpotqa_long,10,answer_conditioned,DT_target,density,0.1,0.4861111111111111,127,144,0.8819444444444444
hotpotqa_long,10,answer_conditioned,DT_target,density,0.2,0.7638888888888888,253,144,1.0
hotpotqa_long,10,answer_conditioned,FT_K1,raw,0.05,0.19444444444444445,64,144,0.4444444444444444
hotpotqa_long,10,answer_conditioned,FT_K1,raw,0.1,0.2777777777777778,127,144,0.8819444444444444
hotpotqa_long,10,answer_conditioned,FT_K1,raw,0.2,0.4722222222222222,253,144,1.0
hotpotqa_long,10,answer_conditioned,FT_K1,density,0.05,0.4444444444444444,64,144,0.4444444444444444
hotpotqa_long,10,answer_conditioned,FT_K1,density,0.1,0.7569444444444444,127,144,0.8819444444444444
hotpotqa_long,10,answer_conditioned,FT_K1,density,0.2,0.8125,253,144,1.0
hotpotqa_long,10,answer_conditioned,FT_K3,raw,0.05,0.2152777777777778,64,144,0.4444444444444444
hotpotqa_long,10,answer_conditioned,FT_K3,raw,0.1,0.3333333333333333,127,144,0.8819444444444444
hotpotqa_long,10,answer_conditioned,FT_K3,raw,0.2,0.5,253,144,1.0
hotpotqa_long,10,answer_conditioned,FT_K3,density,0.05,0.4444444444444444,64,144,0.4444444444444444
hotpotqa_long,10,answer_conditioned,FT_K3,density,0.1,0.7083333333333334,127,144,0.8819444444444444
hotpotqa_long,10,answer_conditioned,FT_K3,density,0.2,0.8125,253,144,1.0
hotpotqa_long,10,answer_only,DT_target,raw,0.05,0.22916666666666666,64,144,0.4444444444444444
hotpotqa_long,10,answer_only,DT_target,raw,0.1,0.3333333333333333,127,144,0.8819444444444444
hotpotqa_long,10,answer_only,DT_target,raw,0.2,0.5277777777777778,253,144,1.0
hotpotqa_long,10,answer_only,DT_target,density,0.05,0.3819444444444444,64,144,0.4444444444444444
hotpotqa_long,10,answer_only,DT_target,density,0.1,0.5763888888888888,127,144,0.8819444444444444
hotpotqa_long,10,answer_only,DT_target,density,0.2,0.8125,253,144,1.0
hotpotqa_long,10,answer_only,FT_K1,raw,0.05,0.20833333333333334,64,144,0.4444444444444444
hotpotqa_long,10,answer_only,FT_K1,raw,0.1,0.3194444444444444,127,144,0.8819444444444444
hotpotqa_long,10,answer_only,FT_K1,raw,0.2,0.4722222222222222,253,144,1.0
hotpotqa_long,10,answer_only,FT_K1,density,0.05,0.4236111111111111,64,144,0.4444444444444444
hotpotqa_long,10,answer_only,FT_K1,density,0.1,0.7083333333333334,127,144,0.8819444444444444
hotpotqa_long,10,answer_only,FT_K1,density,0.2,0.8125,253,144,1.0
hotpotqa_long,10,answer_only,FT_K3,raw,0.05,0.20833333333333334,64,144,0.4444444444444444
hotpotqa_long,10,answer_only,FT_K3,raw,0.1,0.3125,127,144,0.8819444444444444
hotpotqa_long,10,answer_only,FT_K3,raw,0.2,0.4722222222222222,253,144,1.0
hotpotqa_long,10,answer_only,FT_K3,density,0.05,0.3958333333333333,64,144,0.4444444444444444
hotpotqa_long,10,answer_only,FT_K3,density,0.1,0.7083333333333334,127,144,0.8819444444444444
hotpotqa_long,10,answer_only,FT_K3,density,0.2,0.8125,253,144,1.0
hotpotqa_long,25,full,DT_original,raw,0.05,0.6666666666666666,85,69,1.0
hotpotqa_long,25,full,DT_original,raw,0.1,0.8405797101449275,169,69,1.0
hotpotqa_long,25,full,DT_original,raw,0.2,0.927536231884058,337,69,1.0
hotpotqa_long,25,full,DT_original,density,0.05,0.7246376811594203,85,69,1.0
hotpotqa_long,25,full,DT_original,density,0.1,1.0,169,69,1.0
hotpotqa_long,25,full,DT_original,density,0.2,1.0,337,69,1.0
hotpotqa_long,25,full,DT_target,raw,0.05,0.6666666666666666,85,69,1.0
hotpotqa_long,25,full,DT_target,raw,0.1,0.8260869565217391,169,69,1.0
hotpotqa_long,25,full,DT_target,raw,0.2,0.9565217391304348,337,69,1.0
hotpotqa_long,25,full,DT_target,density,0.05,0.7246376811594203,85,69,1.0
hotpotqa_long,25,full,DT_target,density,0.1,1.0,169,69,1.0
hotpotqa_long,25,full,DT_target,density,0.2,1.0,337,69,1.0
hotpotqa_long,25,full,FT_K1,raw,0.05,0.5797101449275363,85,69,1.0
hotpotqa_long,25,full,FT_K1,raw,0.1,0.7681159420289855,169,69,1.0
hotpotqa_long,25,full,FT_K1,raw,0.2,0.8840579710144928,337,69,1.0
hotpotqa_long,25,full,FT_K1,density,0.05,0.7246376811594203,85,69,1.0
hotpotqa_long,25,full,FT_K1,density,0.1,0.9855072463768116,169,69,1.0
hotpotqa_long,25,full,FT_K1,density,0.2,0.9855072463768116,337,69,1.0
hotpotqa_long,25,full,FT_K3,raw,0.05,0.5652173913043478,85,69,1.0
hotpotqa_long,25,full,FT_K3,raw,0.1,0.7536231884057971,169,69,1.0
hotpotqa_long,25,full,FT_K3,raw,0.2,0.8985507246376812,337,69,1.0
hotpotqa_long,25,full,FT_K3,density,0.05,0.7246376811594203,85,69,1.0
hotpotqa_long,25,full,FT_K3,density,0.1,0.9855072463768116,169,69,1.0
hotpotqa_long,25,full,FT_K3,density,0.2,0.9855072463768116,337,69,1.0
hotpotqa_long,25,answer_conditioned,DT_target,raw,0.05,0.2753623188405797,85,69,1.0
hotpotqa_long,25,answer_conditioned,DT_target,raw,0.1,0.4057971014492754,169,69,1.0
hotpotqa_long,25,answer_conditioned,DT_target,raw,0.2,0.4927536231884058,337,69,1.0
hotpotqa_long,25,answer_conditioned,DT_target,density,0.05,0.2463768115942029,85,69,1.0
hotpotqa_long,25,answer_conditioned,DT_target,density,0.1,0.4927536231884058,169,69,1.0
hotpotqa_long,25,answer_conditioned,DT_target,density,0.2,0.8260869565217391,337,69,1.0
hotpotqa_long,25,answer_conditioned,FT_K1,raw,0.05,0.30434782608695654,85,69,1.0
hotpotqa_long,25,answer_conditioned,FT_K1,raw,0.1,0.4782608695652174,169,69,1.0
hotpotqa_long,25,answer_conditioned,FT_K1,raw,0.2,0.6086956521739131,337,69,1.0
hotpotqa_long,25,answer_conditioned,FT_K1,density,0.05,0.2463768115942029,85,69,1.0
hotpotqa_long,25,answer_conditioned,FT_K1,density,0.1,0.42028985507246375,169,69,1.0
hotpotqa_long,25,answer_conditioned,FT_K1,density,0.2,1.0,337,69,1.0
hotpotqa_long,25,answer_conditioned,FT_K3,raw,0.05,0.391304347826087,85,69,1.0
hotpotqa_long,25,answer_conditioned,FT_K3,raw,0.1,0.5072463768115942,169,69,1.0
hotpotqa_long,25,answer_conditioned,FT_K3,raw,0.2,0.7246376811594203,337,69,1.0
hotpotqa_long,25,answer_conditioned,FT_K3,density,0.05,0.2463768115942029,85,69,1.0
hotpotqa_long,25,answer_conditioned,FT_K3,density,0.1,0.4927536231884058,169,69,1.0
hotpotqa_long,25,answer_conditioned,FT_K3,density,0.2,1.0,337,69,1.0
hotpotqa_long,25,answer_only,DT_target,raw,0.05,0.34782608695652173,85,69,1.0
hotpotqa_long,25,answer_only,DT_target,raw,0.1,0.5507246376811594,169,69,1.0
hotpotqa_long,25,answer_only,DT_target,raw,0.2,0.6956521739130435,337,69,1.0
hotpotqa_long,25,answer_only,DT_target,density,0.05,0.6521739130434783,85,69,1.0
hotpotqa_long,25,answer_only,DT_target,density,0.1,0.6666666666666666,169,69,1.0
hotpotqa_long,25,answer_only,DT_target,density,0.2,1.0,337,69,1.0
hotpotqa_long,25,answer_only,FT_K1,raw,0.05,0.391304347826087,85,69,1.0
hotpotqa_long,25,answer_only,FT_K1,raw,0.1,0.4782608695652174,169,69,1.0
hotpotqa_long,25,answer_only,FT_K1,raw,0.2,0.6231884057971014,337,69,1.0
hotpotqa_long,25,answer_only,FT_K1,density,0.05,0.463768115942029,85,69,1.0
hotpotqa_long,25,answer_only,FT_K1,density,0.1,0.8260869565217391,169,69,1.0
hotpotqa_long,25,answer_only,FT_K1,density,0.2,0.9855072463768116,337,69,1.0
hotpotqa_long,25,answer_only,FT_K3,raw,0.05,0.391304347826087,85,69,1.0
hotpotqa_long,25,answer_only,FT_K3,raw,0.1,0.4782608695652174,169,69,1.0
hotpotqa_long,25,answer_only,FT_K3,raw,0.2,0.6231884057971014,337,69,1.0
hotpotqa_long,25,answer_only,FT_K3,density,0.05,0.4927536231884058,85,69,1.0
hotpotqa_long,25,answer_only,FT_K3,density,0.1,0.8260869565217391,169,69,1.0
hotpotqa_long,25,answer_only,FT_K3,density,0.2,0.9855072463768116,337,69,1.0
hotpotqa_long,27,full,DT_original,raw,0.05,0.3283582089552239,83,67,1.0
hotpotqa_long,27,full,DT_original,raw,0.1,0.43283582089552236,165,67,1.0
hotpotqa_long,27,full,DT_original,raw,0.2,0.6268656716417911,330,67,1.0
hotpotqa_long,27,full,DT_original,density,0.05,0.6417910447761194,83,67,1.0
hotpotqa_long,27,full,DT_original,density,0.1,1.0,165,67,1.0
hotpotqa_long,27,full,DT_original,density,0.2,1.0,330,67,1.0
hotpotqa_long,27,full,DT_target,raw,0.05,0.31343283582089554,83,67,1.0
hotpotqa_long,27,full,DT_target,raw,0.1,0.47761194029850745,165,67,1.0
hotpotqa_long,27,full,DT_target,raw,0.2,0.6716417910447762,330,67,1.0
hotpotqa_long,27,full,DT_target,density,0.05,0.6119402985074627,83,67,1.0
hotpotqa_long,27,full,DT_target,density,0.1,1.0,165,67,1.0
hotpotqa_long,27,full,DT_target,density,0.2,1.0,330,67,1.0
hotpotqa_long,27,full,FT_K1,raw,0.05,0.29850746268656714,83,67,1.0
hotpotqa_long,27,full,FT_K1,raw,0.1,0.47761194029850745,165,67,1.0
hotpotqa_long,27,full,FT_K1,raw,0.2,0.6268656716417911,330,67,1.0
hotpotqa_long,27,full,FT_K1,density,0.05,0.5522388059701493,83,67,1.0
hotpotqa_long,27,full,FT_K1,density,0.1,1.0,165,67,1.0
hotpotqa_long,27,full,FT_K1,density,0.2,1.0,330,67,1.0
hotpotqa_long,27,full,FT_K3,raw,0.05,0.29850746268656714,83,67,1.0
hotpotqa_long,27,full,FT_K3,raw,0.1,0.47761194029850745,165,67,1.0
hotpotqa_long,27,full,FT_K3,raw,0.2,0.6268656716417911,330,67,1.0
hotpotqa_long,27,full,FT_K3,density,0.05,0.5522388059701493,83,67,1.0
hotpotqa_long,27,full,FT_K3,density,0.1,1.0,165,67,1.0
hotpotqa_long,27,full,FT_K3,density,0.2,1.0,330,67,1.0
hotpotqa_long,27,answer_conditioned,DT_target,raw,0.05,0.31343283582089554,83,67,1.0
hotpotqa_long,27,answer_conditioned,DT_target,raw,0.1,0.4925373134328358,165,67,1.0
hotpotqa_long,27,answer_conditioned,DT_target,raw,0.2,0.5970149253731343,330,67,1.0
hotpotqa_long,27,answer_conditioned,DT_target,density,0.05,0.7910447761194029,83,67,1.0
hotpotqa_long,27,answer_conditioned,DT_target,density,0.1,0.9850746268656716,165,67,1.0
hotpotqa_long,27,answer_conditioned,DT_target,density,0.2,0.9850746268656716,330,67,1.0
hotpotqa_long,27,answer_conditioned,FT_K1,raw,0.05,0.19402985074626866,83,67,1.0
hotpotqa_long,27,answer_conditioned,FT_K1,raw,0.1,0.373134328358209,165,67,1.0
hotpotqa_long,27,answer_conditioned,FT_K1,raw,0.2,0.5522388059701493,330,67,1.0
hotpotqa_long,27,answer_conditioned,FT_K1,density,0.05,0.43283582089552236,83,67,1.0
hotpotqa_long,27,answer_conditioned,FT_K1,density,0.1,0.43283582089552236,165,67,1.0
hotpotqa_long,27,answer_conditioned,FT_K1,density,0.2,1.0,330,67,1.0
hotpotqa_long,27,answer_conditioned,FT_K3,raw,0.05,0.22388059701492538,83,67,1.0
hotpotqa_long,27,answer_conditioned,FT_K3,raw,0.1,0.417910447761194,165,67,1.0
hotpotqa_long,27,answer_conditioned,FT_K3,raw,0.2,0.5522388059701493,330,67,1.0
hotpotqa_long,27,answer_conditioned,FT_K3,density,0.05,0.43283582089552236,83,67,1.0
hotpotqa_long,27,answer_conditioned,FT_K3,density,0.1,0.43283582089552236,165,67,1.0
hotpotqa_long,27,answer_conditioned,FT_K3,density,0.2,1.0,330,67,1.0
hotpotqa_long,27,answer_only,DT_target,raw,0.05,0.2835820895522388,83,67,1.0
hotpotqa_long,27,answer_only,DT_target,raw,0.1,0.40298507462686567,165,67,1.0
hotpotqa_long,27,answer_only,DT_target,raw,0.2,0.582089552238806,330,67,1.0
hotpotqa_long,27,answer_only,DT_target,density,0.05,0.7313432835820896,83,67,1.0
hotpotqa_long,27,answer_only,DT_target,density,0.1,1.0,165,67,1.0
hotpotqa_long,27,answer_only,DT_target,density,0.2,1.0,330,67,1.0
hotpotqa_long,27,answer_only,FT_K1,raw,0.05,0.31343283582089554,83,67,1.0
hotpotqa_long,27,answer_only,FT_K1,raw,0.1,0.4925373134328358,165,67,1.0
hotpotqa_long,27,answer_only,FT_K1,raw,0.2,0.6417910447761194,330,67,1.0
hotpotqa_long,27,answer_only,FT_K1,density,0.05,0.835820895522388,83,67,1.0
hotpotqa_long,27,answer_only,FT_K1,density,0.1,1.0,165,67,1.0
hotpotqa_long,27,answer_only,FT_K1,density,0.2,1.0,330,67,1.0
hotpotqa_long,27,answer_only,FT_K3,raw,0.05,0.31343283582089554,83,67,1.0
hotpotqa_long,27,answer_only,FT_K3,raw,0.1,0.4925373134328358,165,67,1.0
hotpotqa_long,27,answer_only,FT_K3,raw,0.2,0.6417910447761194,330,67,1.0
hotpotqa_long,27,answer_only,FT_K3,density,0.05,0.7910447761194029,83,67,1.0
hotpotqa_long,27,answer_only,FT_K3,density,0.1,1.0,165,67,1.0
hotpotqa_long,27,answer_only,FT_K3,density,0.2,1.0,330,67,1.0
hotpotqa_long,40,full,DT_original,raw,0.05,0.15625,66,128,0.515625
hotpotqa_long,40,full,DT_original,raw,0.1,0.2578125,131,128,1.0
hotpotqa_long,40,full,DT_original,raw,0.2,0.3671875,261,128,1.0
hotpotqa_long,40,full,DT_original,density,0.05,0.3671875,66,128,0.515625
hotpotqa_long,40,full,DT_original,density,0.1,0.4140625,131,128,1.0
hotpotqa_long,40,full,DT_original,density,0.2,0.5625,261,128,1.0
hotpotqa_long,40,full,DT_target,raw,0.05,0.1640625,66,128,0.515625
hotpotqa_long,40,full,DT_target,raw,0.1,0.25,131,128,1.0
hotpotqa_long,40,full,DT_target,raw,0.2,0.375,261,128,1.0
hotpotqa_long,40,full,DT_target,density,0.05,0.4140625,66,128,0.515625
hotpotqa_long,40,full,DT_target,density,0.1,0.421875,131,128,1.0
hotpotqa_long,40,full,DT_target,density,0.2,0.5625,261,128,1.0
hotpotqa_long,40,full,FT_K1,raw,0.05,0.234375,66,128,0.515625
hotpotqa_long,40,full,FT_K1,raw,0.1,0.34375,131,128,1.0
hotpotqa_long,40,full,FT_K1,raw,0.2,0.4375,261,128,1.0
hotpotqa_long,40,full,FT_K1,density,0.05,0.4140625,66,128,0.515625
hotpotqa_long,40,full,FT_K1,density,0.1,0.421875,131,128,1.0
hotpotqa_long,40,full,FT_K1,density,0.2,0.5625,261,128,1.0
hotpotqa_long,40,full,FT_K3,raw,0.05,0.234375,66,128,0.515625
hotpotqa_long,40,full,FT_K3,raw,0.1,0.3515625,131,128,1.0
hotpotqa_long,40,full,FT_K3,raw,0.2,0.4296875,261,128,1.0
hotpotqa_long,40,full,FT_K3,density,0.05,0.4140625,66,128,0.515625
hotpotqa_long,40,full,FT_K3,density,0.1,0.421875,131,128,1.0
hotpotqa_long,40,full,FT_K3,density,0.2,0.5625,261,128,1.0
hotpotqa_long,40,answer_conditioned,DT_target,raw,0.05,0.046875,66,128,0.515625
hotpotqa_long,40,answer_conditioned,DT_target,raw,0.1,0.0703125,131,128,1.0
hotpotqa_long,40,answer_conditioned,DT_target,raw,0.2,0.21875,261,128,1.0
hotpotqa_long,40,answer_conditioned,DT_target,density,0.05,0.140625,66,128,0.515625
hotpotqa_long,40,answer_conditioned,DT_target,density,0.1,0.1484375,131,128,1.0
hotpotqa_long,40,answer_conditioned,DT_target,density,0.2,0.1484375,261,128,1.0
hotpotqa_long,40,answer_conditioned,FT_K1,raw,0.05,0.1171875,66,128,0.515625
hotpotqa_long,40,answer_conditioned,FT_K1,raw,0.1,0.140625,131,128,1.0
hotpotqa_long,40,answer_conditioned,FT_K1,raw,0.2,0.265625,261,128,1.0
hotpotqa_long,40,answer_conditioned,FT_K1,density,0.05,0.140625,66,128,0.515625
hotpotqa_long,40,answer_conditioned,FT_K1,density,0.1,0.1640625,131,128,1.0
hotpotqa_long,40,answer_conditioned,FT_K1,density,0.2,0.359375,261,128,1.0
hotpotqa_long,40,answer_conditioned,FT_K3,raw,0.05,0.109375,66,128,0.515625
hotpotqa_long,40,answer_conditioned,FT_K3,raw,0.1,0.203125,131,128,1.0
hotpotqa_long,40,answer_conditioned,FT_K3,raw,0.2,0.3203125,261,128,1.0
hotpotqa_long,40,answer_conditioned,FT_K3,density,0.05,0.140625,66,128,0.515625
hotpotqa_long,40,answer_conditioned,FT_K3,density,0.1,0.25,131,128,1.0
hotpotqa_long,40,answer_conditioned,FT_K3,density,0.2,0.484375,261,128,1.0
hotpotqa_long,40,answer_only,DT_target,raw,0.05,0.109375,66,128,0.515625
hotpotqa_long,40,answer_only,DT_target,raw,0.1,0.203125,131,128,1.0
hotpotqa_long,40,answer_only,DT_target,raw,0.2,0.3671875,261,128,1.0
hotpotqa_long,40,answer_only,DT_target,density,0.05,0.140625,66,128,0.515625
hotpotqa_long,40,answer_only,DT_target,density,0.1,0.359375,131,128,1.0
hotpotqa_long,40,answer_only,DT_target,density,0.2,0.359375,261,128,1.0
hotpotqa_long,40,answer_only,FT_K1,raw,0.05,0.125,66,128,0.515625
hotpotqa_long,40,answer_only,FT_K1,raw,0.1,0.21875,131,128,1.0
hotpotqa_long,40,answer_only,FT_K1,raw,0.2,0.3359375,261,128,1.0
hotpotqa_long,40,answer_only,FT_K1,density,0.05,0.1484375,66,128,0.515625
hotpotqa_long,40,answer_only,FT_K1,density,0.1,0.359375,131,128,1.0
hotpotqa_long,40,answer_only,FT_K1,density,0.2,0.3671875,261,128,1.0
hotpotqa_long,40,answer_only,FT_K3,raw,0.05,0.125,66,128,0.515625
hotpotqa_long,40,answer_only,FT_K3,raw,0.1,0.21875,131,128,1.0
hotpotqa_long,40,answer_only,FT_K3,raw,0.2,0.328125,261,128,1.0
hotpotqa_long,40,answer_only,FT_K3,density,0.05,0.1484375,66,128,0.515625
hotpotqa_long,40,answer_only,FT_K3,density,0.1,0.359375,131,128,1.0
hotpotqa_long,40,answer_only,FT_K3,density,0.2,0.3671875,261,128,1.0
hotpotqa_long,42,full,DT_original,raw,0.05,0.1375,67,80,0.8375
hotpotqa_long,42,full,DT_original,raw,0.1,0.1875,133,80,1.0
hotpotqa_long,42,full,DT_original,raw,0.2,0.2625,265,80,1.0
hotpotqa_long,42,full,DT_original,density,0.05,0.4625,67,80,0.8375
hotpotqa_long,42,full,DT_original,density,0.1,1.0,133,80,1.0
hotpotqa_long,42,full,DT_original,density,0.2,1.0,265,80,1.0
hotpotqa_long,42,full,DT_target,raw,0.05,0.125,67,80,0.8375
hotpotqa_long,42,full,DT_target,raw,0.1,0.1625,133,80,1.0
hotpotqa_long,42,full,DT_target,raw,0.2,0.325,265,80,1.0
hotpotqa_long,42,full,DT_target,density,0.05,0.5,67,80,0.8375
hotpotqa_long,42,full,DT_target,density,0.1,0.6625,133,80,1.0
hotpotqa_long,42,full,DT_target,density,0.2,1.0,265,80,1.0
hotpotqa_long,42,full,FT_K1,raw,0.05,0.225,67,80,0.8375
hotpotqa_long,42,full,FT_K1,raw,0.1,0.3875,133,80,1.0
hotpotqa_long,42,full,FT_K1,raw,0.2,0.5625,265,80,1.0
hotpotqa_long,42,full,FT_K1,density,0.05,0.525,67,80,0.8375
hotpotqa_long,42,full,FT_K1,density,0.1,0.525,133,80,1.0
hotpotqa_long,42,full,FT_K1,density,0.2,1.0,265,80,1.0
hotpotqa_long,42,full,FT_K3,raw,0.05,0.225,67,80,0.8375
hotpotqa_long,42,full,FT_K3,raw,0.1,0.3875,133,80,1.0
hotpotqa_long,42,full,FT_K3,raw,0.2,0.5625,265,80,1.0
hotpotqa_long,42,full,FT_K3,density,0.05,0.525,67,80,0.8375
hotpotqa_long,42,full,FT_K3,density,0.1,0.525,133,80,1.0
hotpotqa_long,42,full,FT_K3,density,0.2,1.0,265,80,1.0
hotpotqa_long,42,answer_conditioned,DT_target,raw,0.05,0.075,67,80,0.8375
hotpotqa_long,42,answer_conditioned,DT_target,raw,0.1,0.2,133,80,1.0
hotpotqa_long,42,answer_conditioned,DT_target,raw,0.2,0.35,265,80,1.0
hotpotqa_long,42,answer_conditioned,DT_target,density,0.05,0.3375,67,80,0.8375
hotpotqa_long,42,answer_conditioned,DT_target,density,0.1,0.525,133,80,1.0
hotpotqa_long,42,answer_conditioned,DT_target,density,0.2,0.525,265,80,1.0
hotpotqa_long,42,answer_conditioned,FT_K1,raw,0.05,0.275,67,80,0.8375
hotpotqa_long,42,answer_conditioned,FT_K1,raw,0.1,0.3875,133,80,1.0
hotpotqa_long,42,answer_conditioned,FT_K1,raw,0.2,0.5875,265,80,1.0
hotpotqa_long,42,answer_conditioned,FT_K1,density,0.05,0.525,67,80,0.8375
hotpotqa_long,42,answer_conditioned,FT_K1,density,0.1,0.525,133,80,1.0
hotpotqa_long,42,answer_conditioned,FT_K1,density,0.2,0.525,265,80,1.0
hotpotqa_long,42,answer_conditioned,FT_K3,raw,0.05,0.2625,67,80,0.8375
hotpotqa_long,42,answer_conditioned,FT_K3,raw,0.1,0.3875,133,80,1.0
hotpotqa_long,42,answer_conditioned,FT_K3,raw,0.2,0.5875,265,80,1.0
hotpotqa_long,42,answer_conditioned,FT_K3,density,0.05,0.525,67,80,0.8375
hotpotqa_long,42,answer_conditioned,FT_K3,density,0.1,0.525,133,80,1.0
hotpotqa_long,42,answer_conditioned,FT_K3,density,0.2,0.525,265,80,1.0
hotpotqa_long,42,answer_only,DT_target,raw,0.05,0.1125,67,80,0.8375
hotpotqa_long,42,answer_only,DT_target,raw,0.1,0.2,133,80,1.0
hotpotqa_long,42,answer_only,DT_target,raw,0.2,0.375,265,80,1.0
hotpotqa_long,42,answer_only,DT_target,density,0.05,0.525,67,80,0.8375
hotpotqa_long,42,answer_only,DT_target,density,0.1,0.525,133,80,1.0
hotpotqa_long,42,answer_only,DT_target,density,0.2,0.525,265,80,1.0
hotpotqa_long,42,answer_only,FT_K1,raw,0.05,0.2375,67,80,0.8375
hotpotqa_long,42,answer_only,FT_K1,raw,0.1,0.325,133,80,1.0
hotpotqa_long,42,answer_only,FT_K1,raw,0.2,0.4875,265,80,1.0
hotpotqa_long,42,answer_only,FT_K1,density,0.05,0.525,67,80,0.8375
hotpotqa_long,42,answer_only,FT_K1,density,0.1,0.525,133,80,1.0
hotpotqa_long,42,answer_only,FT_K1,density,0.2,0.525,265,80,1.0
hotpotqa_long,42,answer_only,FT_K3,raw,0.05,0.2375,67,80,0.8375
hotpotqa_long,42,answer_only,FT_K3,raw,0.1,0.3375,133,80,1.0
hotpotqa_long,42,answer_only,FT_K3,raw,0.2,0.4875,265,80,1.0
hotpotqa_long,42,answer_only,FT_K3,density,0.05,0.525,67,80,0.8375
hotpotqa_long,42,answer_only,FT_K3,density,0.1,0.525,133,80,1.0
hotpotqa_long,42,answer_only,FT_K3,density,0.2,0.525,265,80,1.0
hotpotqa_long,45,full,DT_original,raw,0.05,0.3246753246753247,86,77,1.0
hotpotqa_long,45,full,DT_original,raw,0.1,0.5584415584415584,171,77,1.0
hotpotqa_long,45,full,DT_original,raw,0.2,0.7142857142857143,341,77,1.0
hotpotqa_long,45,full,DT_original,density,0.05,0.7012987012987013,86,77,1.0
hotpotqa_long,45,full,DT_original,density,0.1,0.987012987012987,171,77,1.0
hotpotqa_long,45,full,DT_original,density,0.2,0.987012987012987,341,77,1.0
hotpotqa_long,45,full,DT_target,raw,0.05,0.2987012987012987,86,77,1.0
hotpotqa_long,45,full,DT_target,raw,0.1,0.5844155844155844,171,77,1.0
hotpotqa_long,45,full,DT_target,raw,0.2,0.7532467532467533,341,77,1.0
hotpotqa_long,45,full,DT_target,density,0.05,0.5844155844155844,86,77,1.0
hotpotqa_long,45,full,DT_target,density,0.1,0.987012987012987,171,77,1.0
hotpotqa_long,45,full,DT_target,density,0.2,0.987012987012987,341,77,1.0
hotpotqa_long,45,full,FT_K1,raw,0.05,0.37662337662337664,86,77,1.0
hotpotqa_long,45,full,FT_K1,raw,0.1,0.6363636363636364,171,77,1.0
hotpotqa_long,45,full,FT_K1,raw,0.2,0.7922077922077922,341,77,1.0
hotpotqa_long,45,full,FT_K1,density,0.05,0.8571428571428571,86,77,1.0
hotpotqa_long,45,full,FT_K1,density,0.1,1.0,171,77,1.0
hotpotqa_long,45,full,FT_K1,density,0.2,1.0,341,77,1.0
hotpotqa_long,45,full,FT_K3,raw,0.05,0.37662337662337664,86,77,1.0
hotpotqa_long,45,full,FT_K3,raw,0.1,0.6233766233766234,171,77,1.0
hotpotqa_long,45,full,FT_K3,raw,0.2,0.7792207792207793,341,77,1.0
hotpotqa_long,45,full,FT_K3,density,0.05,0.8571428571428571,86,77,1.0
hotpotqa_long,45,full,FT_K3,density,0.1,1.0,171,77,1.0
hotpotqa_long,45,full,FT_K3,density,0.2,1.0,341,77,1.0
hotpotqa_long,45,answer_conditioned,DT_target,raw,0.05,0.06493506493506493,86,77,1.0
hotpotqa_long,45,answer_conditioned,DT_target,raw,0.1,0.11688311688311688,171,77,1.0
hotpotqa_long,45,answer_conditioned,DT_target,raw,0.2,0.16883116883116883,341,77,1.0
hotpotqa_long,45,answer_conditioned,DT_target,density,0.05,0.0,86,77,1.0
