dataset,index,target_mode,method,view,fraction,recall,budget,gold,ceiling
vt_h6_c1,5,answer_only,DT_target,raw,0.05,0.265625,17,64,0.265625
vt_h6_c1,5,answer_only,DT_target,raw,0.1,0.515625,33,64,0.515625
vt_h6_c1,5,answer_only,DT_target,raw,0.2,0.921875,66,64,1.0
vt_h6_c1,5,answer_only,DT_target,density,0.05,0.265625,17,64,0.265625
vt_h6_c1,5,answer_only,DT_target,density,0.1,0.515625,33,64,0.515625
vt_h6_c1,5,answer_only,DT_target,density,0.2,1.0,66,64,1.0
vt_h6_c1,5,answer_only,FT_K1,raw,0.05,0.265625,17,64,0.265625
vt_h6_c1,5,answer_only,FT_K1,raw,0.1,0.515625,33,64,0.515625
vt_h6_c1,5,answer_only,FT_K1,raw,0.2,0.8125,66,64,1.0
vt_h6_c1,5,answer_only,FT_K1,density,0.05,0.265625,17,64,0.265625
vt_h6_c1,5,answer_only,FT_K1,density,0.1,0.515625,33,64,0.515625
vt_h6_c1,5,answer_only,FT_K1,density,0.2,1.0,66,64,1.0
vt_h6_c1,5,answer_only,FT_K3,raw,0.05,0.265625,17,64,0.265625
vt_h6_c1,5,answer_only,FT_K3,raw,0.1,0.515625,33,64,0.515625
vt_h6_c1,5,answer_only,FT_K3,raw,0.2,0.8125,66,64,1.0
vt_h6_c1,5,answer_only,FT_K3,density,0.05,0.265625,17,64,0.265625
vt_h6_c1,5,answer_only,FT_K3,density,0.1,0.515625,33,64,0.515625
vt_h6_c1,5,answer_only,FT_K3,density,0.2,1.0,66,64,1.0
vt_h6_c1,16,answer_only,DT_target,raw,0.05,0.25,17,68,0.25
vt_h6_c1,16,answer_only,DT_target,raw,0.1,0.5,34,68,0.5
vt_h6_c1,16,answer_only,DT_target,raw,0.2,0.9117647058823529,67,68,0.9852941176470589
vt_h6_c1,16,answer_only,DT_target,density,0.05,0.25,17,68,0.25
vt_h6_c1,16,answer_only,DT_target,density,0.1,0.5,34,68,0.5
vt_h6_c1,16,answer_only,DT_target,density,0.2,0.9852941176470589,67,68,0.9852941176470589
vt_h6_c1,16,answer_only,FT_K1,raw,0.05,0.25,17,68,0.25
vt_h6_c1,16,answer_only,FT_K1,raw,0.1,0.5,34,68,0.5
vt_h6_c1,16,answer_only,FT_K1,raw,0.2,0.7941176470588235,67,68,0.9852941176470589
vt_h6_c1,16,answer_only,FT_K1,density,0.05,0.25,17,68,0.25
vt_h6_c1,16,answer_only,FT_K1,density,0.1,0.5,34,68,0.5
vt_h6_c1,16,answer_only,FT_K1,density,0.2,0.9852941176470589,67,68,0.9852941176470589
vt_h6_c1,16,answer_only,FT_K3,raw,0.05,0.25,17,68,0.25
vt_h6_c1,16,answer_only,FT_K3,raw,0.1,0.5,34,68,0.5
vt_h6_c1,16,answer_only,FT_K3,raw,0.2,0.7941176470588235,67,68,0.9852941176470589
vt_h6_c1,16,answer_only,FT_K3,density,0.05,0.25,17,68,0.25
vt_h6_c1,16,answer_only,FT_K3,density,0.1,0.5,34,68,0.5
vt_h6_c1,16,answer_only,FT_K3,density,0.2,0.9852941176470589,67,68,0.9852941176470589
vt_h6_c1,26,answer_only,DT_target,raw,0.05,0.25,17,68,0.25
vt_h6_c1,26,answer_only,DT_target,raw,0.1,0.5,34,68,0.5
vt_h6_c1,26,answer_only,DT_target,raw,0.2,0.9558823529411765,67,68,0.9852941176470589
vt_h6_c1,26,answer_only,DT_target,density,0.05,0.25,17,68,0.25
vt_h6_c1,26,answer_only,DT_target,density,0.1,0.5,34,68,0.5
vt_h6_c1,26,answer_only,DT_target,density,0.2,0.9852941176470589,67,68,0.9852941176470589
vt_h6_c1,26,answer_only,FT_K1,raw,0.05,0.25,17,68,0.25
vt_h6_c1,26,answer_only,FT_K1,raw,0.1,0.5,34,68,0.5
vt_h6_c1,26,answer_only,FT_K1,raw,0.2,0.8382352941176471,67,68,0.9852941176470589
vt_h6_c1,26,answer_only,FT_K1,density,0.05,0.25,17,68,0.25
vt_h6_c1,26,answer_only,FT_K1,density,0.1,0.5,34,68,0.5
vt_h6_c1,26,answer_only,FT_K1,density,0.2,0.9852941176470589,67,68,0.9852941176470589
vt_h6_c1,26,answer_only,FT_K3,raw,0.05,0.25,17,68,0.25
vt_h6_c1,26,answer_only,FT_K3,raw,0.1,0.5,34,68,0.5
vt_h6_c1,26,answer_only,FT_K3,raw,0.2,0.8235294117647058,67,68,0.9852941176470589
vt_h6_c1,26,answer_only,FT_K3,density,0.05,0.25,17,68,0.25
vt_h6_c1,26,answer_only,FT_K3,density,0.1,0.5,34,68,0.5
vt_h6_c1,26,answer_only,FT_K3,density,0.2,0.9852941176470589,67,68,0.9852941176470589
vt_h6_c1,33,answer_only,DT_target,raw,0.05,0.265625,17,64,0.265625
vt_h6_c1,33,answer_only,DT_target,raw,0.1,0.515625,33,64,0.515625
vt_h6_c1,33,answer_only,DT_target,raw,0.2,0.90625,66,64,1.0
vt_h6_c1,33,answer_only,DT_target,density,0.05,0.265625,17,64,0.265625
vt_h6_c1,33,answer_only,DT_target,density,0.1,0.515625,33,64,0.515625
vt_h6_c1,33,answer_only,DT_target,density,0.2,1.0,66,64,1.0
vt_h6_c1,33,answer_only,FT_K1,raw,0.05,0.265625,17,64,0.265625
vt_h6_c1,33,answer_only,FT_K1,raw,0.1,0.515625,33,64,0.515625
vt_h6_c1,33,answer_only,FT_K1,raw,0.2,0.8125,66,64,1.0
vt_h6_c1,33,answer_only,FT_K1,density,0.05,0.265625,17,64,0.265625
vt_h6_c1,33,answer_only,FT_K1,density,0.1,0.515625,33,64,0.515625
vt_h6_c1,33,answer_only,FT_K1,density,0.2,1.0,66,64,1.0
vt_h6_c1,33,answer_only,FT_K3,raw,0.05,0.265625,17,64,0.265625
vt_h6_c1,33,answer_only,FT_K3,raw,0.1,0.515625,33,64,0.515625
vt_h6_c1,33,answer_only,FT_K3,raw,0.2,0.796875,66,64,1.0
vt_h6_c1,33,answer_only,FT_K3,density,0.05,0.265625,17,64,0.265625
vt_h6_c1,33,answer_only,FT_K3,density,0.1,0.515625,33,64,0.515625
vt_h6_c1,33,answer_only,FT_K3,density,0.2,1.0,66,64,1.0
vt_h6_c1,36,answer_only,DT_target,raw,0.05,0.26153846153846155,17,65,0.26153846153846155
vt_h6_c1,36,answer_only,DT_target,raw,0.1,0.5230769230769231,34,65,0.5230769230769231
vt_h6_c1,36,answer_only,DT_target,raw,0.2,0.8769230769230769,67,65,1.0
vt_h6_c1,36,answer_only,DT_target,density,0.05,0.26153846153846155,17,65,0.26153846153846155
vt_h6_c1,36,answer_only,DT_target,density,0.1,0.5230769230769231,34,65,0.5230769230769231
vt_h6_c1,36,answer_only,DT_target,density,0.2,1.0,67,65,1.0
vt_h6_c1,36,answer_only,FT_K1,raw,0.05,0.26153846153846155,17,65,0.26153846153846155
vt_h6_c1,36,answer_only,FT_K1,raw,0.1,0.5230769230769231,34,65,0.5230769230769231
vt_h6_c1,36,answer_only,FT_K1,raw,0.2,0.8307692307692308,67,65,1.0
vt_h6_c1,36,answer_only,FT_K1,density,0.05,0.26153846153846155,17,65,0.26153846153846155
vt_h6_c1,36,answer_only,FT_K1,density,0.1,0.5230769230769231,34,65,0.5230769230769231
vt_h6_c1,36,answer_only,FT_K1,density,0.2,1.0,67,65,1.0
vt_h6_c1,36,answer_only,FT_K3,raw,0.05,0.26153846153846155,17,65,0.26153846153846155
vt_h6_c1,36,answer_only,FT_K3,raw,0.1,0.5230769230769231,34,65,0.5230769230769231
vt_h6_c1,36,answer_only,FT_K3,raw,0.2,0.8307692307692308,67,65,1.0
vt_h6_c1,36,answer_only,FT_K3,density,0.05,0.26153846153846155,17,65,0.26153846153846155
vt_h6_c1,36,answer_only,FT_K3,density,0.1,0.5230769230769231,34,65,0.5230769230769231
vt_h6_c1,36,answer_only,FT_K3,density,0.2,1.0,67,65,1.0
vt_h6_c1,40,answer_only,DT_target,raw,0.05,0.265625,17,64,0.265625
vt_h6_c1,40,answer_only,DT_target,raw,0.1,0.515625,33,64,0.515625
vt_h6_c1,40,answer_only,DT_target,raw,0.2,0.9375,66,64,1.0
vt_h6_c1,40,answer_only,DT_target,density,0.05,0.265625,17,64,0.265625
vt_h6_c1,40,answer_only,DT_target,density,0.1,0.515625,33,64,0.515625
vt_h6_c1,40,answer_only,DT_target,density,0.2,1.0,66,64,1.0
vt_h6_c1,40,answer_only,FT_K1,raw,0.05,0.265625,17,64,0.265625
vt_h6_c1,40,answer_only,FT_K1,raw,0.1,0.515625,33,64,0.515625
vt_h6_c1,40,answer_only,FT_K1,raw,0.2,0.828125,66,64,1.0
vt_h6_c1,40,answer_only,FT_K1,density,0.05,0.265625,17,64,0.265625
vt_h6_c1,40,answer_only,FT_K1,density,0.1,0.515625,33,64,0.515625
vt_h6_c1,40,answer_only,FT_K1,density,0.2,1.0,66,64,1.0
vt_h6_c1,40,answer_only,FT_K3,raw,0.05,0.265625,17,64,0.265625
vt_h6_c1,40,answer_only,FT_K3,raw,0.1,0.515625,33,64,0.515625
vt_h6_c1,40,answer_only,FT_K3,raw,0.2,0.8125,66,64,1.0
vt_h6_c1,40,answer_only,FT_K3,density,0.05,0.265625,17,64,0.265625
vt_h6_c1,40,answer_only,FT_K3,density,0.1,0.515625,33,64,0.515625
vt_h6_c1,40,answer_only,FT_K3,density,0.2,1.0,66,64,1.0
vt_h6_c1,41,answer_only,DT_target,raw,0.05,0.25,17,68,0.25
vt_h6_c1,41,answer_only,DT_target,raw,0.1,0.5,34,68,0.5
vt_h6_c1,41,answer_only,DT_target,raw,0.2,0.9117647058823529,67,68,0.9852941176470589
vt_h6_c1,41,answer_only,DT_target,density,0.05,0.25,17,68,0.25
vt_h6_c1,41,answer_only,DT_target,density,0.1,0.5,34,68,0.5
vt_h6_c1,41,answer_only,DT_target,density,0.2,0.9852941176470589,67,68,0.9852941176470589
vt_h6_c1,41,answer_only,FT_K1,raw,0.05,0.25,17,68,0.25
vt_h6_c1,41,answer_only,FT_K1,raw,0.1,0.5,34,68,0.5
vt_h6_c1,41,answer_only,FT_K1,raw,0.2,0.8235294117647058,67,68,0.9852941176470589
vt_h6_c1,41,answer_only,FT_K1,density,0.05,0.25,17,68,0.25
vt_h6_c1,41,answer_only,FT_K1,density,0.1,0.5,34,68,0.5
vt_h6_c1,41,answer_only,FT_K1,density,0.2,0.9852941176470589,67,68,0.9852941176470589
vt_h6_c1,41,answer_only,FT_K3,raw,0.05,0.25,17,68,0.25
vt_h6_c1,41,answer_only,FT_K3,raw,0.1,0.5,34,68,0.5
vt_h6_c1,41,answer_only,FT_K3,raw,0.2,0.8088235294117647,67,68,0.9852941176470589
vt_h6_c1,41,answer_only,FT_K3,density,0.05,0.25,17,68,0.25
vt_h6_c1,41,answer_only,FT_K3,density,0.1,0.5,34,68,0.5
vt_h6_c1,41,answer_only,FT_K3,density,0.2,0.9852941176470589,67,68,0.9852941176470589
vt_h6_c1,42,answer_only,DT_target,raw,0.05,0.2537313432835821,17,67,0.2537313432835821
vt_h6_c1,42,answer_only,DT_target,raw,0.1,0.5074626865671642,34,67,0.5074626865671642
vt_h6_c1,42,answer_only,DT_target,raw,0.2,0.9402985074626866,67,67,1.0
vt_h6_c1,42,answer_only,DT_target,density,0.05,0.2537313432835821,17,67,0.2537313432835821
vt_h6_c1,42,answer_only,DT_target,density,0.1,0.5074626865671642,34,67,0.5074626865671642
vt_h6_c1,42,answer_only,DT_target,density,0.2,1.0,67,67,1.0
vt_h6_c1,42,answer_only,FT_K1,raw,0.05,0.2537313432835821,17,67,0.2537313432835821
vt_h6_c1,42,answer_only,FT_K1,raw,0.1,0.5074626865671642,34,67,0.5074626865671642
vt_h6_c1,42,answer_only,FT_K1,raw,0.2,0.8208955223880597,67,67,1.0
vt_h6_c1,42,answer_only,FT_K1,density,0.05,0.2537313432835821,17,67,0.2537313432835821
vt_h6_c1,42,answer_only,FT_K1,density,0.1,0.5074626865671642,34,67,0.5074626865671642
vt_h6_c1,42,answer_only,FT_K1,density,0.2,1.0,67,67,1.0
vt_h6_c1,42,answer_only,FT_K3,raw,0.05,0.2537313432835821,17,67,0.2537313432835821
vt_h6_c1,42,answer_only,FT_K3,raw,0.1,0.5074626865671642,34,67,0.5074626865671642
vt_h6_c1,42,answer_only,FT_K3,raw,0.2,0.8059701492537313,67,67,1.0
vt_h6_c1,42,answer_only,FT_K3,density,0.05,0.2537313432835821,17,67,0.2537313432835821
vt_h6_c1,42,answer_only,FT_K3,density,0.1,0.5074626865671642,34,67,0.5074626865671642
vt_h6_c1,42,answer_only,FT_K3,density,0.2,1.0,67,67,1.0
vt_h6_c1,49,answer_only,DT_target,raw,0.05,0.27419354838709675,17,62,0.27419354838709675
vt_h6_c1,49,answer_only,DT_target,raw,0.1,0.532258064516129,33,62,0.532258064516129
vt_h6_c1,49,answer_only,DT_target,raw,0.2,0.9354838709677419,66,62,1.0
vt_h6_c1,49,answer_only,DT_target,density,0.05,0.27419354838709675,17,62,0.27419354838709675
vt_h6_c1,49,answer_only,DT_target,density,0.1,0.532258064516129,33,62,0.532258064516129
vt_h6_c1,49,answer_only,DT_target,density,0.2,1.0,66,62,1.0
vt_h6_c1,49,answer_only,FT_K1,raw,0.05,0.27419354838709675,17,62,0.27419354838709675
vt_h6_c1,49,answer_only,FT_K1,raw,0.1,0.532258064516129,33,62,0.532258064516129
vt_h6_c1,49,answer_only,FT_K1,raw,0.2,0.8548387096774194,66,62,1.0
vt_h6_c1,49,answer_only,FT_K1,density,0.05,0.27419354838709675,17,62,0.27419354838709675
vt_h6_c1,49,answer_only,FT_K1,density,0.1,0.532258064516129,33,62,0.532258064516129
vt_h6_c1,49,answer_only,FT_K1,density,0.2,1.0,66,62,1.0
vt_h6_c1,49,answer_only,FT_K3,raw,0.05,0.27419354838709675,17,62,0.27419354838709675
vt_h6_c1,49,answer_only,FT_K3,raw,0.1,0.532258064516129,33,62,0.532258064516129
vt_h6_c1,49,answer_only,FT_K3,raw,0.2,0.8548387096774194,66,62,1.0
vt_h6_c1,49,answer_only,FT_K3,density,0.05,0.27419354838709675,17,62,0.27419354838709675
vt_h6_c1,49,answer_only,FT_K3,density,0.1,0.532258064516129,33,62,0.532258064516129
vt_h6_c1,49,answer_only,FT_K3,density,0.2,1.0,66,62,1.0
vt_h6_c1,51,answer_only,DT_target,raw,0.05,0.25,17,68,0.25
vt_h6_c1,51,answer_only,DT_target,raw,0.1,0.5,34,68,0.5
vt_h6_c1,51,answer_only,DT_target,raw,0.2,0.9117647058823529,67,68,0.9852941176470589
vt_h6_c1,51,answer_only,DT_target,density,0.05,0.25,17,68,0.25
vt_h6_c1,51,answer_only,DT_target,density,0.1,0.5,34,68,0.5
vt_h6_c1,51,answer_only,DT_target,density,0.2,0.9852941176470589,67,68,0.9852941176470589
vt_h6_c1,51,answer_only,FT_K1,raw,0.05,0.25,17,68,0.25
vt_h6_c1,51,answer_only,FT_K1,raw,0.1,0.5,34,68,0.5
vt_h6_c1,51,answer_only,FT_K1,raw,0.2,0.8088235294117647,67,68,0.9852941176470589
vt_h6_c1,51,answer_only,FT_K1,density,0.05,0.25,17,68,0.25
vt_h6_c1,51,answer_only,FT_K1,density,0.1,0.5,34,68,0.5
vt_h6_c1,51,answer_only,FT_K1,density,0.2,0.9852941176470589,67,68,0.9852941176470589
vt_h6_c1,51,answer_only,FT_K3,raw,0.05,0.25,17,68,0.25
vt_h6_c1,51,answer_only,FT_K3,raw,0.1,0.5,34,68,0.5
vt_h6_c1,51,answer_only,FT_K3,raw,0.2,0.8088235294117647,67,68,0.9852941176470589
vt_h6_c1,51,answer_only,FT_K3,density,0.05,0.25,17,68,0.25
vt_h6_c1,51,answer_only,FT_K3,density,0.1,0.5,34,68,0.5
vt_h6_c1,51,answer_only,FT_K3,density,0.2,0.9852941176470589,67,68,0.9852941176470589
vt_h6_c1,55,answer_only,DT_target,raw,0.05,0.2463768115942029,17,69,0.2463768115942029
vt_h6_c1,55,answer_only,DT_target,raw,0.1,0.4927536231884058,34,69,0.4927536231884058
vt_h6_c1,55,answer_only,DT_target,raw,0.2,0.9130434782608695,67,69,0.9710144927536232
vt_h6_c1,55,answer_only,DT_target,density,0.05,0.2463768115942029,17,69,0.2463768115942029
vt_h6_c1,55,answer_only,DT_target,density,0.1,0.4927536231884058,34,69,0.4927536231884058
vt_h6_c1,55,answer_only,DT_target,density,0.2,0.9710144927536232,67,69,0.9710144927536232
vt_h6_c1,55,answer_only,FT_K1,raw,0.05,0.2463768115942029,17,69,0.2463768115942029
vt_h6_c1,55,answer_only,FT_K1,raw,0.1,0.4927536231884058,34,69,0.4927536231884058
vt_h6_c1,55,answer_only,FT_K1,raw,0.2,0.782608695652174,67,69,0.9710144927536232
vt_h6_c1,55,answer_only,FT_K1,density,0.05,0.2463768115942029,17,69,0.2463768115942029
vt_h6_c1,55,answer_only,FT_K1,density,0.1,0.4927536231884058,34,69,0.4927536231884058
vt_h6_c1,55,answer_only,FT_K1,density,0.2,0.9710144927536232,67,69,0.9710144927536232
vt_h6_c1,55,answer_only,FT_K3,raw,0.05,0.2463768115942029,17,69,0.2463768115942029
vt_h6_c1,55,answer_only,FT_K3,raw,0.1,0.4927536231884058,34,69,0.4927536231884058
vt_h6_c1,55,answer_only,FT_K3,raw,0.2,0.782608695652174,67,69,0.9710144927536232
vt_h6_c1,55,answer_only,FT_K3,density,0.05,0.2463768115942029,17,69,0.2463768115942029
vt_h6_c1,55,answer_only,FT_K3,density,0.1,0.4927536231884058,34,69,0.4927536231884058
vt_h6_c1,55,answer_only,FT_K3,density,0.2,0.9710144927536232,67,69,0.9710144927536232
vt_h6_c1,58,answer_only,DT_target,raw,0.05,0.265625,17,64,0.265625
vt_h6_c1,58,answer_only,DT_target,raw,0.1,0.515625,33,64,0.515625
vt_h6_c1,58,answer_only,DT_target,raw,0.2,0.921875,66,64,1.0
vt_h6_c1,58,answer_only,DT_target,density,0.05,0.265625,17,64,0.265625
vt_h6_c1,58,answer_only,DT_target,density,0.1,0.515625,33,64,0.515625
vt_h6_c1,58,answer_only,DT_target,density,0.2,1.0,66,64,1.0
vt_h6_c1,58,answer_only,FT_K1,raw,0.05,0.265625,17,64,0.265625
vt_h6_c1,58,answer_only,FT_K1,raw,0.1,0.515625,33,64,0.515625
vt_h6_c1,58,answer_only,FT_K1,raw,0.2,0.84375,66,64,1.0
vt_h6_c1,58,answer_only,FT_K1,density,0.05,0.265625,17,64,0.265625
vt_h6_c1,58,answer_only,FT_K1,density,0.1,0.515625,33,64,0.515625
vt_h6_c1,58,answer_only,FT_K1,density,0.2,1.0,66,64,1.0
vt_h6_c1,58,answer_only,FT_K3,raw,0.05,0.265625,17,64,0.265625
vt_h6_c1,58,answer_only,FT_K3,raw,0.1,0.515625,33,64,0.515625
vt_h6_c1,58,answer_only,FT_K3,raw,0.2,0.828125,66,64,1.0
vt_h6_c1,58,answer_only,FT_K3,density,0.05,0.265625,17,64,0.265625
vt_h6_c1,58,answer_only,FT_K3,density,0.1,0.515625,33,64,0.515625
vt_h6_c1,58,answer_only,FT_K3,density,0.2,1.0,66,64,1.0
vt_h6_c1,61,answer_only,DT_target,raw,0.05,0.265625,17,64,0.265625
vt_h6_c1,61,answer_only,DT_target,raw,0.1,0.515625,33,64,0.515625
vt_h6_c1,61,answer_only,DT_target,raw,0.2,0.90625,66,64,1.0
vt_h6_c1,61,answer_only,DT_target,density,0.05,0.265625,17,64,0.265625
vt_h6_c1,61,answer_only,DT_target,density,0.1,0.515625,33,64,0.515625
vt_h6_c1,61,answer_only,DT_target,density,0.2,1.0,66,64,1.0
vt_h6_c1,61,answer_only,FT_K1,raw,0.05,0.265625,17,64,0.265625
vt_h6_c1,61,answer_only,FT_K1,raw,0.1,0.515625,33,64,0.515625
vt_h6_c1,61,answer_only,FT_K1,raw,0.2,0.8125,66,64,1.0
vt_h6_c1,61,answer_only,FT_K1,density,0.05,0.265625,17,64,0.265625
vt_h6_c1,61,answer_only,FT_K1,density,0.1,0.515625,33,64,0.515625
vt_h6_c1,61,answer_only,FT_K1,density,0.2,1.0,66,64,1.0
vt_h6_c1,61,answer_only,FT_K3,raw,0.05,0.265625,17,64,0.265625
vt_h6_c1,61,answer_only,FT_K3,raw,0.1,0.515625,33,64,0.515625
vt_h6_c1,61,answer_only,FT_K3,raw,0.2,0.796875,66,64,1.0
vt_h6_c1,61,answer_only,FT_K3,density,0.05,0.265625,17,64,0.265625
vt_h6_c1,61,answer_only,FT_K3,density,0.1,0.515625,33,64,0.515625
vt_h6_c1,61,answer_only,FT_K3,density,0.2,1.0,66,64,1.0
vt_h6_c1,93,answer_only,DT_target,raw,0.05,0.2463768115942029,17,69,0.2463768115942029
vt_h6_c1,93,answer_only,DT_target,raw,0.1,0.4927536231884058,34,69,0.4927536231884058
vt_h6_c1,93,answer_only,DT_target,raw,0.2,0.8985507246376812,67,69,0.9710144927536232
vt_h6_c1,93,answer_only,DT_target,density,0.05,0.2463768115942029,17,69,0.2463768115942029
vt_h6_c1,93,answer_only,DT_target,density,0.1,0.4927536231884058,34,69,0.4927536231884058
vt_h6_c1,93,answer_only,DT_target,density,0.2,0.9710144927536232,67,69,0.9710144927536232
vt_h6_c1,93,answer_only,FT_K1,raw,0.05,0.2463768115942029,17,69,0.2463768115942029
vt_h6_c1,93,answer_only,FT_K1,raw,0.1,0.4927536231884058,34,69,0.4927536231884058
vt_h6_c1,93,answer_only,FT_K1,raw,0.2,0.8405797101449275,67,69,0.9710144927536232
vt_h6_c1,93,answer_only,FT_K1,density,0.05,0.2463768115942029,17,69,0.2463768115942029
vt_h6_c1,93,answer_only,FT_K1,density,0.1,0.4927536231884058,34,69,0.4927536231884058
vt_h6_c1,93,answer_only,FT_K1,density,0.2,0.9710144927536232,67,69,0.9710144927536232
vt_h6_c1,93,answer_only,FT_K3,raw,0.05,0.2463768115942029,17,69,0.2463768115942029
vt_h6_c1,93,answer_only,FT_K3,raw,0.1,0.4927536231884058,34,69,0.4927536231884058
vt_h6_c1,93,answer_only,FT_K3,raw,0.2,0.8260869565217391,67,69,0.9710144927536232
vt_h6_c1,93,answer_only,FT_K3,density,0.05,0.2463768115942029,17,69,0.2463768115942029
vt_h6_c1,93,answer_only,FT_K3,density,0.1,0.4927536231884058,34,69,0.4927536231884058
vt_h6_c1,93,answer_only,FT_K3,density,0.2,0.9710144927536232,67,69,0.9710144927536232
vt_h10_c1,1,answer_only,DT_target,raw,0.05,0.1650485436893204,17,103,0.1650485436893204
vt_h10_c1,1,answer_only,DT_target,raw,0.1,0.3300970873786408,34,103,0.3300970873786408
vt_h10_c1,1,answer_only,DT_target,raw,0.2,0.6504854368932039,67,103,0.6504854368932039
vt_h10_c1,1,answer_only,DT_target,density,0.05,0.1650485436893204,17,103,0.1650485436893204
vt_h10_c1,1,answer_only,DT_target,density,0.1,0.3300970873786408,34,103,0.3300970873786408
vt_h10_c1,1,answer_only,DT_target,density,0.2,0.6504854368932039,67,103,0.6504854368932039
vt_h10_c1,1,answer_only,FT_K1,raw,0.05,0.1650485436893204,17,103,0.1650485436893204
vt_h10_c1,1,answer_only,FT_K1,raw,0.1,0.3300970873786408,34,103,0.3300970873786408
vt_h10_c1,1,answer_only,FT_K1,raw,0.2,0.6504854368932039,67,103,0.6504854368932039
vt_h10_c1,1,answer_only,FT_K1,density,0.05,0.1650485436893204,17,103,0.1650485436893204
vt_h10_c1,1,answer_only,FT_K1,density,0.1,0.3300970873786408,34,103,0.3300970873786408
vt_h10_c1,1,answer_only,FT_K1,density,0.2,0.6504854368932039,67,103,0.6504854368932039
vt_h10_c1,1,answer_only,FT_K3,raw,0.05,0.1650485436893204,17,103,0.1650485436893204
vt_h10_c1,1,answer_only,FT_K3,raw,0.1,0.3300970873786408,34,103,0.3300970873786408
vt_h10_c1,1,answer_only,FT_K3,raw,0.2,0.6504854368932039,67,103,0.6504854368932039
vt_h10_c1,1,answer_only,FT_K3,density,0.05,0.1650485436893204,17,103,0.1650485436893204
vt_h10_c1,1,answer_only,FT_K3,density,0.1,0.3300970873786408,34,103,0.3300970873786408
vt_h10_c1,1,answer_only,FT_K3,density,0.2,0.6504854368932039,67,103,0.6504854368932039
vt_h10_c1,28,answer_only,DT_target,raw,0.05,0.16666666666666666,17,102,0.16666666666666666
vt_h10_c1,28,answer_only,DT_target,raw,0.1,0.3235294117647059,33,102,0.3235294117647059
vt_h10_c1,28,answer_only,DT_target,raw,0.2,0.6470588235294118,66,102,0.6470588235294118
vt_h10_c1,28,answer_only,DT_target,density,0.05,0.16666666666666666,17,102,0.16666666666666666
vt_h10_c1,28,answer_only,DT_target,density,0.1,0.3235294117647059,33,102,0.3235294117647059
vt_h10_c1,28,answer_only,DT_target,density,0.2,0.6470588235294118,66,102,0.6470588235294118
vt_h10_c1,28,answer_only,FT_K1,raw,0.05,0.16666666666666666,17,102,0.16666666666666666
vt_h10_c1,28,answer_only,FT_K1,raw,0.1,0.3235294117647059,33,102,0.3235294117647059
vt_h10_c1,28,answer_only,FT_K1,raw,0.2,0.6470588235294118,66,102,0.6470588235294118
vt_h10_c1,28,answer_only,FT_K1,density,0.05,0.16666666666666666,17,102,0.16666666666666666
vt_h10_c1,28,answer_only,FT_K1,density,0.1,0.3235294117647059,33,102,0.3235294117647059
vt_h10_c1,28,answer_only,FT_K1,density,0.2,0.6470588235294118,66,102,0.6470588235294118
vt_h10_c1,28,answer_only,FT_K3,raw,0.05,0.16666666666666666,17,102,0.16666666666666666
vt_h10_c1,28,answer_only,FT_K3,raw,0.1,0.3235294117647059,33,102,0.3235294117647059
vt_h10_c1,28,answer_only,FT_K3,raw,0.2,0.6470588235294118,66,102,0.6470588235294118
vt_h10_c1,28,answer_only,FT_K3,density,0.05,0.16666666666666666,17,102,0.16666666666666666
vt_h10_c1,28,answer_only,FT_K3,density,0.1,0.3235294117647059,33,102,0.3235294117647059
vt_h10_c1,28,answer_only,FT_K3,density,0.2,0.6470588235294118,66,102,0.6470588235294118
vt_h10_c1,33,answer_only,DT_target,raw,0.05,0.16346153846153846,17,104,0.16346153846153846
vt_h10_c1,33,answer_only,DT_target,raw,0.1,0.3269230769230769,34,104,0.3269230769230769
vt_h10_c1,33,answer_only,DT_target,raw,0.2,0.6442307692307693,67,104,0.6442307692307693
vt_h10_c1,33,answer_only,DT_target,density,0.05,0.16346153846153846,17,104,0.16346153846153846
vt_h10_c1,33,answer_only,DT_target,density,0.1,0.3269230769230769,34,104,0.3269230769230769
vt_h10_c1,33,answer_only,DT_target,density,0.2,0.6442307692307693,67,104,0.6442307692307693
vt_h10_c1,33,answer_only,FT_K1,raw,0.05,0.16346153846153846,17,104,0.16346153846153846
vt_h10_c1,33,answer_only,FT_K1,raw,0.1,0.3269230769230769,34,104,0.3269230769230769
vt_h10_c1,33,answer_only,FT_K1,raw,0.2,0.6442307692307693,67,104,0.6442307692307693
vt_h10_c1,33,answer_only,FT_K1,density,0.05,0.16346153846153846,17,104,0.16346153846153846
vt_h10_c1,33,answer_only,FT_K1,density,0.1,0.3269230769230769,34,104,0.3269230769230769
vt_h10_c1,33,answer_only,FT_K1,density,0.2,0.6442307692307693,67,104,0.6442307692307693
vt_h10_c1,33,answer_only,FT_K3,raw,0.05,0.16346153846153846,17,104,0.16346153846153846
vt_h10_c1,33,answer_only,FT_K3,raw,0.1,0.3269230769230769,34,104,0.3269230769230769
vt_h10_c1,33,answer_only,FT_K3,raw,0.2,0.6442307692307693,67,104,0.6442307692307693
vt_h10_c1,33,answer_only,FT_K3,density,0.05,0.16346153846153846,17,104,0.16346153846153846
vt_h10_c1,33,answer_only,FT_K3,density,0.1,0.3269230769230769,34,104,0.3269230769230769
vt_h10_c1,33,answer_only,FT_K3,density,0.2,0.6442307692307693,67,104,0.6442307692307693
