index,target_mode,method,view,fraction,recall,budget,gold_tokens,ceiling
5,answer_only,FT_K3,regex_cached,0.2,0.4298245614035088,331,114,1
5,answer_only,FT_K3,regex_restored,0.05,0.2719298245614035,83,114,0.7280701754385965
5,answer_only,FT_K3,regex_restored,0.1,0.2719298245614035,166,114,1
5,answer_only,FT_K3,regex_restored,0.2,0.4298245614035088,331,114,1
5,answer_only,FT_K3,regex_anchor_restored,0.05,0.2719298245614035,83,114,0.7280701754385965
5,answer_only,FT_K3,regex_anchor_restored,0.1,0.2719298245614035,166,114,1
5,answer_only,FT_K3,regex_anchor_restored,0.2,0.43859649122807015,331,114,1
5,answer_only,FT_K3,native_token_restored,0.05,0.2719298245614035,83,114,0.7280701754385965
5,answer_only,FT_K3,native_token_restored,0.1,0.2719298245614035,166,114,1
5,answer_only,FT_K3,native_token_restored,0.2,0.43859649122807015,331,114,1
6,answer_only,DT_target,raw_cached,0.05,0.2,61,70,0.8714285714285714
6,answer_only,DT_target,raw_cached,0.1,0.2714285714285714,122,70,1
6,answer_only,DT_target,raw_cached,0.2,0.42857142857142855,243,70,1
6,answer_only,DT_target,raw_restored,0.05,0.2,61,70,0.8714285714285714
6,answer_only,DT_target,raw_restored,0.1,0.2714285714285714,122,70,1
6,answer_only,DT_target,raw_restored,0.2,0.42857142857142855,243,70,1
6,answer_only,DT_target,regex_cached,0.05,0.7,61,70,0.8714285714285714
6,answer_only,DT_target,regex_cached,0.1,0.7142857142857143,122,70,1
6,answer_only,DT_target,regex_cached,0.2,0.9857142857142858,243,70,1
6,answer_only,DT_target,regex_restored,0.05,0.7,61,70,0.8714285714285714
6,answer_only,DT_target,regex_restored,0.1,0.7142857142857143,122,70,1
6,answer_only,DT_target,regex_restored,0.2,0.9857142857142858,243,70,1
6,answer_only,DT_target,regex_anchor_restored,0.05,0.7142857142857143,61,70,0.8714285714285714
6,answer_only,DT_target,regex_anchor_restored,0.1,0.7142857142857143,122,70,1
6,answer_only,DT_target,regex_anchor_restored,0.2,1.0,243,70,1
6,answer_only,DT_target,native_token_restored,0.05,0.7142857142857143,61,70,0.8714285714285714
6,answer_only,DT_target,native_token_restored,0.1,0.7142857142857143,122,70,1
6,answer_only,DT_target,native_token_restored,0.2,1.0,243,70,1
6,answer_only,FT_K1,raw_cached,0.05,0.2571428571428571,61,70,0.8714285714285714
6,answer_only,FT_K1,raw_cached,0.1,0.37142857142857144,122,70,1
6,answer_only,FT_K1,raw_cached,0.2,0.5142857142857142,243,70,1
6,answer_only,FT_K1,raw_restored,0.05,0.2571428571428571,61,70,0.8714285714285714
6,answer_only,FT_K1,raw_restored,0.1,0.37142857142857144,122,70,1
6,answer_only,FT_K1,raw_restored,0.2,0.5142857142857142,243,70,1
6,answer_only,FT_K1,regex_cached,0.05,0.7,61,70,0.8714285714285714
6,answer_only,FT_K1,regex_cached,0.1,0.9857142857142858,122,70,1
6,answer_only,FT_K1,regex_cached,0.2,0.9857142857142858,243,70,1
6,answer_only,FT_K1,regex_restored,0.05,0.7,61,70,0.8714285714285714
6,answer_only,FT_K1,regex_restored,0.1,0.9857142857142858,122,70,1
6,answer_only,FT_K1,regex_restored,0.2,0.9857142857142858,243,70,1
6,answer_only,FT_K1,regex_anchor_restored,0.05,0.7142857142857143,61,70,0.8714285714285714
6,answer_only,FT_K1,regex_anchor_restored,0.1,1.0,122,70,1
6,answer_only,FT_K1,regex_anchor_restored,0.2,1.0,243,70,1
6,answer_only,FT_K1,native_token_restored,0.05,0.7142857142857143,61,70,0.8714285714285714
6,answer_only,FT_K1,native_token_restored,0.1,1.0,122,70,1
6,answer_only,FT_K1,native_token_restored,0.2,1.0,243,70,1
6,answer_only,FT_K3,raw_cached,0.05,0.2571428571428571,61,70,0.8714285714285714
6,answer_only,FT_K3,raw_cached,0.1,0.37142857142857144,122,70,1
6,answer_only,FT_K3,raw_cached,0.2,0.5142857142857142,243,70,1
6,answer_only,FT_K3,raw_restored,0.05,0.2571428571428571,61,70,0.8714285714285714
6,answer_only,FT_K3,raw_restored,0.1,0.37142857142857144,122,70,1
6,answer_only,FT_K3,raw_restored,0.2,0.5142857142857142,243,70,1
6,answer_only,FT_K3,regex_cached,0.05,0.7,61,70,0.8714285714285714
6,answer_only,FT_K3,regex_cached,0.1,0.9857142857142858,122,70,1
6,answer_only,FT_K3,regex_cached,0.2,0.9857142857142858,243,70,1
6,answer_only,FT_K3,regex_restored,0.05,0.7,61,70,0.8714285714285714
6,answer_only,FT_K3,regex_restored,0.1,0.9857142857142858,122,70,1
6,answer_only,FT_K3,regex_restored,0.2,0.9857142857142858,243,70,1
6,answer_only,FT_K3,regex_anchor_restored,0.05,0.7142857142857143,61,70,0.8714285714285714
6,answer_only,FT_K3,regex_anchor_restored,0.1,1.0,122,70,1
6,answer_only,FT_K3,regex_anchor_restored,0.2,1.0,243,70,1
6,answer_only,FT_K3,native_token_restored,0.05,0.7142857142857143,61,70,0.8714285714285714
6,answer_only,FT_K3,native_token_restored,0.1,1.0,122,70,1
6,answer_only,FT_K3,native_token_restored,0.2,1.0,243,70,1
7,answer_only,DT_target,raw_cached,0.05,0.2,51,85,0.6
7,answer_only,DT_target,raw_cached,0.1,0.35294117647058826,101,85,1
7,answer_only,DT_target,raw_cached,0.2,0.4823529411764706,201,85,1
7,answer_only,DT_target,raw_restored,0.05,0.2,51,85,0.6
7,answer_only,DT_target,raw_restored,0.1,0.35294117647058826,101,85,1
7,answer_only,DT_target,raw_restored,0.2,0.4823529411764706,201,85,1
7,answer_only,DT_target,regex_cached,0.05,0.5764705882352941,51,85,0.6
7,answer_only,DT_target,regex_cached,0.1,0.7294117647058823,101,85,1
7,answer_only,DT_target,regex_cached,0.2,1.0,201,85,1
7,answer_only,DT_target,regex_restored,0.05,0.5764705882352941,51,85,0.6
7,answer_only,DT_target,regex_restored,0.1,0.7294117647058823,101,85,1
7,answer_only,DT_target,regex_restored,0.2,1.0,201,85,1
7,answer_only,DT_target,regex_anchor_restored,0.05,0.5764705882352941,51,85,0.6
7,answer_only,DT_target,regex_anchor_restored,0.1,0.7294117647058823,101,85,1
7,answer_only,DT_target,regex_anchor_restored,0.2,1.0,201,85,1
7,answer_only,DT_target,native_token_restored,0.05,0.6,51,85,0.6
7,answer_only,DT_target,native_token_restored,0.1,0.6235294117647059,101,85,1
7,answer_only,DT_target,native_token_restored,0.2,1.0,201,85,1
7,answer_only,FT_K1,raw_cached,0.05,0.25882352941176473,51,85,0.6
7,answer_only,FT_K1,raw_cached,0.1,0.4117647058823529,101,85,1
7,answer_only,FT_K1,raw_cached,0.2,0.5529411764705883,201,85,1
7,answer_only,FT_K1,raw_restored,0.05,0.25882352941176473,51,85,0.6
7,answer_only,FT_K1,raw_restored,0.1,0.4117647058823529,101,85,1
7,answer_only,FT_K1,raw_restored,0.2,0.5529411764705883,201,85,1
7,answer_only,FT_K1,regex_cached,0.05,0.5764705882352941,51,85,0.6
7,answer_only,FT_K1,regex_cached,0.1,0.7411764705882353,101,85,1
7,answer_only,FT_K1,regex_cached,0.2,1.0,201,85,1
7,answer_only,FT_K1,regex_restored,0.05,0.5764705882352941,51,85,0.6
7,answer_only,FT_K1,regex_restored,0.1,0.7411764705882353,101,85,1
7,answer_only,FT_K1,regex_restored,0.2,1.0,201,85,1
7,answer_only,FT_K1,regex_anchor_restored,0.05,0.5764705882352941,51,85,0.6
7,answer_only,FT_K1,regex_anchor_restored,0.1,0.7764705882352941,101,85,1
7,answer_only,FT_K1,regex_anchor_restored,0.2,1.0,201,85,1
7,answer_only,FT_K1,native_token_restored,0.05,0.6,51,85,0.6
7,answer_only,FT_K1,native_token_restored,0.1,0.6588235294117647,101,85,1
7,answer_only,FT_K1,native_token_restored,0.2,1.0,201,85,1
7,answer_only,FT_K3,raw_cached,0.05,0.25882352941176473,51,85,0.6
7,answer_only,FT_K3,raw_cached,0.1,0.4117647058823529,101,85,1
7,answer_only,FT_K3,raw_cached,0.2,0.5529411764705883,201,85,1
7,answer_only,FT_K3,raw_restored,0.05,0.25882352941176473,51,85,0.6
7,answer_only,FT_K3,raw_restored,0.1,0.4117647058823529,101,85,1
7,answer_only,FT_K3,raw_restored,0.2,0.5529411764705883,201,85,1
7,answer_only,FT_K3,regex_cached,0.05,0.5764705882352941,51,85,0.6
7,answer_only,FT_K3,regex_cached,0.1,0.7411764705882353,101,85,1
7,answer_only,FT_K3,regex_cached,0.2,1.0,201,85,1
7,answer_only,FT_K3,regex_restored,0.05,0.5764705882352941,51,85,0.6
7,answer_only,FT_K3,regex_restored,0.1,0.7411764705882353,101,85,1
7,answer_only,FT_K3,regex_restored,0.2,1.0,201,85,1
7,answer_only,FT_K3,regex_anchor_restored,0.05,0.5764705882352941,51,85,0.6
7,answer_only,FT_K3,regex_anchor_restored,0.1,0.7764705882352941,101,85,1
7,answer_only,FT_K3,regex_anchor_restored,0.2,1.0,201,85,1
7,answer_only,FT_K3,native_token_restored,0.05,0.6,51,85,0.6
7,answer_only,FT_K3,native_token_restored,0.1,0.6588235294117647,101,85,1
7,answer_only,FT_K3,native_token_restored,0.2,1.0,201,85,1
8,answer_only,DT_target,raw_cached,0.05,0.35384615384615387,37,65,0.5692307692307692
8,answer_only,DT_target,raw_cached,0.1,0.5076923076923077,74,65,1
8,answer_only,DT_target,raw_cached,0.2,0.7230769230769231,147,65,1
8,answer_only,DT_target,raw_restored,0.05,0.35384615384615387,37,65,0.5692307692307692
8,answer_only,DT_target,raw_restored,0.1,0.5076923076923077,74,65,1
8,answer_only,DT_target,raw_restored,0.2,0.6615384615384615,147,65,1
8,answer_only,DT_target,regex_cached,0.05,0.5538461538461539,37,65,0.5692307692307692
8,answer_only,DT_target,regex_cached,0.1,0.9076923076923077,74,65,1
8,answer_only,DT_target,regex_cached,0.2,0.9076923076923077,147,65,1
8,answer_only,DT_target,regex_restored,0.05,0.5538461538461539,37,65,0.5692307692307692
8,answer_only,DT_target,regex_restored,0.1,0.9076923076923077,74,65,1
8,answer_only,DT_target,regex_restored,0.2,0.9076923076923077,147,65,1
8,answer_only,DT_target,regex_anchor_restored,0.05,0.5692307692307692,37,65,0.5692307692307692
8,answer_only,DT_target,regex_anchor_restored,0.1,0.9230769230769231,74,65,1
8,answer_only,DT_target,regex_anchor_restored,0.2,0.9230769230769231,147,65,1
8,answer_only,DT_target,native_token_restored,0.05,0.5692307692307692,37,65,0.5692307692307692
8,answer_only,DT_target,native_token_restored,0.1,0.9230769230769231,74,65,1
8,answer_only,DT_target,native_token_restored,0.2,0.9230769230769231,147,65,1
8,answer_only,FT_K1,raw_cached,0.05,0.4,37,65,0.5692307692307692
8,answer_only,FT_K1,raw_cached,0.1,0.5692307692307692,74,65,1
8,answer_only,FT_K1,raw_cached,0.2,0.7538461538461538,147,65,1
8,answer_only,FT_K1,raw_restored,0.05,0.4,37,65,0.5692307692307692
8,answer_only,FT_K1,raw_restored,0.1,0.5692307692307692,74,65,1
8,answer_only,FT_K1,raw_restored,0.2,0.7538461538461538,147,65,1
8,answer_only,FT_K1,regex_cached,0.05,0.5384615384615384,37,65,0.5692307692307692
8,answer_only,FT_K1,regex_cached,0.1,0.7230769230769231,74,65,1
8,answer_only,FT_K1,regex_cached,0.2,0.9076923076923077,147,65,1
8,answer_only,FT_K1,regex_restored,0.05,0.5384615384615384,37,65,0.5692307692307692
8,answer_only,FT_K1,regex_restored,0.1,0.7230769230769231,74,65,1
8,answer_only,FT_K1,regex_restored,0.2,0.9076923076923077,147,65,1
8,answer_only,FT_K1,regex_anchor_restored,0.05,0.5384615384615384,37,65,0.5692307692307692
8,answer_only,FT_K1,regex_anchor_restored,0.1,0.7384615384615385,74,65,1
8,answer_only,FT_K1,regex_anchor_restored,0.2,0.9230769230769231,147,65,1
8,answer_only,FT_K1,native_token_restored,0.05,0.5692307692307692,37,65,0.5692307692307692
8,answer_only,FT_K1,native_token_restored,0.1,0.7384615384615385,74,65,1
8,answer_only,FT_K1,native_token_restored,0.2,0.9230769230769231,147,65,1
8,answer_only,FT_K3,raw_cached,0.05,0.4,37,65,0.5692307692307692
8,answer_only,FT_K3,raw_cached,0.1,0.5846153846153846,74,65,1
8,answer_only,FT_K3,raw_cached,0.2,0.7692307692307693,147,65,1
8,answer_only,FT_K3,raw_restored,0.05,0.4,37,65,0.5692307692307692
8,answer_only,FT_K3,raw_restored,0.1,0.5846153846153846,74,65,1
8,answer_only,FT_K3,raw_restored,0.2,0.7692307692307693,147,65,1
8,answer_only,FT_K3,regex_cached,0.05,0.5384615384615384,37,65,0.5692307692307692
8,answer_only,FT_K3,regex_cached,0.1,0.7230769230769231,74,65,1
8,answer_only,FT_K3,regex_cached,0.2,0.9076923076923077,147,65,1
8,answer_only,FT_K3,regex_restored,0.05,0.5384615384615384,37,65,0.5692307692307692
8,answer_only,FT_K3,regex_restored,0.1,0.7230769230769231,74,65,1
8,answer_only,FT_K3,regex_restored,0.2,0.9076923076923077,147,65,1
8,answer_only,FT_K3,regex_anchor_restored,0.05,0.5384615384615384,37,65,0.5692307692307692
8,answer_only,FT_K3,regex_anchor_restored,0.1,0.7384615384615385,74,65,1
8,answer_only,FT_K3,regex_anchor_restored,0.2,0.9230769230769231,147,65,1
8,answer_only,FT_K3,native_token_restored,0.05,0.5692307692307692,37,65,0.5692307692307692
8,answer_only,FT_K3,native_token_restored,0.1,0.7384615384615385,74,65,1
8,answer_only,FT_K3,native_token_restored,0.2,0.9230769230769231,147,65,1
9,answer_only,DT_target,raw_cached,0.05,0.3870967741935484,48,62,0.7741935483870968
9,answer_only,DT_target,raw_cached,0.1,0.5967741935483871,95,62,1
9,answer_only,DT_target,raw_cached,0.2,0.8064516129032258,190,62,1
9,answer_only,DT_target,raw_restored,0.05,0.3870967741935484,48,62,0.7741935483870968
9,answer_only,DT_target,raw_restored,0.1,0.5967741935483871,95,62,1
9,answer_only,DT_target,raw_restored,0.2,0.8064516129032258,190,62,1
9,answer_only,DT_target,regex_cached,0.05,0.6290322580645161,48,62,0.7741935483870968
9,answer_only,DT_target,regex_cached,0.1,0.7258064516129032,95,62,1
9,answer_only,DT_target,regex_cached,0.2,1.0,190,62,1
9,answer_only,DT_target,regex_restored,0.05,0.6290322580645161,48,62,0.7741935483870968
9,answer_only,DT_target,regex_restored,0.1,0.7258064516129032,95,62,1
9,answer_only,DT_target,regex_restored,0.2,1.0,190,62,1
9,answer_only,DT_target,regex_anchor_restored,0.05,0.5483870967741935,48,62,0.7741935483870968
9,answer_only,DT_target,regex_anchor_restored,0.1,0.7419354838709677,95,62,1
9,answer_only,DT_target,regex_anchor_restored,0.2,1.0,190,62,1
9,answer_only,DT_target,native_token_restored,0.05,0.5645161290322581,48,62,0.7741935483870968
9,answer_only,DT_target,native_token_restored,0.1,0.7419354838709677,95,62,1
9,answer_only,DT_target,native_token_restored,0.2,1.0,190,62,1
9,answer_only,FT_K1,raw_cached,0.05,0.3064516129032258,48,62,0.7741935483870968
9,answer_only,FT_K1,raw_cached,0.1,0.532258064516129,95,62,1
9,answer_only,FT_K1,raw_cached,0.2,0.8870967741935484,190,62,1
9,answer_only,FT_K1,raw_restored,0.05,0.3064516129032258,48,62,0.7741935483870968
9,answer_only,FT_K1,raw_restored,0.1,0.532258064516129,95,62,1
9,answer_only,FT_K1,raw_restored,0.2,0.8870967741935484,190,62,1
9,answer_only,FT_K1,regex_cached,0.05,0.5483870967741935,48,62,0.7741935483870968
9,answer_only,FT_K1,regex_cached,0.1,0.7258064516129032,95,62,1
9,answer_only,FT_K1,regex_cached,0.2,1.0,190,62,1
9,answer_only,FT_K1,regex_restored,0.05,0.5483870967741935,48,62,0.7741935483870968
9,answer_only,FT_K1,regex_restored,0.1,0.7258064516129032,95,62,1
9,answer_only,FT_K1,regex_restored,0.2,1.0,190,62,1
9,answer_only,FT_K1,regex_anchor_restored,0.05,0.5483870967741935,48,62,0.7741935483870968
9,answer_only,FT_K1,regex_anchor_restored,0.1,0.7419354838709677,95,62,1
9,answer_only,FT_K1,regex_anchor_restored,0.2,1.0,190,62,1
9,answer_only,FT_K1,native_token_restored,0.05,0.5483870967741935,48,62,0.7741935483870968
9,answer_only,FT_K1,native_token_restored,0.1,0.7419354838709677,95,62,1
9,answer_only,FT_K1,native_token_restored,0.2,1.0,190,62,1
9,answer_only,FT_K3,raw_cached,0.05,0.3064516129032258,48,62,0.7741935483870968
9,answer_only,FT_K3,raw_cached,0.1,0.532258064516129,95,62,1
9,answer_only,FT_K3,raw_cached,0.2,0.8870967741935484,190,62,1
9,answer_only,FT_K3,raw_restored,0.05,0.3064516129032258,48,62,0.7741935483870968
9,answer_only,FT_K3,raw_restored,0.1,0.532258064516129,95,62,1
9,answer_only,FT_K3,raw_restored,0.2,0.8870967741935484,190,62,1
9,answer_only,FT_K3,regex_cached,0.05,0.5483870967741935,48,62,0.7741935483870968
9,answer_only,FT_K3,regex_cached,0.1,0.7258064516129032,95,62,1
9,answer_only,FT_K3,regex_cached,0.2,1.0,190,62,1
9,answer_only,FT_K3,regex_restored,0.05,0.5483870967741935,48,62,0.7741935483870968
9,answer_only,FT_K3,regex_restored,0.1,0.7258064516129032,95,62,1
9,answer_only,FT_K3,regex_restored,0.2,1.0,190,62,1
9,answer_only,FT_K3,regex_anchor_restored,0.05,0.5483870967741935,48,62,0.7741935483870968
9,answer_only,FT_K3,regex_anchor_restored,0.1,0.7419354838709677,95,62,1
9,answer_only,FT_K3,regex_anchor_restored,0.2,1.0,190,62,1
9,answer_only,FT_K3,native_token_restored,0.05,0.5483870967741935,48,62,0.7741935483870968
9,answer_only,FT_K3,native_token_restored,0.1,0.7419354838709677,95,62,1
9,answer_only,FT_K3,native_token_restored,0.2,1.0,190,62,1
10,answer_only,DT_target,raw_cached,0.05,0.22916666666666666,64,144,0.4444444444444444
10,answer_only,DT_target,raw_cached,0.1,0.3333333333333333,127,144,0.8819444444444444
10,answer_only,DT_target,raw_cached,0.2,0.5277777777777778,253,144,1
10,answer_only,DT_target,raw_restored,0.05,0.22916666666666666,64,144,0.4444444444444444
10,answer_only,DT_target,raw_restored,0.1,0.3333333333333333,127,144,0.8819444444444444
10,answer_only,DT_target,raw_restored,0.2,0.5277777777777778,253,144,1
10,answer_only,DT_target,regex_cached,0.05,0.3819444444444444,64,144,0.4444444444444444
10,answer_only,DT_target,regex_cached,0.1,0.5763888888888888,127,144,0.8819444444444444
10,answer_only,DT_target,regex_cached,0.2,0.8125,253,144,1
10,answer_only,DT_target,regex_restored,0.05,0.3819444444444444,64,144,0.4444444444444444
10,answer_only,DT_target,regex_restored,0.1,0.5763888888888888,127,144,0.8819444444444444
10,answer_only,DT_target,regex_restored,0.2,0.8125,253,144,1
10,answer_only,DT_target,regex_anchor_restored,0.05,0.3819444444444444,64,144,0.4444444444444444
10,answer_only,DT_target,regex_anchor_restored,0.1,0.5763888888888888,127,144,0.8819444444444444
10,answer_only,DT_target,regex_anchor_restored,0.2,0.8194444444444444,253,144,1
10,answer_only,DT_target,native_token_restored,0.05,0.4444444444444444,64,144,0.4444444444444444
10,answer_only,DT_target,native_token_restored,0.1,0.7986111111111112,127,144,0.8819444444444444
10,answer_only,DT_target,native_token_restored,0.2,0.8194444444444444,253,144,1
10,answer_only,FT_K1,raw_cached,0.05,0.20833333333333334,64,144,0.4444444444444444
10,answer_only,FT_K1,raw_cached,0.1,0.3194444444444444,127,144,0.8819444444444444
10,answer_only,FT_K1,raw_cached,0.2,0.4722222222222222,253,144,1
10,answer_only,FT_K1,raw_restored,0.05,0.20833333333333334,64,144,0.4444444444444444
10,answer_only,FT_K1,raw_restored,0.1,0.3194444444444444,127,144,0.8819444444444444
10,answer_only,FT_K1,raw_restored,0.2,0.4722222222222222,253,144,1
10,answer_only,FT_K1,regex_cached,0.05,0.4236111111111111,64,144,0.4444444444444444
10,answer_only,FT_K1,regex_cached,0.1,0.7083333333333334,127,144,0.8819444444444444
10,answer_only,FT_K1,regex_cached,0.2,0.8125,253,144,1
10,answer_only,FT_K1,regex_restored,0.05,0.4236111111111111,64,144,0.4444444444444444
10,answer_only,FT_K1,regex_restored,0.1,0.7083333333333334,127,144,0.8819444444444444
10,answer_only,FT_K1,regex_restored,0.2,0.8125,253,144,1
10,answer_only,FT_K1,regex_anchor_restored,0.05,0.4236111111111111,64,144,0.4444444444444444
10,answer_only,FT_K1,regex_anchor_restored,0.1,0.7152777777777778,127,144,0.8819444444444444
10,answer_only,FT_K1,regex_anchor_restored,0.2,0.8194444444444444,253,144,1
10,answer_only,FT_K1,native_token_restored,0.05,0.4444444444444444,64,144,0.4444444444444444
10,answer_only,FT_K1,native_token_restored,0.1,0.8194444444444444,127,144,0.8819444444444444
10,answer_only,FT_K1,native_token_restored,0.2,0.8194444444444444,253,144,1
10,answer_only,FT_K3,raw_cached,0.05,0.20833333333333334,64,144,0.4444444444444444
10,answer_only,FT_K3,raw_cached,0.1,0.3125,127,144,0.8819444444444444
10,answer_only,FT_K3,raw_cached,0.2,0.4722222222222222,253,144,1
10,answer_only,FT_K3,raw_restored,0.05,0.20833333333333334,64,144,0.4444444444444444
10,answer_only,FT_K3,raw_restored,0.1,0.3125,127,144,0.8819444444444444
10,answer_only,FT_K3,raw_restored,0.2,0.4722222222222222,253,144,1
10,answer_only,FT_K3,regex_cached,0.05,0.3958333333333333,64,144,0.4444444444444444
10,answer_only,FT_K3,regex_cached,0.1,0.7083333333333334,127,144,0.8819444444444444
10,answer_only,FT_K3,regex_cached,0.2,0.8125,253,144,1
10,answer_only,FT_K3,regex_restored,0.05,0.3958333333333333,64,144,0.4444444444444444
10,answer_only,FT_K3,regex_restored,0.1,0.7083333333333334,127,144,0.8819444444444444
10,answer_only,FT_K3,regex_restored,0.2,0.8125,253,144,1
10,answer_only,FT_K3,regex_anchor_restored,0.05,0.3958333333333333,64,144,0.4444444444444444
10,answer_only,FT_K3,regex_anchor_restored,0.1,0.7152777777777778,127,144,0.8819444444444444
10,answer_only,FT_K3,regex_anchor_restored,0.2,0.8194444444444444,253,144,1
10,answer_only,FT_K3,native_token_restored,0.05,0.4444444444444444,64,144,0.4444444444444444
10,answer_only,FT_K3,native_token_restored,0.1,0.8194444444444444,127,144,0.8819444444444444
10,answer_only,FT_K3,native_token_restored,0.2,0.8194444444444444,253,144,1
11,answer_only,DT_target,raw_cached,0.05,0.22549019607843138,45,102,0.4411764705882353
11,answer_only,DT_target,raw_cached,0.1,0.4803921568627451,89,102,0.8725490196078431
11,answer_only,DT_target,raw_cached,0.2,0.696078431372549,178,102,1
11,answer_only,DT_target,raw_restored,0.05,0.22549019607843138,45,102,0.4411764705882353
11,answer_only,DT_target,raw_restored,0.1,0.4803921568627451,89,102,0.8725490196078431
11,answer_only,DT_target,raw_restored,0.2,0.696078431372549,178,102,1
11,answer_only,DT_target,regex_cached,0.05,0.23529411764705882,45,102,0.4411764705882353
11,answer_only,DT_target,regex_cached,0.1,0.6568627450980392,89,102,0.8725490196078431
11,answer_only,DT_target,regex_cached,0.2,1.0,178,102,1
11,answer_only,DT_target,regex_restored,0.05,0.23529411764705882,45,102,0.4411764705882353
11,answer_only,DT_target,regex_restored,0.1,0.6568627450980392,89,102,0.8725490196078431
11,answer_only,DT_target,regex_restored,0.2,1.0,178,102,1
11,answer_only,DT_target,regex_anchor_restored,0.05,0.23529411764705882,45,102,0.4411764705882353
11,answer_only,DT_target,regex_anchor_restored,0.1,0.6666666666666666,89,102,0.8725490196078431
11,answer_only,DT_target,regex_anchor_restored,0.2,1.0,178,102,1
11,answer_only,DT_target,native_token_restored,0.05,0.3333333333333333,45,102,0.4411764705882353
11,answer_only,DT_target,native_token_restored,0.1,0.7647058823529411,89,102,0.8725490196078431
11,answer_only,DT_target,native_token_restored,0.2,1.0,178,102,1
11,answer_only,FT_K1,raw_cached,0.05,0.28431372549019607,45,102,0.4411764705882353
11,answer_only,FT_K1,raw_cached,0.1,0.4803921568627451,89,102,0.8725490196078431
11,answer_only,FT_K1,raw_cached,0.2,0.6666666666666666,178,102,1
11,answer_only,FT_K1,raw_restored,0.05,0.28431372549019607,45,102,0.4411764705882353
11,answer_only,FT_K1,raw_restored,0.1,0.4803921568627451,89,102,0.8725490196078431
11,answer_only,FT_K1,raw_restored,0.2,0.6666666666666666,178,102,1
11,answer_only,FT_K1,regex_cached,0.05,0.30392156862745096,45,102,0.4411764705882353
11,answer_only,FT_K1,regex_cached,0.1,0.7352941176470589,89,102,0.8725490196078431
11,answer_only,FT_K1,regex_cached,0.2,1.0,178,102,1
11,answer_only,FT_K1,regex_restored,0.05,0.30392156862745096,45,102,0.4411764705882353
11,answer_only,FT_K1,regex_restored,0.1,0.7352941176470589,89,102,0.8725490196078431
11,answer_only,FT_K1,regex_restored,0.2,1.0,178,102,1
11,answer_only,FT_K1,regex_anchor_restored,0.05,0.3137254901960784,45,102,0.4411764705882353
11,answer_only,FT_K1,regex_anchor_restored,0.1,0.7450980392156863,89,102,0.8725490196078431
11,answer_only,FT_K1,regex_anchor_restored,0.2,1.0,178,102,1
11,answer_only,FT_K1,native_token_restored,0.05,0.3137254901960784,45,102,0.4411764705882353
11,answer_only,FT_K1,native_token_restored,0.1,0.7450980392156863,89,102,0.8725490196078431
11,answer_only,FT_K1,native_token_restored,0.2,1.0,178,102,1
11,answer_only,FT_K3,raw_cached,0.05,0.30392156862745096,45,102,0.4411764705882353
11,answer_only,FT_K3,raw_cached,0.1,0.4803921568627451,89,102,0.8725490196078431
11,answer_only,FT_K3,raw_cached,0.2,0.6764705882352942,178,102,1
11,answer_only,FT_K3,raw_restored,0.05,0.30392156862745096,45,102,0.4411764705882353
11,answer_only,FT_K3,raw_restored,0.1,0.4803921568627451,89,102,0.8725490196078431
11,answer_only,FT_K3,raw_restored,0.2,0.6764705882352942,178,102,1
11,answer_only,FT_K3,regex_cached,0.05,0.23529411764705882,45,102,0.4411764705882353
11,answer_only,FT_K3,regex_cached,0.1,0.6666666666666666,89,102,0.8725490196078431
11,answer_only,FT_K3,regex_cached,0.2,1.0,178,102,1
11,answer_only,FT_K3,regex_restored,0.05,0.23529411764705882,45,102,0.4411764705882353
11,answer_only,FT_K3,regex_restored,0.1,0.6666666666666666,89,102,0.8725490196078431
11,answer_only,FT_K3,regex_restored,0.2,1.0,178,102,1
11,answer_only,FT_K3,regex_anchor_restored,0.05,0.23529411764705882,45,102,0.4411764705882353
11,answer_only,FT_K3,regex_anchor_restored,0.1,0.6666666666666666,89,102,0.8725490196078431
11,answer_only,FT_K3,regex_anchor_restored,0.2,1.0,178,102,1
11,answer_only,FT_K3,native_token_restored,0.05,0.3137254901960784,45,102,0.4411764705882353
11,answer_only,FT_K3,native_token_restored,0.1,0.7450980392156863,89,102,0.8725490196078431
11,answer_only,FT_K3,native_token_restored,0.2,1.0,178,102,1
12,answer_only,DT_target,raw_cached,0.05,0.4915254237288136,92,59,1
12,answer_only,DT_target,raw_cached,0.1,0.7796610169491526,184,59,1
12,answer_only,DT_target,raw_cached,0.2,0.864406779661017,368,59,1
12,answer_only,DT_target,raw_restored,0.05,0.4915254237288136,92,59,1
12,answer_only,DT_target,raw_restored,0.1,0.7796610169491526,184,59,1
12,answer_only,DT_target,raw_restored,0.2,0.864406779661017,368,59,1
12,answer_only,DT_target,regex_cached,0.05,0.6440677966101694,92,59,1
12,answer_only,DT_target,regex_cached,0.1,1.0,184,59,1
12,answer_only,DT_target,regex_cached,0.2,1.0,368,59,1
12,answer_only,DT_target,regex_restored,0.05,0.6440677966101694,92,59,1
12,answer_only,DT_target,regex_restored,0.1,1.0,184,59,1
12,answer_only,DT_target,regex_restored,0.2,1.0,368,59,1
12,answer_only,DT_target,regex_anchor_restored,0.05,0.6779661016949152,92,59,1
12,answer_only,DT_target,regex_anchor_restored,0.1,1.0,184,59,1
