index,target_mode,method,labels,budget_unit,budget_value,budget,eligible_body_tokens,precision,recall,f1,exact_match,complete_support,true_positive,predicted,gold,spent_tokens,unused_tokens,selected_sentences,gold_tokens,token_recall,fact_recall_ceiling
44,full,FT_K1,official_restored,body_tokens,0.05,37,739,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1,3,3,37,0,3,92,0.15217391304347827,0.3333333333333333
44,full,FT_K1,review_corrected,body_tokens,0.05,37,739,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1,3,3,37,0,3,92,0.15217391304347827,0.3333333333333333
44,full,FT_K1,official_restored,body_tokens,0.1,74,739,0.5,0.6666666666666666,0.5714285714285715,0.0,0.0,2,4,3,74,0,4,92,0.5543478260869565,0.6666666666666666
44,full,FT_K1,review_corrected,body_tokens,0.1,74,739,0.5,0.6666666666666666,0.5714285714285715,0.0,0.0,2,4,3,74,0,4,92,0.5543478260869565,0.6666666666666666
44,full,FT_K1,official_restored,body_tokens,0.2,148,739,0.375,1.0,0.5454545454545454,0.0,1.0,3,8,3,143,5,8,92,1.0,1.0
44,full,FT_K1,review_corrected,body_tokens,0.2,148,739,0.375,1.0,0.5454545454545454,0.0,1.0,3,8,3,143,5,8,92,1.0,1.0
44,full,FT_K1,official_restored,sentences,2,2,739,1.0,0.6666666666666666,0.8,0.0,0.0,2,2,3,51,0,2,92,0.5543478260869565,0.6666666666666666
44,full,FT_K1,review_corrected,sentences,2,2,739,1.0,0.6666666666666666,0.8,0.0,0.0,2,2,3,51,0,2,92,0.5543478260869565,0.6666666666666666
44,full,FT_K1,official_restored,sentences,4,4,739,0.75,1.0,0.8571428571428571,0.0,1.0,3,4,3,114,0,4,92,1.0,1.0
44,full,FT_K1,review_corrected,sentences,4,4,739,0.75,1.0,0.8571428571428571,0.0,1.0,3,4,3,114,0,4,92,1.0,1.0
44,full,FT_K1,official_restored,sentences,8,8,739,0.375,1.0,0.5454545454545454,0.0,1.0,3,8,3,161,0,8,92,1.0,1.0
44,full,FT_K1,review_corrected,sentences,8,8,739,0.375,1.0,0.5454545454545454,0.0,1.0,3,8,3,161,0,8,92,1.0,1.0
44,full,FT_K3,official_restored,body_tokens,0.05,37,739,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1,3,3,37,0,3,92,0.15217391304347827,0.3333333333333333
44,full,FT_K3,review_corrected,body_tokens,0.05,37,739,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1,3,3,37,0,3,92,0.15217391304347827,0.3333333333333333
44,full,FT_K3,official_restored,body_tokens,0.1,74,739,0.5,0.6666666666666666,0.5714285714285715,0.0,0.0,2,4,3,74,0,4,92,0.5543478260869565,0.6666666666666666
44,full,FT_K3,review_corrected,body_tokens,0.1,74,739,0.5,0.6666666666666666,0.5714285714285715,0.0,0.0,2,4,3,74,0,4,92,0.5543478260869565,0.6666666666666666
44,full,FT_K3,official_restored,body_tokens,0.2,148,739,0.375,1.0,0.5454545454545454,0.0,1.0,3,8,3,143,5,8,92,1.0,1.0
44,full,FT_K3,review_corrected,body_tokens,0.2,148,739,0.375,1.0,0.5454545454545454,0.0,1.0,3,8,3,143,5,8,92,1.0,1.0
44,full,FT_K3,official_restored,sentences,2,2,739,1.0,0.6666666666666666,0.8,0.0,0.0,2,2,3,51,0,2,92,0.5543478260869565,0.6666666666666666
44,full,FT_K3,review_corrected,sentences,2,2,739,1.0,0.6666666666666666,0.8,0.0,0.0,2,2,3,51,0,2,92,0.5543478260869565,0.6666666666666666
44,full,FT_K3,official_restored,sentences,4,4,739,0.75,1.0,0.8571428571428571,0.0,1.0,3,4,3,114,0,4,92,1.0,1.0
44,full,FT_K3,review_corrected,sentences,4,4,739,0.75,1.0,0.8571428571428571,0.0,1.0,3,4,3,114,0,4,92,1.0,1.0
44,full,FT_K3,official_restored,sentences,8,8,739,0.375,1.0,0.5454545454545454,0.0,1.0,3,8,3,161,0,8,92,1.0,1.0
44,full,FT_K3,review_corrected,sentences,8,8,739,0.375,1.0,0.5454545454545454,0.0,1.0,3,8,3,161,0,8,92,1.0,1.0
45,full,DT_target,official_restored,body_tokens,0.05,82,1625,0.3333333333333333,0.5,0.4,0.0,0.0,1,3,2,81,1,3,77,0.7012987012987013,1.0
45,full,DT_target,review_corrected,body_tokens,0.05,82,1625,0.3333333333333333,0.5,0.4,0.0,0.0,1,3,2,81,1,3,77,0.7012987012987013,1.0
45,full,DT_target,official_restored,body_tokens,0.1,163,1625,0.2857142857142857,1.0,0.4444444444444445,0.0,1.0,2,7,2,163,0,7,77,1.0,1.0
45,full,DT_target,review_corrected,body_tokens,0.1,163,1625,0.2857142857142857,1.0,0.4444444444444445,0.0,1.0,2,7,2,163,0,7,77,1.0,1.0
45,full,DT_target,official_restored,body_tokens,0.2,325,1625,0.16666666666666666,1.0,0.2857142857142857,0.0,1.0,2,12,2,323,2,12,77,1.0,1.0
45,full,DT_target,review_corrected,body_tokens,0.2,325,1625,0.16666666666666666,1.0,0.2857142857142857,0.0,1.0,2,12,2,323,2,12,77,1.0,1.0
45,full,DT_target,official_restored,sentences,2,2,1625,0.5,0.5,0.5,0.0,0.0,1,2,2,76,0,2,77,0.7012987012987013,1.0
45,full,DT_target,review_corrected,sentences,2,2,1625,0.5,0.5,0.5,0.0,0.0,1,2,2,76,0,2,77,0.7012987012987013,1.0
45,full,DT_target,official_restored,sentences,4,4,1625,0.5,1.0,0.6666666666666666,0.0,1.0,2,4,2,104,0,4,77,1.0,1.0
45,full,DT_target,review_corrected,sentences,4,4,1625,0.5,1.0,0.6666666666666666,0.0,1.0,2,4,2,104,0,4,77,1.0,1.0
45,full,DT_target,official_restored,sentences,8,8,1625,0.25,1.0,0.4,0.0,1.0,2,8,2,186,0,8,77,1.0,1.0
45,full,DT_target,review_corrected,sentences,8,8,1625,0.25,1.0,0.4,0.0,1.0,2,8,2,186,0,8,77,1.0,1.0
45,full,FT_K1,official_restored,body_tokens,0.05,82,1625,0.3333333333333333,0.5,0.4,0.0,0.0,1,3,2,82,0,3,77,0.7012987012987013,1.0
45,full,FT_K1,review_corrected,body_tokens,0.05,82,1625,0.3333333333333333,0.5,0.4,0.0,0.0,1,3,2,82,0,3,77,0.7012987012987013,1.0
45,full,FT_K1,official_restored,body_tokens,0.1,163,1625,0.25,1.0,0.4,0.0,1.0,2,8,2,163,0,8,77,1.0,1.0
45,full,FT_K1,review_corrected,body_tokens,0.1,163,1625,0.25,1.0,0.4,0.0,1.0,2,8,2,163,0,8,77,1.0,1.0
45,full,FT_K1,official_restored,body_tokens,0.2,325,1625,0.14285714285714285,1.0,0.25,0.0,1.0,2,14,2,323,2,14,77,1.0,1.0
45,full,FT_K1,review_corrected,body_tokens,0.2,325,1625,0.14285714285714285,1.0,0.25,0.0,1.0,2,14,2,323,2,14,77,1.0,1.0
45,full,FT_K1,official_restored,sentences,2,2,1625,0.5,0.5,0.5,0.0,0.0,1,2,2,77,0,2,77,0.7012987012987013,1.0
45,full,FT_K1,review_corrected,sentences,2,2,1625,0.5,0.5,0.5,0.0,0.0,1,2,2,77,0,2,77,0.7012987012987013,1.0
45,full,FT_K1,official_restored,sentences,4,4,1625,0.5,1.0,0.6666666666666666,0.0,1.0,2,4,2,129,0,4,77,1.0,1.0
45,full,FT_K1,review_corrected,sentences,4,4,1625,0.5,1.0,0.6666666666666666,0.0,1.0,2,4,2,129,0,4,77,1.0,1.0
45,full,FT_K1,official_restored,sentences,8,8,1625,0.25,1.0,0.4,0.0,1.0,2,8,2,215,0,8,77,1.0,1.0
45,full,FT_K1,review_corrected,sentences,8,8,1625,0.25,1.0,0.4,0.0,1.0,2,8,2,215,0,8,77,1.0,1.0
45,full,FT_K3,official_restored,body_tokens,0.05,82,1625,0.3333333333333333,0.5,0.4,0.0,0.0,1,3,2,82,0,3,77,0.7012987012987013,1.0
45,full,FT_K3,review_corrected,body_tokens,0.05,82,1625,0.3333333333333333,0.5,0.4,0.0,0.0,1,3,2,82,0,3,77,0.7012987012987013,1.0
45,full,FT_K3,official_restored,body_tokens,0.1,163,1625,0.2857142857142857,1.0,0.4444444444444445,0.0,1.0,2,7,2,160,3,7,77,1.0,1.0
45,full,FT_K3,review_corrected,body_tokens,0.1,163,1625,0.2857142857142857,1.0,0.4444444444444445,0.0,1.0,2,7,2,160,3,7,77,1.0,1.0
45,full,FT_K3,official_restored,body_tokens,0.2,325,1625,0.14285714285714285,1.0,0.25,0.0,1.0,2,14,2,323,2,14,77,1.0,1.0
45,full,FT_K3,review_corrected,body_tokens,0.2,325,1625,0.14285714285714285,1.0,0.25,0.0,1.0,2,14,2,323,2,14,77,1.0,1.0
45,full,FT_K3,official_restored,sentences,2,2,1625,0.5,0.5,0.5,0.0,0.0,1,2,2,77,0,2,77,0.7012987012987013,1.0
45,full,FT_K3,review_corrected,sentences,2,2,1625,0.5,0.5,0.5,0.0,0.0,1,2,2,77,0,2,77,0.7012987012987013,1.0
45,full,FT_K3,official_restored,sentences,4,4,1625,0.5,1.0,0.6666666666666666,0.0,1.0,2,4,2,105,0,4,77,1.0,1.0
45,full,FT_K3,review_corrected,sentences,4,4,1625,0.5,1.0,0.6666666666666666,0.0,1.0,2,4,2,105,0,4,77,1.0,1.0
45,full,FT_K3,official_restored,sentences,8,8,1625,0.25,1.0,0.4,0.0,1.0,2,8,2,215,0,8,77,1.0,1.0
45,full,FT_K3,review_corrected,sentences,8,8,1625,0.25,1.0,0.4,0.0,1.0,2,8,2,215,0,8,77,1.0,1.0
46,full,DT_target,official_restored,body_tokens,0.05,61,1220,0.5,0.5,0.5,0.0,0.0,1,2,2,56,5,2,58,0.5689655172413793,1.0
46,full,DT_target,review_corrected,body_tokens,0.05,61,1220,0.5,0.5,0.5,0.0,0.0,1,2,2,56,5,2,58,0.5689655172413793,1.0
46,full,DT_target,official_restored,body_tokens,0.1,122,1220,0.5,1.0,0.6666666666666666,0.0,1.0,2,4,2,112,10,4,58,1.0,1.0
46,full,DT_target,review_corrected,body_tokens,0.1,122,1220,0.5,1.0,0.6666666666666666,0.0,1.0,2,4,2,112,10,4,58,1.0,1.0
46,full,DT_target,official_restored,body_tokens,0.2,244,1220,0.2222222222222222,1.0,0.3636363636363636,0.0,1.0,2,9,2,244,0,9,58,1.0,1.0
46,full,DT_target,review_corrected,body_tokens,0.2,244,1220,0.2222222222222222,1.0,0.3636363636363636,0.0,1.0,2,9,2,244,0,9,58,1.0,1.0
46,full,DT_target,official_restored,sentences,2,2,1220,0.5,0.5,0.5,0.0,0.0,1,2,2,56,0,2,58,0.5689655172413793,1.0
46,full,DT_target,review_corrected,sentences,2,2,1220,0.5,0.5,0.5,0.0,0.0,1,2,2,56,0,2,58,0.5689655172413793,1.0
46,full,DT_target,official_restored,sentences,4,4,1220,0.5,1.0,0.6666666666666666,0.0,1.0,2,4,2,112,0,4,58,1.0,1.0
46,full,DT_target,review_corrected,sentences,4,4,1220,0.5,1.0,0.6666666666666666,0.0,1.0,2,4,2,112,0,4,58,1.0,1.0
46,full,DT_target,official_restored,sentences,8,8,1220,0.25,1.0,0.4,0.0,1.0,2,8,2,253,0,8,58,1.0,1.0
46,full,DT_target,review_corrected,sentences,8,8,1220,0.25,1.0,0.4,0.0,1.0,2,8,2,253,0,8,58,1.0,1.0
46,full,FT_K1,official_restored,body_tokens,0.05,61,1220,0.5,0.5,0.5,0.0,0.0,1,2,2,56,5,2,58,0.5689655172413793,1.0
46,full,FT_K1,review_corrected,body_tokens,0.05,61,1220,0.5,0.5,0.5,0.0,0.0,1,2,2,56,5,2,58,0.5689655172413793,1.0
46,full,FT_K1,official_restored,body_tokens,0.1,122,1220,0.4,1.0,0.5714285714285715,0.0,1.0,2,5,2,114,8,5,58,1.0,1.0
46,full,FT_K1,review_corrected,body_tokens,0.1,122,1220,0.4,1.0,0.5714285714285715,0.0,1.0,2,5,2,114,8,5,58,1.0,1.0
46,full,FT_K1,official_restored,body_tokens,0.2,244,1220,0.2,1.0,0.33333333333333337,0.0,1.0,2,10,2,242,2,10,58,1.0,1.0
46,full,FT_K1,review_corrected,body_tokens,0.2,244,1220,0.2,1.0,0.33333333333333337,0.0,1.0,2,10,2,242,2,10,58,1.0,1.0
46,full,FT_K1,official_restored,sentences,2,2,1220,0.5,0.5,0.5,0.0,0.0,1,2,2,56,0,2,58,0.5689655172413793,1.0
46,full,FT_K1,review_corrected,sentences,2,2,1220,0.5,0.5,0.5,0.0,0.0,1,2,2,56,0,2,58,0.5689655172413793,1.0
46,full,FT_K1,official_restored,sentences,4,4,1220,0.25,0.5,0.3333333333333333,0.0,0.0,1,4,2,89,0,4,58,0.5689655172413793,1.0
46,full,FT_K1,review_corrected,sentences,4,4,1220,0.25,0.5,0.3333333333333333,0.0,0.0,1,4,2,89,0,4,58,0.5689655172413793,1.0
46,full,FT_K1,official_restored,sentences,8,8,1220,0.25,1.0,0.4,0.0,1.0,2,8,2,203,0,8,58,1.0,1.0
46,full,FT_K1,review_corrected,sentences,8,8,1220,0.25,1.0,0.4,0.0,1.0,2,8,2,203,0,8,58,1.0,1.0
46,full,FT_K3,official_restored,body_tokens,0.05,61,1220,0.5,0.5,0.5,0.0,0.0,1,2,2,56,5,2,58,0.5689655172413793,1.0
46,full,FT_K3,review_corrected,body_tokens,0.05,61,1220,0.5,0.5,0.5,0.0,0.0,1,2,2,56,5,2,58,0.5689655172413793,1.0
46,full,FT_K3,official_restored,body_tokens,0.1,122,1220,0.4,1.0,0.5714285714285715,0.0,1.0,2,5,2,114,8,5,58,1.0,1.0
46,full,FT_K3,review_corrected,body_tokens,0.1,122,1220,0.4,1.0,0.5714285714285715,0.0,1.0,2,5,2,114,8,5,58,1.0,1.0
46,full,FT_K3,official_restored,body_tokens,0.2,244,1220,0.2222222222222222,1.0,0.3636363636363636,0.0,1.0,2,9,2,238,6,9,58,1.0,1.0
46,full,FT_K3,review_corrected,body_tokens,0.2,244,1220,0.2222222222222222,1.0,0.3636363636363636,0.0,1.0,2,9,2,238,6,9,58,1.0,1.0
46,full,FT_K3,official_restored,sentences,2,2,1220,0.5,0.5,0.5,0.0,0.0,1,2,2,56,0,2,58,0.5689655172413793,1.0
46,full,FT_K3,review_corrected,sentences,2,2,1220,0.5,0.5,0.5,0.0,0.0,1,2,2,56,0,2,58,0.5689655172413793,1.0
46,full,FT_K3,official_restored,sentences,4,4,1220,0.25,0.5,0.3333333333333333,0.0,0.0,1,4,2,89,0,4,58,0.5689655172413793,1.0
46,full,FT_K3,review_corrected,sentences,4,4,1220,0.25,0.5,0.3333333333333333,0.0,0.0,1,4,2,89,0,4,58,0.5689655172413793,1.0
46,full,FT_K3,official_restored,sentences,8,8,1220,0.25,1.0,0.4,0.0,1.0,2,8,2,223,0,8,58,1.0,1.0
46,full,FT_K3,review_corrected,sentences,8,8,1220,0.25,1.0,0.4,0.0,1.0,2,8,2,223,0,8,58,1.0,1.0
47,full,DT_target,official_restored,body_tokens,0.05,40,785,0.5,0.3333333333333333,0.4,0.0,0.0,1,2,3,40,0,2,74,0.44594594594594594,0.3333333333333333
47,full,DT_target,review_corrected,body_tokens,0.05,40,785,0.5,0.3333333333333333,0.4,0.0,0.0,1,2,3,40,0,2,74,0.44594594594594594,0.3333333333333333
47,full,DT_target,official_restored,body_tokens,0.1,79,785,1.0,1.0,1.0,1.0,1.0,3,3,3,74,5,3,74,1.0,1.0
47,full,DT_target,review_corrected,body_tokens,0.1,79,785,1.0,1.0,1.0,1.0,1.0,3,3,3,74,5,3,74,1.0,1.0
47,full,DT_target,official_restored,body_tokens,0.2,157,785,0.5,1.0,0.6666666666666666,0.0,1.0,3,6,3,152,5,6,74,1.0,1.0
47,full,DT_target,review_corrected,body_tokens,0.2,157,785,0.5,1.0,0.6666666666666666,0.0,1.0,3,6,3,152,5,6,74,1.0,1.0
47,full,DT_target,official_restored,sentences,2,2,785,1.0,0.6666666666666666,0.8,0.0,0.0,2,2,3,52,0,2,74,0.7027027027027027,0.6666666666666666
47,full,DT_target,review_corrected,sentences,2,2,785,1.0,0.6666666666666666,0.8,0.0,0.0,2,2,3,52,0,2,74,0.7027027027027027,0.6666666666666666
47,full,DT_target,official_restored,sentences,4,4,785,0.75,1.0,0.8571428571428571,0.0,1.0,3,4,3,115,0,4,74,1.0,1.0
47,full,DT_target,review_corrected,sentences,4,4,785,0.75,1.0,0.8571428571428571,0.0,1.0,3,4,3,115,0,4,74,1.0,1.0
47,full,DT_target,official_restored,sentences,8,8,785,0.375,1.0,0.5454545454545454,0.0,1.0,3,8,3,216,0,8,74,1.0,1.0
47,full,DT_target,review_corrected,sentences,8,8,785,0.375,1.0,0.5454545454545454,0.0,1.0,3,8,3,216,0,8,74,1.0,1.0
47,full,FT_K1,official_restored,body_tokens,0.05,40,785,0.5,0.3333333333333333,0.4,0.0,0.0,1,2,3,40,0,2,74,0.44594594594594594,0.3333333333333333
47,full,FT_K1,review_corrected,body_tokens,0.05,40,785,0.5,0.3333333333333333,0.4,0.0,0.0,1,2,3,40,0,2,74,0.44594594594594594,0.3333333333333333
47,full,FT_K1,official_restored,body_tokens,0.1,79,785,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,2,3,3,73,6,3,74,0.7027027027027027,1.0
47,full,FT_K1,review_corrected,body_tokens,0.1,79,785,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,2,3,3,73,6,3,74,0.7027027027027027,1.0
47,full,FT_K1,official_restored,body_tokens,0.2,157,785,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.0,0.0,2,6,3,157,0,6,74,0.7027027027027027,1.0
47,full,FT_K1,review_corrected,body_tokens,0.2,157,785,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.0,0.0,2,6,3,157,0,6,74,0.7027027027027027,1.0
47,full,FT_K1,official_restored,sentences,2,2,785,1.0,0.6666666666666666,0.8,0.0,0.0,2,2,3,52,0,2,74,0.7027027027027027,0.6666666666666666
47,full,FT_K1,review_corrected,sentences,2,2,785,1.0,0.6666666666666666,0.8,0.0,0.0,2,2,3,52,0,2,74,0.7027027027027027,0.6666666666666666
47,full,FT_K1,official_restored,sentences,4,4,785,0.5,0.6666666666666666,0.5714285714285715,0.0,0.0,2,4,3,107,0,4,74,0.7027027027027027,1.0
47,full,FT_K1,review_corrected,sentences,4,4,785,0.5,0.6666666666666666,0.5714285714285715,0.0,0.0,2,4,3,107,0,4,74,0.7027027027027027,1.0
47,full,FT_K1,official_restored,sentences,8,8,785,0.25,0.6666666666666666,0.36363636363636365,0.0,0.0,2,8,3,224,0,8,74,0.7027027027027027,1.0
47,full,FT_K1,review_corrected,sentences,8,8,785,0.25,0.6666666666666666,0.36363636363636365,0.0,0.0,2,8,3,224,0,8,74,0.7027027027027027,1.0
47,full,FT_K3,official_restored,body_tokens,0.05,40,785,0.5,0.3333333333333333,0.4,0.0,0.0,1,2,3,40,0,2,74,0.44594594594594594,0.3333333333333333
47,full,FT_K3,review_corrected,body_tokens,0.05,40,785,0.5,0.3333333333333333,0.4,0.0,0.0,1,2,3,40,0,2,74,0.44594594594594594,0.3333333333333333
47,full,FT_K3,official_restored,body_tokens,0.1,79,785,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,2,3,3,73,6,3,74,0.7027027027027027,1.0
47,full,FT_K3,review_corrected,body_tokens,0.1,79,785,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,2,3,3,73,6,3,74,0.7027027027027027,1.0
47,full,FT_K3,official_restored,body_tokens,0.2,157,785,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.0,0.0,2,6,3,157,0,6,74,0.7027027027027027,1.0
47,full,FT_K3,review_corrected,body_tokens,0.2,157,785,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.0,0.0,2,6,3,157,0,6,74,0.7027027027027027,1.0
47,full,FT_K3,official_restored,sentences,2,2,785,1.0,0.6666666666666666,0.8,0.0,0.0,2,2,3,52,0,2,74,0.7027027027027027,0.6666666666666666
47,full,FT_K3,review_corrected,sentences,2,2,785,1.0,0.6666666666666666,0.8,0.0,0.0,2,2,3,52,0,2,74,0.7027027027027027,0.6666666666666666
47,full,FT_K3,official_restored,sentences,4,4,785,0.5,0.6666666666666666,0.5714285714285715,0.0,0.0,2,4,3,107,0,4,74,0.7027027027027027,1.0
47,full,FT_K3,review_corrected,sentences,4,4,785,0.5,0.6666666666666666,0.5714285714285715,0.0,0.0,2,4,3,107,0,4,74,0.7027027027027027,1.0
47,full,FT_K3,official_restored,sentences,8,8,785,0.25,0.6666666666666666,0.36363636363636365,0.0,0.0,2,8,3,224,0,8,74,0.7027027027027027,1.0
47,full,FT_K3,review_corrected,sentences,8,8,785,0.25,0.6666666666666666,0.36363636363636365,0.0,0.0,2,8,3,224,0,8,74,0.7027027027027027,1.0
0,answer_only,DT_target,official_restored,body_tokens,0.05,133,2659,0.4,1.0,0.5714285714285715,0.0,1.0,2,5,2,133,0,5,66,1.0,1.0
0,answer_only,DT_target,review_corrected,body_tokens,0.05,133,2659,0.4,1.0,0.5714285714285715,0.0,1.0,2,5,2,133,0,5,66,1.0,1.0
0,answer_only,DT_target,official_restored,body_tokens,0.1,266,2659,0.15384615384615385,1.0,0.2666666666666667,0.0,1.0,2,13,2,266,0,13,66,1.0,1.0
0,answer_only,DT_target,review_corrected,body_tokens,0.1,266,2659,0.15384615384615385,1.0,0.2666666666666667,0.0,1.0,2,13,2,266,0,13,66,1.0,1.0
0,answer_only,DT_target,official_restored,body_tokens,0.2,532,2659,0.09523809523809523,1.0,0.17391304347826084,0.0,1.0,2,21,2,527,5,21,66,1.0,1.0
0,answer_only,DT_target,review_corrected,body_tokens,0.2,532,2659,0.09523809523809523,1.0,0.17391304347826084,0.0,1.0,2,21,2,527,5,21,66,1.0,1.0
0,answer_only,DT_target,official_restored,sentences,2,2,2659,0.5,0.5,0.5,0.0,0.0,1,2,2,82,0,2,66,0.7575757575757576,1.0
0,answer_only,DT_target,review_corrected,sentences,2,2,2659,0.5,0.5,0.5,0.0,0.0,1,2,2,82,0,2,66,0.7575757575757576,1.0
0,answer_only,DT_target,official_restored,sentences,4,4,2659,0.5,1.0,0.6666666666666666,0.0,1.0,2,4,2,122,0,4,66,1.0,1.0
0,answer_only,DT_target,review_corrected,sentences,4,4,2659,0.5,1.0,0.6666666666666666,0.0,1.0,2,4,2,122,0,4,66,1.0,1.0
0,answer_only,DT_target,official_restored,sentences,8,8,2659,0.25,1.0,0.4,0.0,1.0,2,8,2,193,0,8,66,1.0,1.0
0,answer_only,DT_target,review_corrected,sentences,8,8,2659,0.25,1.0,0.4,0.0,1.0,2,8,2,193,0,8,66,1.0,1.0
0,answer_only,FT_K1,official_restored,body_tokens,0.05,133,2659,0.2,0.5,0.28571428571428575,0.0,0.0,1,5,2,132,1,5,66,0.7575757575757576,1.0
0,answer_only,FT_K1,review_corrected,body_tokens,0.05,133,2659,0.2,0.5,0.28571428571428575,0.0,0.0,1,5,2,132,1,5,66,0.7575757575757576,1.0
0,answer_only,FT_K1,official_restored,body_tokens,0.1,266,2659,0.1111111111111111,0.5,0.1818181818181818,0.0,0.0,1,9,2,263,3,9,66,0.7575757575757576,1.0
0,answer_only,FT_K1,review_corrected,body_tokens,0.1,266,2659,0.1111111111111111,0.5,0.1818181818181818,0.0,0.0,1,9,2,263,3,9,66,0.7575757575757576,1.0
0,answer_only,FT_K1,official_restored,body_tokens,0.2,532,2659,0.1111111111111111,1.0,0.19999999999999998,0.0,1.0,2,18,2,532,0,18,66,1.0,1.0
0,answer_only,FT_K1,review_corrected,body_tokens,0.2,532,2659,0.1111111111111111,1.0,0.19999999999999998,0.0,1.0,2,18,2,532,0,18,66,1.0,1.0
0,answer_only,FT_K1,official_restored,sentences,2,2,2659,0.5,0.5,0.5,0.0,0.0,1,2,2,82,0,2,66,0.7575757575757576,1.0
0,answer_only,FT_K1,review_corrected,sentences,2,2,2659,0.5,0.5,0.5,0.0,0.0,1,2,2,82,0,2,66,0.7575757575757576,1.0
0,answer_only,FT_K1,official_restored,sentences,4,4,2659,0.25,0.5,0.3333333333333333,0.0,0.0,1,4,2,121,0,4,66,0.7575757575757576,1.0
0,answer_only,FT_K1,review_corrected,sentences,4,4,2659,0.25,0.5,0.3333333333333333,0.0,0.0,1,4,2,121,0,4,66,0.7575757575757576,1.0
0,answer_only,FT_K1,official_restored,sentences,8,8,2659,0.125,0.5,0.2,0.0,0.0,1,8,2,226,0,8,66,0.7575757575757576,1.0
0,answer_only,FT_K1,review_corrected,sentences,8,8,2659,0.125,0.5,0.2,0.0,0.0,1,8,2,226,0,8,66,0.7575757575757576,1.0
0,answer_only,FT_K3,official_restored,body_tokens,0.05,133,2659,0.2,0.5,0.28571428571428575,0.0,0.0,1,5,2,132,1,5,66,0.7575757575757576,1.0
0,answer_only,FT_K3,review_corrected,body_tokens,0.05,133,2659,0.2,0.5,0.28571428571428575,0.0,0.0,1,5,2,132,1,5,66,0.7575757575757576,1.0
0,answer_only,FT_K3,official_restored,body_tokens,0.1,266,2659,0.1111111111111111,0.5,0.1818181818181818,0.0,0.0,1,9,2,263,3,9,66,0.7575757575757576,1.0
0,answer_only,FT_K3,review_corrected,body_tokens,0.1,266,2659,0.1111111111111111,0.5,0.1818181818181818,0.0,0.0,1,9,2,263,3,9,66,0.7575757575757576,1.0
0,answer_only,FT_K3,official_restored,body_tokens,0.2,532,2659,0.1111111111111111,1.0,0.19999999999999998,0.0,1.0,2,18,2,532,0,18,66,1.0,1.0
0,answer_only,FT_K3,review_corrected,body_tokens,0.2,532,2659,0.1111111111111111,1.0,0.19999999999999998,0.0,1.0,2,18,2,532,0,18,66,1.0,1.0
0,answer_only,FT_K3,official_restored,sentences,2,2,2659,0.5,0.5,0.5,0.0,0.0,1,2,2,82,0,2,66,0.7575757575757576,1.0
0,answer_only,FT_K3,review_corrected,sentences,2,2,2659,0.5,0.5,0.5,0.0,0.0,1,2,2,82,0,2,66,0.7575757575757576,1.0
0,answer_only,FT_K3,official_restored,sentences,4,4,2659,0.25,0.5,0.3333333333333333,0.0,0.0,1,4,2,121,0,4,66,0.7575757575757576,1.0
0,answer_only,FT_K3,review_corrected,sentences,4,4,2659,0.25,0.5,0.3333333333333333,0.0,0.0,1,4,2,121,0,4,66,0.7575757575757576,1.0
0,answer_only,FT_K3,official_restored,sentences,8,8,2659,0.125,0.5,0.2,0.0,0.0,1,8,2,226,0,8,66,0.7575757575757576,1.0
0,answer_only,FT_K3,review_corrected,sentences,8,8,2659,0.125,0.5,0.2,0.0,0.0,1,8,2,226,0,8,66,0.7575757575757576,1.0
1,answer_only,DT_target,official_restored,body_tokens,0.05,54,1066,1.0,0.6666666666666666,0.8,0.0,0.0,2,2,3,47,7,2,84,0.5595238095238095,0.6666666666666666
1,answer_only,DT_target,review_corrected,body_tokens,0.05,54,1066,1.0,0.6666666666666666,0.8,0.0,0.0,2,2,3,47,7,2,84,0.5595238095238095,0.6666666666666666
1,answer_only,DT_target,official_restored,body_tokens,0.1,107,1066,0.75,1.0,0.8571428571428571,0.0,1.0,3,4,3,100,7,4,84,1.0,1.0
1,answer_only,DT_target,review_corrected,body_tokens,0.1,107,1066,0.75,1.0,0.8571428571428571,0.0,1.0,3,4,3,100,7,4,84,1.0,1.0
1,answer_only,DT_target,official_restored,body_tokens,0.2,214,1066,0.3,1.0,0.4615384615384615,0.0,1.0,3,10,3,208,6,10,84,1.0,1.0
1,answer_only,DT_target,review_corrected,body_tokens,0.2,214,1066,0.3,1.0,0.4615384615384615,0.0,1.0,3,10,3,208,6,10,84,1.0,1.0
