dataset,index,method,target,rise,endpoint_gap,mas
niah_mv_v2,11,DT_original_only_query,full_fp64,0.1762392274740756,29.85101044178009,
niah_mv_v2,11,DT_original_only_query,answer_fp64,0.04138071664562666,0.6876437664031982,
niah_mv_v2,11,DT_original_only_query,answer_content_fp64,0.07458221868674926,0.853891134262085,
niah_mv_v2,11,FT_answer_K1,full,0.20252808988764048,178.0,
niah_mv_v2,11,FT_answer_K1,answer,0.225,1.8125,
niah_mv_v2,11,FT_answer_K1,answer_content,0.196484375,2.0,
niah_mv_v2,11,FT_answer_K1,full_fp64,0.2025631511005662,178.53406476974487,
niah_mv_v2,11,FT_answer_K1,answer_fp64,0.22353339820214954,1.8151555061340332,
niah_mv_v2,11,FT_answer_K1,answer_content_fp64,0.19749255918349257,2.0120768547058105,
niah_mv_v2,11,FT_answer_K1_restore_query,full,0.18872549019607837,102.0,
niah_mv_v2,11,FT_answer_K1_restore_query,answer,,0.0,
niah_mv_v2,11,FT_answer_K1_restore_query,answer_content,0.0,-0.078125,
niah_mv_v2,11,FT_answer_K1_restore_query,full_fp64,0.18489182466138296,102.11471593379974,
niah_mv_v2,11,FT_answer_K1_restore_query,answer_fp64,0.975,0.007754802703857422,
niah_mv_v2,11,FT_answer_K1_restore_query,answer_content_fp64,0.0,-0.08645009994506836,
niah_mv_v2,11,FT_answer_K1_only_query,full,0.07666666666666669,30.0,
niah_mv_v2,11,FT_answer_K1_only_query,answer,0.1977272727272727,0.6875,
niah_mv_v2,11,FT_answer_K1_only_query,answer_content,0.17962962962962964,0.84375,
niah_mv_v2,11,FT_answer_K1_only_query,full_fp64,0.07389401105414085,29.85101044178009,
niah_mv_v2,11,FT_answer_K1_only_query,answer_fp64,0.19595854048298533,0.6876437664031982,
niah_mv_v2,11,FT_answer_K1_only_query,answer_content_fp64,0.18275436628275635,0.853891134262085,
niah_mv_v2,11,DT_full_content,full,0.15280898876404497,178.0,
niah_mv_v2,11,DT_full_content,answer,0.18879310344827585,1.8125,
niah_mv_v2,11,DT_full_content,answer_content,0.18046875,2.0,
niah_mv_v2,11,DT_full_content,full_fp64,0.15299146126765426,178.53406476974487,
niah_mv_v2,11,DT_full_content,answer_fp64,0.18771780593838633,1.8151555061340332,
niah_mv_v2,11,DT_full_content,answer_content_fp64,0.18188567910322018,2.0120768547058105,
niah_mv_v2,11,DT_full_content_positive,full,0.14775280898876406,178.0,0.17800257186984347
niah_mv_v2,11,DT_full_content_positive,answer,0.18879310344827585,1.8125,
niah_mv_v2,11,DT_full_content_positive,answer_content,0.18046875,2.0,
niah_mv_v2,11,DT_full_content_positive,full_fp64,0.14780359691288664,178.53406476974487,
niah_mv_v2,11,DT_full_content_positive,answer_fp64,0.18771780593838633,1.8151555061340332,
niah_mv_v2,11,DT_full_content_positive,answer_content_fp64,0.18188567910322018,2.0120768547058105,
niah_mv_v2,11,DT_answer_content,full,0.44747191011235943,178.0,
niah_mv_v2,11,DT_answer_content,answer,0.17672413793103453,1.8125,
niah_mv_v2,11,DT_answer_content,answer_content,0.1359375,2.0,
niah_mv_v2,11,DT_answer_content,full_fp64,0.44786020274249455,178.53406476974487,
niah_mv_v2,11,DT_answer_content,answer_fp64,0.17956239556124967,1.8151555061340332,
niah_mv_v2,11,DT_answer_content,answer_content_fp64,0.1411531956230296,2.0120768547058105,
niah_mv_v2,11,DT_answer_content_positive,full,0.38904494382022464,178.0,0.6722403437283796
niah_mv_v2,11,DT_answer_content_positive,answer,0.16120689655172415,1.8125,
niah_mv_v2,11,DT_answer_content_positive,answer_content,0.13125,2.0,
niah_mv_v2,11,DT_answer_content_positive,full_fp64,0.38961063261063344,178.53406476974487,
niah_mv_v2,11,DT_answer_content_positive,answer_fp64,0.16283216481022586,1.8151555061340332,
niah_mv_v2,11,DT_answer_content_positive,answer_content_fp64,0.13449975839119582,2.0120768547058105,
niah_mv_v2,11,FT_full_K1,full,0.1867977528089888,178.0,
niah_mv_v2,11,FT_full_K1,answer,0.24568965517241378,1.8125,
niah_mv_v2,11,FT_full_K1,answer_content,0.224609375,2.0,
niah_mv_v2,11,FT_full_K1,full_fp64,0.18481743817111554,178.53406476974487,
niah_mv_v2,11,FT_full_K1,answer_fp64,0.24460688866898175,1.8151555061340332,
niah_mv_v2,11,FT_full_K1,answer_content_fp64,0.2248613385862413,2.0120768547058105,
niah_mv_v2,11,DT_fixed_query,full,0.053431372549019605,102.0,
niah_mv_v2,11,DT_fixed_query,answer,,0.0,
niah_mv_v2,11,DT_fixed_query,answer_content,0.0,-0.078125,
niah_mv_v2,11,DT_fixed_query,full_fp64,0.052752558995941445,102.11471593379974,
niah_mv_v2,11,DT_fixed_query,answer_fp64,0.875,0.007754802703857422,
niah_mv_v2,11,DT_fixed_query,answer_content_fp64,0.0,-0.08645009994506836,
niah_mv_v2,11,DT_old_reference_fixed_query,full,0.06764705882352942,102.0,
niah_mv_v2,11,DT_old_reference_fixed_query,answer,,0.0,
niah_mv_v2,11,DT_old_reference_fixed_query,answer_content,0.0,-0.078125,
niah_mv_v2,11,DT_old_reference_fixed_query,full_fp64,0.06783878141848423,102.11471593379974,
niah_mv_v2,11,DT_old_reference_fixed_query,answer_fp64,0.975,0.007754802703857422,
niah_mv_v2,11,DT_old_reference_fixed_query,answer_content_fp64,0.0,-0.08645009994506836,
niah_mv_v2,11,FT_fixed_query,full,0.14362745098039215,102.0,0.30201428739411756
niah_mv_v2,11,FT_fixed_query,answer,,0.0,
niah_mv_v2,11,FT_fixed_query,answer_content,0.0,-0.078125,
niah_mv_v2,11,FT_fixed_query,full_fp64,0.14387255516479647,102.11471593379974,
niah_mv_v2,11,FT_fixed_query,answer_fp64,0.975,0.007754802703857422,
niah_mv_v2,11,FT_fixed_query,answer_content_fp64,0.0,-0.08645009994506836,
niah_mv_v2,37,DT_original,full,0.0523972602739726,146.0,
niah_mv_v2,37,DT_original,answer,0.03036741214057508,12.2265625,
niah_mv_v2,37,DT_original,answer_content,0.030464895635673627,10.29296875,
niah_mv_v2,37,DT_original,full_fp64,0.051568817446601266,145.63540363311768,
niah_mv_v2,37,DT_original,answer_fp64,0.030441915548305866,12.21033787727356,
niah_mv_v2,37,DT_original,answer_content_fp64,0.03013494869781517,10.310002565383911,
niah_mv_v2,37,DT_original_restore_query,full,0.025,72.0,
niah_mv_v2,37,DT_original_restore_query,answer,0.6218292682926829,1.6015625,
niah_mv_v2,37,DT_original_restore_query,answer_content,0.5545774647887323,1.38671875,
niah_mv_v2,37,DT_original_restore_query,full_fp64,0.025,72.0094279050827,
niah_mv_v2,37,DT_original_restore_query,answer_fp64,0.621466390574031,1.6050434112548828,
niah_mv_v2,37,DT_original_restore_query,answer_content_fp64,0.5542387732353269,1.3851375579833984,
niah_mv_v2,37,DT_original_only_query,full,0.16944444444444445,27.0,
niah_mv_v2,37,DT_original_only_query,answer,0.03334546336729742,16.1015625,
niah_mv_v2,37,DT_original_only_query,answer_content,0.032809359747344245,13.60546875,
niah_mv_v2,37,DT_original_only_query,full_fp64,0.16926722554389226,27.65475285053253,
niah_mv_v2,37,DT_original_only_query,answer_fp64,0.03350008265510085,16.143821358680725,
niah_mv_v2,37,DT_original_only_query,answer_content_fp64,0.032805415230500345,13.609845757484436,
niah_mv_v2,37,FT_answer_K1,full,0.049657534246575354,146.0,
niah_mv_v2,37,FT_answer_K1,answer,0.025,12.2265625,
niah_mv_v2,37,FT_answer_K1,answer_content,0.025,10.29296875,
niah_mv_v2,37,FT_answer_K1,full_fp64,0.04915426582443906,145.63540363311768,
niah_mv_v2,37,FT_answer_K1,answer_fp64,0.025,12.21033787727356,
niah_mv_v2,37,FT_answer_K1,answer_content_fp64,0.025,10.310002565383911,
niah_mv_v2,37,FT_answer_K1_restore_query,full,0.02847222222222222,72.0,
niah_mv_v2,37,FT_answer_K1_restore_query,answer,0.4676829268292684,1.6015625,
niah_mv_v2,37,FT_answer_K1_restore_query,answer_content,0.37485915492957744,1.38671875,
niah_mv_v2,37,FT_answer_K1_restore_query,full_fp64,0.027927377046034662,72.0094279050827,
niah_mv_v2,37,FT_answer_K1_restore_query,answer_fp64,0.4675960110159775,1.6050434112548828,
niah_mv_v2,37,FT_answer_K1_restore_query,answer_content_fp64,0.3757514388035984,1.3851375579833984,
niah_mv_v2,37,FT_answer_K1_only_query,full,0.036111111111111115,27.0,
niah_mv_v2,37,FT_answer_K1_only_query,answer,0.025,16.1015625,
niah_mv_v2,37,FT_answer_K1_only_query,answer_content,0.025,13.60546875,
niah_mv_v2,37,FT_answer_K1_only_query,full_fp64,0.03699588670608237,27.65475285053253,
niah_mv_v2,37,FT_answer_K1_only_query,answer_fp64,0.025,16.143821358680725,
niah_mv_v2,37,FT_answer_K1_only_query,answer_content_fp64,0.025,13.609845757484436,
niah_mv_v2,37,DT_full_content,full,0.05616438356164384,146.0,
niah_mv_v2,37,DT_full_content,answer,0.03369009584664536,12.2265625,
niah_mv_v2,37,DT_full_content,answer_content,0.03684060721062619,10.29296875,
niah_mv_v2,37,DT_full_content,full_fp64,0.05555120872113837,145.63540363311768,
niah_mv_v2,37,DT_full_content,answer_fp64,0.03363170482198874,12.21033787727356,
niah_mv_v2,37,DT_full_content,answer_content_fp64,0.037620199876119496,10.310002565383911,
niah_mv_v2,37,DT_full_content_positive,full,0.05616438356164384,146.0,0.08378340814305915
niah_mv_v2,37,DT_full_content_positive,answer,0.03369009584664536,12.2265625,
niah_mv_v2,37,DT_full_content_positive,answer_content,0.03684060721062619,10.29296875,
niah_mv_v2,37,DT_full_content_positive,full_fp64,0.05555120872113837,145.63540363311768,
niah_mv_v2,37,DT_full_content_positive,answer_fp64,0.03363170482198874,12.21033787727356,
niah_mv_v2,37,DT_full_content_positive,answer_content_fp64,0.037620199876119496,10.310002565383911,
niah_mv_v2,37,DT_answer_content,full,0.33561643835616434,146.0,
niah_mv_v2,37,DT_answer_content,answer,0.025511182108626195,12.2265625,
niah_mv_v2,37,DT_answer_content,answer_content,0.025,10.29296875,
niah_mv_v2,37,DT_answer_content,full_fp64,0.3308669888215222,145.63540363311768,
niah_mv_v2,37,DT_answer_content,answer_fp64,0.025182111802566597,12.21033787727356,
niah_mv_v2,37,DT_answer_content,answer_content_fp64,0.025,10.310002565383911,
niah_mv_v2,37,DT_answer_content_positive,full,0.31027397260273976,146.0,0.4862070239662429
niah_mv_v2,37,DT_answer_content_positive,answer,0.025511182108626195,12.2265625,
niah_mv_v2,37,DT_answer_content_positive,answer_content,0.025,10.29296875,
niah_mv_v2,37,DT_answer_content_positive,full_fp64,0.3056513012731621,145.63540363311768,
niah_mv_v2,37,DT_answer_content_positive,answer_fp64,0.025182111802566597,12.21033787727356,
niah_mv_v2,37,DT_answer_content_positive,answer_content_fp64,0.025,10.310002565383911,
niah_mv_v2,37,FT_full_K1,full,0.043835616438356165,146.0,
niah_mv_v2,37,FT_full_K1,answer,0.0758626198083067,12.2265625,
niah_mv_v2,37,FT_full_K1,answer_content,0.07175521821631879,10.29296875,
niah_mv_v2,37,FT_full_K1,full_fp64,0.04371349697824545,145.63540363311768,
niah_mv_v2,37,FT_full_K1,answer_fp64,0.07399313162612262,12.21033787727356,
niah_mv_v2,37,FT_full_K1,answer_content_fp64,0.07218061370684488,10.310002565383911,
niah_mv_v2,37,DT_fixed_query,full,0.025,72.0,
niah_mv_v2,37,DT_fixed_query,answer,0.5323170731707317,1.6015625,
niah_mv_v2,37,DT_fixed_query,answer_content,0.4517605633802817,1.38671875,
niah_mv_v2,37,DT_fixed_query,full_fp64,0.025,72.0094279050827,
niah_mv_v2,37,DT_fixed_query,answer_fp64,0.5315695948033583,1.6050434112548828,
niah_mv_v2,37,DT_fixed_query,answer_content_fp64,0.4507552514007639,1.3851375579833984,
niah_mv_v2,37,DT_old_reference_fixed_query,full,0.025,72.0,
niah_mv_v2,37,DT_old_reference_fixed_query,answer,0.640609756097561,1.6015625,
niah_mv_v2,37,DT_old_reference_fixed_query,answer_content,0.5796478873239436,1.38671875,
niah_mv_v2,37,DT_old_reference_fixed_query,full_fp64,0.025,72.0094279050827,
niah_mv_v2,37,DT_old_reference_fixed_query,answer_fp64,0.6391519621095537,1.6050434112548828,
niah_mv_v2,37,DT_old_reference_fixed_query,answer_content_fp64,0.578524952630847,1.3851375579833984,
niah_mv_v2,37,FT_fixed_query,full,0.025,72.0,0.2728622248100252
niah_mv_v2,37,FT_fixed_query,answer,0.4359756097560975,1.6015625,
niah_mv_v2,37,FT_fixed_query,answer_content,0.33880281690140845,1.38671875,
niah_mv_v2,37,FT_fixed_query,full_fp64,0.025,72.0094279050827,
niah_mv_v2,37,FT_fixed_query,answer_fp64,0.4357525839121574,1.6050434112548828,
niah_mv_v2,37,FT_fixed_query,answer_content_fp64,0.33798108865742876,1.3851375579833984,
niah_mv_v2,63,DT_original,full,0.04206484641638225,146.5,
niah_mv_v2,63,DT_original,answer,0.04786634460547504,9.703125,
niah_mv_v2,63,DT_original,answer_content,0.04744094488188977,7.9375,
niah_mv_v2,63,DT_original,full_fp64,0.04198909926569675,146.44597566127777,
niah_mv_v2,63,DT_original,answer_fp64,0.047830864514059004,9.689702987670898,
niah_mv_v2,63,DT_original,answer_content_fp64,0.047451417624046796,7.935372829437256,
niah_mv_v2,63,DT_original_restore_query,full,0.025,64.5,
niah_mv_v2,63,DT_original_restore_query,answer,0.0894736842105263,0.59375,
niah_mv_v2,63,DT_original_restore_query,answer_content,0.025,0.15625,
niah_mv_v2,63,DT_original_restore_query,full_fp64,0.025,64.16054093837738,
niah_mv_v2,63,DT_original_restore_query,answer_fp64,0.09125010125039974,0.5931006669998169,
niah_mv_v2,63,DT_original_restore_query,answer_content_fp64,0.025,0.15770399570465088,
niah_mv_v2,63,DT_original_only_query,full,0.10111940298507464,33.5,
niah_mv_v2,63,DT_original_only_query,answer,0.057771338250790304,14.828125,
niah_mv_v2,63,DT_original_only_query,answer_content,0.060125000000000005,12.5,
niah_mv_v2,63,DT_original_only_query,full_fp64,0.0896995239683975,32.945281863212585,
niah_mv_v2,63,DT_original_only_query,answer_fp64,0.057652923703154016,14.771697759628296,
niah_mv_v2,63,DT_original_only_query,answer_content_fp64,0.060087639802183436,12.517398118972778,
niah_mv_v2,63,FT_answer_K1,full,0.04718430034129693,146.5,
niah_mv_v2,63,FT_answer_K1,answer,0.025,9.703125,
niah_mv_v2,63,FT_answer_K1,answer_content,0.025,7.9375,
niah_mv_v2,63,FT_answer_K1,full_fp64,0.0471653610348311,146.44597566127777,
niah_mv_v2,63,FT_answer_K1,answer_fp64,0.025,9.689702987670898,
niah_mv_v2,63,FT_answer_K1,answer_content_fp64,0.025,7.935372829437256,
niah_mv_v2,63,FT_answer_K1_restore_query,full,0.029651162790697672,64.5,
niah_mv_v2,63,FT_answer_K1_restore_query,answer,0.6440789473684212,0.59375,
niah_mv_v2,63,FT_answer_K1_restore_query,answer_content,0.27999999999999997,0.15625,
niah_mv_v2,63,FT_answer_K1_restore_query,full_fp64,0.029521018688226652,64.16054093837738,
niah_mv_v2,63,FT_answer_K1_restore_query,answer_fp64,0.6440814744630915,0.5931006669998169,
niah_mv_v2,63,FT_answer_K1_restore_query,answer_content_fp64,0.26642055019324723,0.15770399570465088,
niah_mv_v2,63,FT_answer_K1_only_query,full,0.04291044776119403,33.5,
niah_mv_v2,63,FT_answer_K1_only_query,answer,0.025,14.828125,
niah_mv_v2,63,FT_answer_K1_only_query,answer_content,0.025,12.5,
niah_mv_v2,63,FT_answer_K1_only_query,full_fp64,0.0425545473721343,32.945281863212585,
niah_mv_v2,63,FT_answer_K1_only_query,answer_fp64,0.025,14.771697759628296,
niah_mv_v2,63,FT_answer_K1_only_query,answer_content_fp64,0.025,12.517398118972778,
niah_mv_v2,63,DT_full_content,full,0.04206484641638225,146.5,
niah_mv_v2,63,DT_full_content,answer,0.04786634460547504,9.703125,
niah_mv_v2,63,DT_full_content,answer_content,0.04744094488188977,7.9375,
niah_mv_v2,63,DT_full_content,full_fp64,0.04198909926569675,146.44597566127777,
niah_mv_v2,63,DT_full_content,answer_fp64,0.047830864514059004,9.689702987670898,
niah_mv_v2,63,DT_full_content,answer_content_fp64,0.047451417624046796,7.935372829437256,
niah_mv_v2,63,DT_full_content_positive,full,0.04206484641638225,146.5,0.0725622565261628
niah_mv_v2,63,DT_full_content_positive,answer,0.04786634460547504,9.703125,
niah_mv_v2,63,DT_full_content_positive,answer_content,0.04744094488188977,7.9375,
niah_mv_v2,63,DT_full_content_positive,full_fp64,0.04198909926569675,146.44597566127777,
niah_mv_v2,63,DT_full_content_positive,answer_fp64,0.047830864514059004,9.689702987670898,
niah_mv_v2,63,DT_full_content_positive,answer_content_fp64,0.047451417624046796,7.935372829437256,
niah_mv_v2,63,DT_answer_content,full,0.3632252559726962,146.5,
niah_mv_v2,63,DT_answer_content,answer,0.025,9.703125,
niah_mv_v2,63,DT_answer_content,answer_content,0.025,7.9375,
niah_mv_v2,63,DT_answer_content,full_fp64,0.3642154532585915,146.44597566127777,
niah_mv_v2,63,DT_answer_content,answer_fp64,0.025,9.689702987670898,
niah_mv_v2,63,DT_answer_content,answer_content_fp64,0.025,7.935372829437256,
niah_mv_v2,63,DT_answer_content_positive,full,0.3775597269624574,146.5,0.6101324436193213
niah_mv_v2,63,DT_answer_content_positive,answer,0.025,9.703125,
niah_mv_v2,63,DT_answer_content_positive,answer_content,0.025,7.9375,
niah_mv_v2,63,DT_answer_content_positive,full_fp64,0.37845963562617924,146.44597566127777,
niah_mv_v2,63,DT_answer_content_positive,answer_fp64,0.025,9.689702987670898,
niah_mv_v2,63,DT_answer_content_positive,answer_content_fp64,0.025,7.935372829437256,
niah_mv_v2,63,FT_full_K1,full,0.04479522184300342,146.5,
niah_mv_v2,63,FT_full_K1,answer,0.025,9.703125,
niah_mv_v2,63,FT_full_K1,answer_content,0.025,7.9375,
niah_mv_v2,63,FT_full_K1,full_fp64,0.04473263799491618,146.44597566127777,
niah_mv_v2,63,FT_full_K1,answer_fp64,0.025,9.689702987670898,
niah_mv_v2,63,FT_full_K1,answer_content_fp64,0.025,7.935372829437256,
niah_mv_v2,63,DT_fixed_query,full,0.025,64.5,
niah_mv_v2,63,DT_fixed_query,answer,0.6526315789473685,0.59375,
niah_mv_v2,63,DT_fixed_query,answer_content,0.025,0.15625,
niah_mv_v2,63,DT_fixed_query,full_fp64,0.025,64.16054093837738,
niah_mv_v2,63,DT_fixed_query,answer_fp64,0.6552793365370333,0.5931006669998169,
niah_mv_v2,63,DT_fixed_query,answer_content_fp64,0.025,0.15770399570465088,
niah_mv_v2,63,DT_old_reference_fixed_query,full,0.025,64.5,
niah_mv_v2,63,DT_old_reference_fixed_query,answer,0.046052631578947366,0.59375,
niah_mv_v2,63,DT_old_reference_fixed_query,answer_content,0.025,0.15625,
niah_mv_v2,63,DT_old_reference_fixed_query,full_fp64,0.025,64.16054093837738,
niah_mv_v2,63,DT_old_reference_fixed_query,answer_fp64,0.04840672069501893,0.5931006669998169,
niah_mv_v2,63,DT_old_reference_fixed_query,answer_content_fp64,0.025,0.15770399570465088,
niah_mv_v2,63,FT_fixed_query,full,0.025,64.5,0.27753411770138153
niah_mv_v2,63,FT_fixed_query,answer,0.6230263157894738,0.59375,
niah_mv_v2,63,FT_fixed_query,answer_content,0.2725,0.15625,
niah_mv_v2,63,FT_fixed_query,full_fp64,0.025,64.16054093837738,
niah_mv_v2,63,FT_fixed_query,answer_fp64,0.6232969130034457,0.5931006669998169,
niah_mv_v2,63,FT_fixed_query,answer_content_fp64,0.2706997680126569,0.15770399570465088,
niah_mv_v2,89,DT_original,full,0.049324324324324334,185.0,
niah_mv_v2,89,DT_original,answer,0.025478468899521534,13.0625,
niah_mv_v2,89,DT_original,answer_content,0.025,10.58203125,
niah_mv_v2,89,DT_original,full_fp64,0.049438435858968524,186.17313432693481,
niah_mv_v2,89,DT_original,answer_fp64,0.02550200628039532,13.09116530418396,
niah_mv_v2,89,DT_original,answer_content_fp64,0.025,10.552481889724731,
niah_mv_v2,89,DT_original_restore_query,full,0.025,97.0,
niah_mv_v2,89,DT_original_restore_query,answer,0.3639473684210526,1.484375,
niah_mv_v2,89,DT_original_restore_query,answer_content,0.26815789473684204,1.11328125,
niah_mv_v2,89,DT_original_restore_query,full_fp64,0.025,98.11844503879547,
niah_mv_v2,89,DT_original_restore_query,answer_fp64,0.36734913475286446,1.487417221069336,
niah_mv_v2,89,DT_original_restore_query,answer_content_fp64,0.27148994709130264,1.1167330741882324,
niah_mv_v2,89,DT_original_only_query,full,0.1375,32.0,
niah_mv_v2,89,DT_original_only_query,answer,0.056023102310231054,18.9375,
niah_mv_v2,89,DT_original_only_query,answer_content,0.05138398115429919,16.58203125,
niah_mv_v2,89,DT_original_only_query,full_fp64,0.11792646708063588,31.999322772026062,
niah_mv_v2,89,DT_original_only_query,answer_fp64,0.05614536603021133,18.901782512664795,
niah_mv_v2,89,DT_original_only_query,answer_content_fp64,0.05461818759922804,16.608296394348145,
niah_mv_v2,89,FT_answer_K1,full,0.06013513513513513,185.0,
niah_mv_v2,89,FT_answer_K1,answer,0.025,13.0625,
niah_mv_v2,89,FT_answer_K1,answer_content,0.025,10.58203125,
niah_mv_v2,89,FT_answer_K1,full_fp64,0.0633088727656139,186.17313432693481,
niah_mv_v2,89,FT_answer_K1,answer_fp64,0.025,13.09116530418396,
niah_mv_v2,89,FT_answer_K1,answer_content_fp64,0.025,10.552481889724731,
niah_mv_v2,89,FT_answer_K1_restore_query,full,0.0404639175257732,97.0,
niah_mv_v2,89,FT_answer_K1_restore_query,answer,0.4747368421052632,1.484375,
niah_mv_v2,89,FT_answer_K1_restore_query,answer_content,0.3758771929824561,1.11328125,
niah_mv_v2,89,FT_answer_K1_restore_query,full_fp64,0.04049467992596121,98.11844503879547,
niah_mv_v2,89,FT_answer_K1_restore_query,answer_fp64,0.4765245252200786,1.487417221069336,
niah_mv_v2,89,FT_answer_K1_restore_query,answer_content_fp64,0.37825940270517117,1.1167330741882324,
niah_mv_v2,89,FT_answer_K1_only_query,full,0.046875,32.0,
niah_mv_v2,89,FT_answer_K1_only_query,answer,0.027310231023102306,18.9375,
niah_mv_v2,89,FT_answer_K1_only_query,answer_content,0.02650765606595995,16.58203125,
niah_mv_v2,89,FT_answer_K1_only_query,full_fp64,0.04684954146759614,31.999322772026062,
niah_mv_v2,89,FT_answer_K1_only_query,answer_fp64,0.02709134078277825,18.901782512664795,
niah_mv_v2,89,FT_answer_K1_only_query,answer_content_fp64,0.02665747804443521,16.608296394348145,
niah_mv_v2,89,DT_full_content,full,0.04716216216216216,185.0,
niah_mv_v2,89,DT_full_content,answer,0.027153110047846884,13.0625,
niah_mv_v2,89,DT_full_content,answer_content,0.025,10.58203125,
niah_mv_v2,89,DT_full_content,full_fp64,0.04770671601241575,186.17313432693481,
niah_mv_v2,89,DT_full_content,answer_fp64,0.027354030018069943,13.09116530418396,
niah_mv_v2,89,DT_full_content,answer_content_fp64,0.025,10.552481889724731,
niah_mv_v2,89,DT_full_content_positive,full,0.04716216216216216,185.0,0.07605408880982811
niah_mv_v2,89,DT_full_content_positive,answer,0.027153110047846884,13.0625,
niah_mv_v2,89,DT_full_content_positive,answer_content,0.025,10.58203125,
niah_mv_v2,89,DT_full_content_positive,full_fp64,0.04770671601241575,186.17313432693481,
niah_mv_v2,89,DT_full_content_positive,answer_fp64,0.027354030018069943,13.09116530418396,
niah_mv_v2,89,DT_full_content_positive,answer_content_fp64,0.025,10.552481889724731,
niah_mv_v2,89,DT_answer_content,full,0.2568918918918919,185.0,
niah_mv_v2,89,DT_answer_content,answer,0.025,13.0625,
niah_mv_v2,89,DT_answer_content,answer_content,0.025,10.58203125,
niah_mv_v2,89,DT_answer_content,full_fp64,0.2607743785052733,186.17313432693481,
niah_mv_v2,89,DT_answer_content,answer_fp64,0.025,13.09116530418396,
niah_mv_v2,89,DT_answer_content,answer_content_fp64,0.025,10.552481889724731,
niah_mv_v2,89,DT_answer_content_positive,full,0.25364864864864856,185.0,0.4062254555831678
niah_mv_v2,89,DT_answer_content_positive,answer,0.025,13.0625,
niah_mv_v2,89,DT_answer_content_positive,answer_content,0.025,10.58203125,
niah_mv_v2,89,DT_answer_content_positive,full_fp64,0.2565667970353077,186.17313432693481,
niah_mv_v2,89,DT_answer_content_positive,answer_fp64,0.025,13.09116530418396,
niah_mv_v2,89,DT_answer_content_positive,answer_content_fp64,0.025,10.552481889724731,
niah_mv_v2,89,FT_full_K1,full,0.046621621621621624,185.0,
niah_mv_v2,89,FT_full_K1,answer,0.03983253588516746,13.0625,
niah_mv_v2,89,FT_full_K1,answer_content,0.037107788851974896,10.58203125,
niah_mv_v2,89,FT_full_K1,full_fp64,0.04757288725258291,186.17313432693481,
niah_mv_v2,89,FT_full_K1,answer_fp64,0.039886842664137265,13.09116530418396,
niah_mv_v2,89,FT_full_K1,answer_content_fp64,0.03712847221586777,10.552481889724731,
niah_mv_v2,89,DT_fixed_query,full,0.025,97.0,
niah_mv_v2,89,DT_fixed_query,answer,0.17815789473684207,1.484375,
niah_mv_v2,89,DT_fixed_query,answer_content,0.025,1.11328125,
niah_mv_v2,89,DT_fixed_query,full_fp64,0.025,98.11844503879547,
niah_mv_v2,89,DT_fixed_query,answer_fp64,0.17974278212698835,1.487417221069336,
niah_mv_v2,89,DT_fixed_query,answer_content_fp64,0.025,1.1167330741882324,
niah_mv_v2,89,DT_old_reference_fixed_query,full,0.025,97.0,
niah_mv_v2,89,DT_old_reference_fixed_query,answer,0.45289473684210524,1.484375,
niah_mv_v2,89,DT_old_reference_fixed_query,answer_content,0.3586842105263158,1.11328125,
niah_mv_v2,89,DT_old_reference_fixed_query,full_fp64,0.025,98.11844503879547,
niah_mv_v2,89,DT_old_reference_fixed_query,answer_fp64,0.4534920688350742,1.487417221069336,
niah_mv_v2,89,DT_old_reference_fixed_query,answer_content_fp64,0.36018859104706785,1.1167330741882324,
niah_mv_v2,89,FT_fixed_query,full,0.03324742268041238,97.0,0.2779747113071682
niah_mv_v2,89,FT_fixed_query,answer,0.4323684210526316,1.484375,
niah_mv_v2,89,FT_fixed_query,answer_content,0.30745614035087726,1.11328125,
niah_mv_v2,89,FT_fixed_query,full_fp64,0.033632850822604456,98.11844503879547,
niah_mv_v2,89,FT_fixed_query,answer_fp64,0.4332532282470011,1.487417221069336,
niah_mv_v2,89,FT_fixed_query,answer_content_fp64,0.3104755409894025,1.1167330741882324,
