index,target_mode,method,policy,fraction,recall,f1,spent_all_tokens,excess_over_all_token_budget
27,full,DT_target,all_tokens_skip,0.1,1.0,0.5,171,0
27,full,DT_target,all_tokens_prefix,0.1,1.0,0.5,171,0
27,full,DT_target,eligible_skip,0.2,1.0,0.2857142857142857,343,0
27,full,DT_target,all_tokens_skip,0.2,1.0,0.2857142857142857,343,0
27,full,DT_target,all_tokens_prefix,0.2,1.0,0.2857142857142857,343,0
27,full,FT_K1,eligible_skip,0.05,0.5,0.4,76,0
27,full,FT_K1,all_tokens_skip,0.05,1.0,0.8,86,0
27,full,FT_K1,all_tokens_prefix,0.05,1.0,0.8,86,0
27,full,FT_K1,eligible_skip,0.1,1.0,0.4444444444444445,169,0
27,full,FT_K1,all_tokens_skip,0.1,1.0,0.4444444444444445,171,0
27,full,FT_K1,all_tokens_prefix,0.1,1.0,0.5,157,0
27,full,FT_K1,eligible_skip,0.2,1.0,0.2666666666666667,342,0
27,full,FT_K1,all_tokens_skip,0.2,1.0,0.2666666666666667,342,0
27,full,FT_K1,all_tokens_prefix,0.2,1.0,0.2857142857142857,324,0
27,full,FT_K3,eligible_skip,0.05,0.5,0.4,76,0
27,full,FT_K3,all_tokens_skip,0.05,1.0,0.8,86,0
27,full,FT_K3,all_tokens_prefix,0.05,1.0,0.8,86,0
27,full,FT_K3,eligible_skip,0.1,1.0,0.4444444444444445,169,0
27,full,FT_K3,all_tokens_skip,0.1,1.0,0.4444444444444445,171,0
27,full,FT_K3,all_tokens_prefix,0.1,1.0,0.5,157,0
27,full,FT_K3,eligible_skip,0.2,1.0,0.2666666666666667,342,0
27,full,FT_K3,all_tokens_skip,0.2,1.0,0.2666666666666667,342,0
27,full,FT_K3,all_tokens_prefix,0.2,1.0,0.2857142857142857,324,0
28,full,DT_target,eligible_skip,0.05,0.3333333333333333,0.4,48,0
28,full,DT_target,all_tokens_skip,0.05,0.3333333333333333,0.4,48,0
28,full,DT_target,all_tokens_prefix,0.05,0.3333333333333333,0.5,21,0
28,full,DT_target,eligible_skip,0.1,0.6666666666666666,0.5714285714285715,98,2
28,full,DT_target,all_tokens_skip,0.1,0.6666666666666666,0.6666666666666666,90,0
28,full,DT_target,all_tokens_prefix,0.1,0.6666666666666666,0.6666666666666666,90,0
28,full,DT_target,eligible_skip,0.2,1.0,0.7499999999999999,193,1
28,full,DT_target,all_tokens_skip,0.2,1.0,0.8571428571428571,185,0
28,full,DT_target,all_tokens_prefix,0.2,1.0,0.8571428571428571,185,0
28,full,FT_K1,eligible_skip,0.05,0.3333333333333333,0.28571428571428575,50,2
28,full,FT_K1,all_tokens_skip,0.05,0.3333333333333333,0.28571428571428575,47,0
28,full,FT_K1,all_tokens_prefix,0.05,0.3333333333333333,0.3333333333333333,39,0
28,full,FT_K1,eligible_skip,0.1,0.3333333333333333,0.25,92,0
28,full,FT_K1,all_tokens_skip,0.1,0.3333333333333333,0.25,92,0
28,full,FT_K1,all_tokens_prefix,0.1,0.3333333333333333,0.25,92,0
28,full,FT_K1,eligible_skip,0.2,0.3333333333333333,0.15384615384615383,189,0
28,full,FT_K1,all_tokens_skip,0.2,0.3333333333333333,0.15384615384615383,189,0
28,full,FT_K1,all_tokens_prefix,0.2,0.3333333333333333,0.16666666666666666,175,0
28,full,FT_K3,eligible_skip,0.05,0.3333333333333333,0.28571428571428575,50,2
28,full,FT_K3,all_tokens_skip,0.05,0.3333333333333333,0.28571428571428575,47,0
28,full,FT_K3,all_tokens_prefix,0.05,0.3333333333333333,0.3333333333333333,39,0
28,full,FT_K3,eligible_skip,0.1,0.3333333333333333,0.25,92,0
28,full,FT_K3,all_tokens_skip,0.1,0.3333333333333333,0.25,92,0
28,full,FT_K3,all_tokens_prefix,0.1,0.3333333333333333,0.25,92,0
28,full,FT_K3,eligible_skip,0.2,0.3333333333333333,0.15384615384615383,189,0
28,full,FT_K3,all_tokens_skip,0.2,0.3333333333333333,0.15384615384615383,189,0
28,full,FT_K3,all_tokens_prefix,0.2,0.3333333333333333,0.16666666666666666,175,0
29,full,DT_target,eligible_skip,0.05,0.6666666666666666,0.8,47,2
29,full,DT_target,all_tokens_skip,0.05,0.3333333333333333,0.4,37,0
29,full,DT_target,all_tokens_prefix,0.05,0.0,0.0,0,0
29,full,DT_target,eligible_skip,0.1,0.6666666666666666,0.6666666666666666,84,0
29,full,DT_target,all_tokens_skip,0.1,0.6666666666666666,0.6666666666666666,84,0
29,full,DT_target,all_tokens_prefix,0.1,0.6666666666666666,0.8,73,0
29,full,DT_target,eligible_skip,0.2,1.0,0.6,178,0
29,full,DT_target,all_tokens_skip,0.2,1.0,0.6,178,0
29,full,DT_target,all_tokens_prefix,0.2,1.0,0.7499999999999999,136,0
29,full,FT_K1,eligible_skip,0.05,0.3333333333333333,0.3333333333333333,47,2
29,full,FT_K1,all_tokens_skip,0.05,0.3333333333333333,0.3333333333333333,45,0
29,full,FT_K1,all_tokens_prefix,0.05,0.3333333333333333,0.5,21,0
29,full,FT_K1,eligible_skip,0.1,0.3333333333333333,0.28571428571428575,85,0
29,full,FT_K1,all_tokens_skip,0.1,0.3333333333333333,0.28571428571428575,85,0
29,full,FT_K1,all_tokens_prefix,0.1,0.3333333333333333,0.3333333333333333,63,0
29,full,FT_K1,eligible_skip,0.2,0.6666666666666666,0.4,169,0
29,full,FT_K1,all_tokens_skip,0.2,0.6666666666666666,0.4,169,0
29,full,FT_K1,all_tokens_prefix,0.2,0.6666666666666666,0.4444444444444444,147,0
29,full,FT_K3,eligible_skip,0.05,0.3333333333333333,0.3333333333333333,47,2
29,full,FT_K3,all_tokens_skip,0.05,0.3333333333333333,0.3333333333333333,45,0
29,full,FT_K3,all_tokens_prefix,0.05,0.3333333333333333,0.5,21,0
29,full,FT_K3,eligible_skip,0.1,0.3333333333333333,0.28571428571428575,85,0
29,full,FT_K3,all_tokens_skip,0.1,0.3333333333333333,0.28571428571428575,85,0
29,full,FT_K3,all_tokens_prefix,0.1,0.3333333333333333,0.4,52,0
29,full,FT_K3,eligible_skip,0.2,0.6666666666666666,0.4,169,0
29,full,FT_K3,all_tokens_skip,0.2,0.6666666666666666,0.4,169,0
29,full,FT_K3,all_tokens_prefix,0.2,0.6666666666666666,0.5,132,0
30,full,DT_target,eligible_skip,0.05,0.5,0.4,63,0
30,full,DT_target,all_tokens_skip,0.05,0.5,0.4,63,0
30,full,DT_target,all_tokens_prefix,0.05,0.5,0.5,46,0
30,full,DT_target,eligible_skip,0.1,1.0,0.5714285714285715,119,0
30,full,DT_target,all_tokens_skip,0.1,1.0,0.5714285714285715,127,0
30,full,DT_target,all_tokens_prefix,0.1,1.0,0.6666666666666666,102,0
30,full,DT_target,eligible_skip,0.2,1.0,0.3636363636363636,253,0
30,full,DT_target,all_tokens_skip,0.2,1.0,0.3636363636363636,253,0
30,full,DT_target,all_tokens_prefix,0.2,1.0,0.3636363636363636,253,0
30,full,FT_K1,eligible_skip,0.05,0.5,0.4,62,0
30,full,FT_K1,all_tokens_skip,0.05,0.5,0.4,64,0
30,full,FT_K1,all_tokens_prefix,0.05,0.5,0.6666666666666666,16,0
30,full,FT_K1,eligible_skip,0.1,0.5,0.3333333333333333,115,0
30,full,FT_K1,all_tokens_skip,0.1,0.5,0.28571428571428575,128,0
30,full,FT_K1,all_tokens_prefix,0.1,0.5,0.4,96,0
30,full,FT_K1,eligible_skip,0.2,1.0,0.3636363636363636,246,0
30,full,FT_K1,all_tokens_skip,0.2,1.0,0.3636363636363636,246,0
30,full,FT_K1,all_tokens_prefix,0.2,1.0,0.3636363636363636,246,0
30,full,FT_K3,eligible_skip,0.05,1.0,1.0,53,0
30,full,FT_K3,all_tokens_skip,0.05,1.0,1.0,53,0
30,full,FT_K3,all_tokens_prefix,0.05,0.5,0.6666666666666666,16,0
30,full,FT_K3,eligible_skip,0.1,1.0,0.6666666666666666,121,0
30,full,FT_K3,all_tokens_skip,0.1,1.0,0.6666666666666666,123,0
30,full,FT_K3,all_tokens_prefix,0.1,1.0,0.8,104,0
30,full,FT_K3,eligible_skip,0.2,1.0,0.3636363636363636,246,0
30,full,FT_K3,all_tokens_skip,0.2,1.0,0.3636363636363636,246,0
30,full,FT_K3,all_tokens_prefix,0.2,1.0,0.3636363636363636,246,0
31,full,DT_target,eligible_skip,0.05,1.0,0.8,85,0
31,full,DT_target,all_tokens_skip,0.05,1.0,0.8,85,0
31,full,DT_target,all_tokens_prefix,0.05,1.0,1.0,60,0
31,full,DT_target,eligible_skip,0.1,1.0,0.5714285714285715,162,0
31,full,DT_target,all_tokens_skip,0.1,1.0,0.5714285714285715,175,0
31,full,DT_target,all_tokens_prefix,0.1,1.0,0.6666666666666666,150,0
31,full,DT_target,eligible_skip,0.2,1.0,0.33333333333333337,347,0
31,full,DT_target,all_tokens_skip,0.2,1.0,0.33333333333333337,357,0
31,full,DT_target,all_tokens_prefix,0.2,1.0,0.3636363636363636,335,0
31,full,FT_K1,eligible_skip,0.05,0.5,0.3333333333333333,82,0
31,full,FT_K1,all_tokens_skip,0.05,0.5,0.3333333333333333,82,0
31,full,FT_K1,all_tokens_prefix,0.05,0.5,0.5,51,0
31,full,FT_K1,eligible_skip,0.1,1.0,0.5,175,0
31,full,FT_K1,all_tokens_skip,0.1,1.0,0.5,175,0
31,full,FT_K1,all_tokens_prefix,0.1,1.0,0.5,175,0
31,full,FT_K1,eligible_skip,0.2,1.0,0.2857142857142857,344,0
31,full,FT_K1,all_tokens_skip,0.2,1.0,0.3076923076923077,351,0
31,full,FT_K1,all_tokens_prefix,0.2,1.0,0.33333333333333337,308,0
31,full,FT_K3,eligible_skip,0.05,0.5,0.3333333333333333,82,0
31,full,FT_K3,all_tokens_skip,0.05,0.5,0.3333333333333333,82,0
31,full,FT_K3,all_tokens_prefix,0.05,0.5,0.5,51,0
31,full,FT_K3,eligible_skip,0.1,1.0,0.5,175,0
31,full,FT_K3,all_tokens_skip,0.1,1.0,0.5,175,0
31,full,FT_K3,all_tokens_prefix,0.1,1.0,0.5,175,0
31,full,FT_K3,eligible_skip,0.2,1.0,0.3076923076923077,347,0
31,full,FT_K3,all_tokens_skip,0.2,1.0,0.3076923076923077,351,0
31,full,FT_K3,all_tokens_prefix,0.2,1.0,0.33333333333333337,308,0
32,full,DT_target,eligible_skip,0.05,0.3333333333333333,0.4,55,0
32,full,DT_target,all_tokens_skip,0.05,0.3333333333333333,0.4,55,0
32,full,DT_target,all_tokens_prefix,0.05,0.3333333333333333,0.4,55,0
32,full,DT_target,eligible_skip,0.1,0.3333333333333333,0.25,109,0
32,full,DT_target,all_tokens_skip,0.1,0.3333333333333333,0.2222222222222222,118,0
32,full,DT_target,all_tokens_prefix,0.1,0.3333333333333333,0.3333333333333333,82,0
32,full,DT_target,eligible_skip,0.2,0.6666666666666666,0.4,228,0
32,full,DT_target,all_tokens_skip,0.2,0.6666666666666666,0.36363636363636365,237,0
32,full,DT_target,all_tokens_prefix,0.2,0.6666666666666666,0.4,228,0
32,full,FT_K1,eligible_skip,0.05,0.6666666666666666,0.6666666666666666,57,0
32,full,FT_K1,all_tokens_skip,0.05,0.6666666666666666,0.6666666666666666,57,0
32,full,FT_K1,all_tokens_prefix,0.05,0.6666666666666666,0.8,48,0
32,full,FT_K1,eligible_skip,0.1,0.6666666666666666,0.6666666666666666,112,0
32,full,FT_K1,all_tokens_skip,0.1,0.6666666666666666,0.6666666666666666,112,0
32,full,FT_K1,all_tokens_prefix,0.1,0.6666666666666666,0.6666666666666666,112,0
32,full,FT_K1,eligible_skip,0.2,0.6666666666666666,0.3333333333333333,220,0
32,full,FT_K1,all_tokens_skip,0.2,0.6666666666666666,0.30769230769230765,236,0
32,full,FT_K1,all_tokens_prefix,0.2,0.6666666666666666,0.30769230769230765,236,0
32,full,FT_K3,eligible_skip,0.05,0.6666666666666666,0.6666666666666666,57,0
32,full,FT_K3,all_tokens_skip,0.05,0.6666666666666666,0.6666666666666666,57,0
32,full,FT_K3,all_tokens_prefix,0.05,0.6666666666666666,0.8,48,0
32,full,FT_K3,eligible_skip,0.1,0.6666666666666666,0.6666666666666666,112,0
32,full,FT_K3,all_tokens_skip,0.1,0.6666666666666666,0.6666666666666666,112,0
32,full,FT_K3,all_tokens_prefix,0.1,0.6666666666666666,0.6666666666666666,112,0
32,full,FT_K3,eligible_skip,0.2,0.6666666666666666,0.3333333333333333,220,0
32,full,FT_K3,all_tokens_skip,0.2,0.6666666666666666,0.30769230769230765,236,0
32,full,FT_K3,all_tokens_prefix,0.2,0.6666666666666666,0.3333333333333333,220,0
33,full,DT_target,eligible_skip,0.05,0.6666666666666666,0.6666666666666666,54,0
33,full,DT_target,all_tokens_skip,0.05,0.6666666666666666,0.6666666666666666,54,0
33,full,DT_target,all_tokens_prefix,0.05,0.6666666666666666,0.8,39,0
33,full,DT_target,eligible_skip,0.1,1.0,1.0,100,0
33,full,DT_target,all_tokens_skip,0.1,1.0,1.0,100,0
33,full,DT_target,all_tokens_prefix,0.1,1.0,1.0,100,0
33,full,DT_target,eligible_skip,0.2,1.0,0.6666666666666666,207,0
33,full,DT_target,all_tokens_skip,0.2,1.0,0.6,219,0
33,full,DT_target,all_tokens_prefix,0.2,1.0,0.6666666666666666,207,0
33,full,FT_K1,eligible_skip,0.05,0.3333333333333333,0.4,49,0
33,full,FT_K1,all_tokens_skip,0.05,0.3333333333333333,0.4,49,0
33,full,FT_K1,all_tokens_prefix,0.05,0.3333333333333333,0.5,20,0
33,full,FT_K1,eligible_skip,0.1,1.0,1.0,100,0
33,full,FT_K1,all_tokens_skip,0.1,0.6666666666666666,0.6666666666666666,110,0
33,full,FT_K1,all_tokens_prefix,0.1,0.6666666666666666,0.6666666666666666,110,0
33,full,FT_K1,eligible_skip,0.2,1.0,0.6,211,0
33,full,FT_K1,all_tokens_skip,0.2,1.0,0.6,211,0
33,full,FT_K1,all_tokens_prefix,0.2,1.0,0.6666666666666666,175,0
33,full,FT_K3,eligible_skip,0.05,0.3333333333333333,0.4,49,0
33,full,FT_K3,all_tokens_skip,0.05,0.3333333333333333,0.4,49,0
33,full,FT_K3,all_tokens_prefix,0.05,0.3333333333333333,0.5,20,0
33,full,FT_K3,eligible_skip,0.1,1.0,1.0,100,0
33,full,FT_K3,all_tokens_skip,0.1,0.6666666666666666,0.6666666666666666,110,0
33,full,FT_K3,all_tokens_prefix,0.1,0.6666666666666666,0.6666666666666666,110,0
33,full,FT_K3,eligible_skip,0.2,1.0,0.6,211,0
33,full,FT_K3,all_tokens_skip,0.2,1.0,0.6,211,0
33,full,FT_K3,all_tokens_prefix,0.2,1.0,0.6666666666666666,175,0
34,full,DT_target,eligible_skip,0.05,1.0,1.0,52,0
34,full,DT_target,all_tokens_skip,0.05,1.0,1.0,52,0
34,full,DT_target,all_tokens_prefix,0.05,1.0,1.0,52,0
34,full,DT_target,eligible_skip,0.1,1.0,0.6666666666666666,101,0
34,full,DT_target,all_tokens_skip,0.1,1.0,0.6666666666666666,101,0
34,full,DT_target,all_tokens_prefix,0.1,1.0,0.8,90,0
34,full,DT_target,eligible_skip,0.2,1.0,0.4,205,0
34,full,DT_target,all_tokens_skip,0.2,1.0,0.4,205,0
34,full,DT_target,all_tokens_prefix,0.2,1.0,0.4,205,0
34,full,FT_K1,eligible_skip,0.05,1.0,1.0,52,0
34,full,FT_K1,all_tokens_skip,0.05,1.0,1.0,52,0
34,full,FT_K1,all_tokens_prefix,0.05,1.0,1.0,52,0
34,full,FT_K1,eligible_skip,0.1,1.0,0.5714285714285715,99,0
34,full,FT_K1,all_tokens_skip,0.1,1.0,0.5714285714285715,99,0
34,full,FT_K1,all_tokens_prefix,0.1,1.0,0.5714285714285715,99,0
34,full,FT_K1,eligible_skip,0.2,1.0,0.3636363636363636,204,0
34,full,FT_K1,all_tokens_skip,0.2,1.0,0.3636363636363636,204,0
34,full,FT_K1,all_tokens_prefix,0.2,1.0,0.4,184,0
34,full,FT_K3,eligible_skip,0.05,1.0,1.0,52,0
34,full,FT_K3,all_tokens_skip,0.05,1.0,1.0,52,0
34,full,FT_K3,all_tokens_prefix,0.05,1.0,1.0,52,0
34,full,FT_K3,eligible_skip,0.1,1.0,0.5714285714285715,99,0
34,full,FT_K3,all_tokens_skip,0.1,1.0,0.5714285714285715,99,0
34,full,FT_K3,all_tokens_prefix,0.1,1.0,0.5714285714285715,99,0
34,full,FT_K3,eligible_skip,0.2,1.0,0.3636363636363636,204,0
34,full,FT_K3,all_tokens_skip,0.2,1.0,0.3636363636363636,204,0
34,full,FT_K3,all_tokens_prefix,0.2,1.0,0.4,184,0
35,full,DT_target,eligible_skip,0.05,0.6666666666666666,0.6666666666666666,62,1
35,full,DT_target,all_tokens_skip,0.05,0.6666666666666666,0.8,50,0
35,full,DT_target,all_tokens_prefix,0.05,0.6666666666666666,0.8,50,0
35,full,DT_target,eligible_skip,0.1,0.6666666666666666,0.4444444444444444,126,5
35,full,DT_target,all_tokens_skip,0.1,0.6666666666666666,0.5,114,0
35,full,DT_target,all_tokens_prefix,0.1,0.6666666666666666,0.5,114,0
35,full,DT_target,eligible_skip,0.2,0.6666666666666666,0.3333333333333333,243,1
35,full,DT_target,all_tokens_skip,0.2,0.6666666666666666,0.30769230769230765,241,0
35,full,DT_target,all_tokens_prefix,0.2,0.6666666666666666,0.36363636363636365,215,0
35,full,FT_K1,eligible_skip,0.05,0.6666666666666666,0.6666666666666666,68,7
35,full,FT_K1,all_tokens_skip,0.05,0.6666666666666666,0.8,50,0
35,full,FT_K1,all_tokens_prefix,0.05,0.6666666666666666,0.8,50,0
35,full,FT_K1,eligible_skip,0.1,0.6666666666666666,0.5,121,0
35,full,FT_K1,all_tokens_skip,0.1,0.6666666666666666,0.5,121,0
35,full,FT_K1,all_tokens_prefix,0.1,0.6666666666666666,0.5,121,0
35,full,FT_K1,eligible_skip,0.2,0.6666666666666666,0.28571428571428575,247,5
35,full,FT_K1,all_tokens_skip,0.2,0.6666666666666666,0.28571428571428575,241,0
35,full,FT_K1,all_tokens_prefix,0.2,0.6666666666666666,0.30769230769230765,229,0
35,full,FT_K3,eligible_skip,0.05,0.6666666666666666,0.6666666666666666,68,7
35,full,FT_K3,all_tokens_skip,0.05,0.6666666666666666,0.8,50,0
35,full,FT_K3,all_tokens_prefix,0.05,0.6666666666666666,0.8,50,0
35,full,FT_K3,eligible_skip,0.1,0.6666666666666666,0.5,121,0
35,full,FT_K3,all_tokens_skip,0.1,0.6666666666666666,0.5,121,0
35,full,FT_K3,all_tokens_prefix,0.1,0.6666666666666666,0.5,121,0
35,full,FT_K3,eligible_skip,0.2,0.6666666666666666,0.28571428571428575,247,5
35,full,FT_K3,all_tokens_skip,0.2,0.6666666666666666,0.28571428571428575,241,0
35,full,FT_K3,all_tokens_prefix,0.2,0.6666666666666666,0.30769230769230765,229,0
36,full,DT_target,eligible_skip,0.05,0.0,0.0,79,1
36,full,DT_target,all_tokens_skip,0.05,0.5,0.3333333333333333,75,0
36,full,DT_target,all_tokens_prefix,0.05,0.0,0.0,40,0
36,full,DT_target,eligible_skip,0.1,1.0,0.5,158,3
36,full,DT_target,all_tokens_skip,0.1,0.5,0.22222222222222224,153,0
36,full,DT_target,all_tokens_prefix,0.1,0.5,0.28571428571428575,133,0
36,full,DT_target,eligible_skip,0.2,1.0,0.25,308,0
36,full,DT_target,all_tokens_skip,0.2,1.0,0.25,308,0
36,full,DT_target,all_tokens_prefix,0.2,1.0,0.2857142857142857,279,0
36,full,FT_K1,eligible_skip,0.05,0.5,0.3333333333333333,77,0
36,full,FT_K1,all_tokens_skip,0.05,0.5,0.3333333333333333,77,0
36,full,FT_K1,all_tokens_prefix,0.05,0.5,0.4,64,0
36,full,FT_K1,eligible_skip,0.1,0.5,0.25,149,0
36,full,FT_K1,all_tokens_skip,0.1,0.5,0.25,149,0
36,full,FT_K1,all_tokens_prefix,0.1,0.5,0.25,149,0
36,full,FT_K1,eligible_skip,0.2,1.0,0.2666666666666667,311,2
36,full,FT_K1,all_tokens_skip,0.2,1.0,0.25,307,0
36,full,FT_K1,all_tokens_prefix,0.2,1.0,0.2857142857142857,287,0
36,full,FT_K3,eligible_skip,0.05,0.5,0.3333333333333333,77,0
36,full,FT_K3,all_tokens_skip,0.05,0.5,0.3333333333333333,77,0
36,full,FT_K3,all_tokens_prefix,0.05,0.5,0.4,64,0
36,full,FT_K3,eligible_skip,0.1,0.5,0.25,149,0
36,full,FT_K3,all_tokens_skip,0.1,0.5,0.25,149,0
36,full,FT_K3,all_tokens_prefix,0.1,0.5,0.25,149,0
36,full,FT_K3,eligible_skip,0.2,1.0,0.2666666666666667,311,2
36,full,FT_K3,all_tokens_skip,0.2,1.0,0.25,307,0
36,full,FT_K3,all_tokens_prefix,0.2,1.0,0.2857142857142857,287,0
37,full,DT_target,eligible_skip,0.05,0.0,0.0,57,0
37,full,DT_target,all_tokens_skip,0.05,0.0,0.0,57,0
37,full,DT_target,all_tokens_prefix,0.05,0.0,0.0,41,0
37,full,DT_target,eligible_skip,0.1,1.0,0.6666666666666666,117,0
37,full,DT_target,all_tokens_skip,0.1,1.0,0.5714285714285715,119,0
37,full,DT_target,all_tokens_prefix,0.1,1.0,0.8,103,0
37,full,DT_target,eligible_skip,0.2,1.0,0.3636363636363636,241,4
37,full,DT_target,all_tokens_skip,0.2,1.0,0.3636363636363636,232,0
37,full,DT_target,all_tokens_prefix,0.2,1.0,0.4444444444444445,212,0
37,full,FT_K1,eligible_skip,0.05,0.5,0.4,59,0
37,full,FT_K1,all_tokens_skip,0.05,0.5,0.4,59,0
37,full,FT_K1,all_tokens_prefix,0.05,0.5,0.6666666666666666,24,0
37,full,FT_K1,eligible_skip,0.1,0.5,0.25,115,0
37,full,FT_K1,all_tokens_skip,0.1,0.5,0.25,115,0
37,full,FT_K1,all_tokens_prefix,0.1,0.5,0.4,88,0
37,full,FT_K1,eligible_skip,0.2,1.0,0.3636363636363636,238,1
37,full,FT_K1,all_tokens_skip,0.2,1.0,0.33333333333333337,237,0
37,full,FT_K1,all_tokens_prefix,0.2,1.0,0.4,227,0
37,full,FT_K3,eligible_skip,0.05,0.5,0.4,59,0
37,full,FT_K3,all_tokens_skip,0.05,0.5,0.4,59,0
37,full,FT_K3,all_tokens_prefix,0.05,0.5,0.6666666666666666,24,0
37,full,FT_K3,eligible_skip,0.1,0.5,0.25,115,0
37,full,FT_K3,all_tokens_skip,0.1,0.5,0.25,115,0
37,full,FT_K3,all_tokens_prefix,0.1,0.5,0.4,88,0
37,full,FT_K3,eligible_skip,0.2,1.0,0.3636363636363636,238,1
37,full,FT_K3,all_tokens_skip,0.2,1.0,0.33333333333333337,237,0
37,full,FT_K3,all_tokens_prefix,0.2,1.0,0.4,227,0
38,full,DT_target,eligible_skip,0.05,0.5,0.6666666666666666,58,0
38,full,DT_target,all_tokens_skip,0.05,0.5,0.6666666666666666,58,0
38,full,DT_target,all_tokens_prefix,0.05,0.5,0.6666666666666666,58,0
38,full,DT_target,eligible_skip,0.1,1.0,0.6666666666666666,123,0
38,full,DT_target,all_tokens_skip,0.1,1.0,0.6666666666666666,123,0
38,full,DT_target,all_tokens_prefix,0.1,1.0,0.8,114,0
38,full,DT_target,eligible_skip,0.2,1.0,0.4,256,0
38,full,DT_target,all_tokens_skip,0.2,1.0,0.4,256,0
38,full,DT_target,all_tokens_prefix,0.2,1.0,0.4444444444444445,235,0
38,full,FT_K1,eligible_skip,0.05,0.5,0.6666666666666666,58,0
38,full,FT_K1,all_tokens_skip,0.05,0.5,0.6666666666666666,58,0
38,full,FT_K1,all_tokens_prefix,0.05,0.5,0.6666666666666666,58,0
38,full,FT_K1,eligible_skip,0.1,1.0,0.6666666666666666,123,0
38,full,FT_K1,all_tokens_skip,0.1,1.0,0.6666666666666666,123,0
38,full,FT_K1,all_tokens_prefix,0.1,1.0,0.6666666666666666,123,0
38,full,FT_K1,eligible_skip,0.2,1.0,0.3636363636363636,264,3
38,full,FT_K1,all_tokens_skip,0.2,1.0,0.3636363636363636,257,0
38,full,FT_K1,all_tokens_prefix,0.2,1.0,0.4,238,0
38,full,FT_K3,eligible_skip,0.05,0.5,0.6666666666666666,58,0
38,full,FT_K3,all_tokens_skip,0.05,0.5,0.6666666666666666,58,0
38,full,FT_K3,all_tokens_prefix,0.05,0.5,0.6666666666666666,58,0
38,full,FT_K3,eligible_skip,0.1,1.0,0.6666666666666666,123,0
38,full,FT_K3,all_tokens_skip,0.1,1.0,0.6666666666666666,123,0
38,full,FT_K3,all_tokens_prefix,0.1,1.0,0.6666666666666666,123,0
38,full,FT_K3,eligible_skip,0.2,1.0,0.3636363636363636,257,0
38,full,FT_K3,all_tokens_skip,0.2,1.0,0.3636363636363636,257,0
38,full,FT_K3,all_tokens_prefix,0.2,1.0,0.4,238,0
39,full,DT_target,eligible_skip,0.05,0.0,0.0,35,0
39,full,DT_target,all_tokens_skip,0.05,0.0,0.0,35,0
39,full,DT_target,all_tokens_prefix,0.05,0.0,0.0,0,0
39,full,DT_target,eligible_skip,0.1,0.5,0.5,71,0
39,full,DT_target,all_tokens_skip,0.1,0.5,0.5,71,0
39,full,DT_target,all_tokens_prefix,0.1,0.5,0.5,71,0
39,full,DT_target,eligible_skip,0.2,0.5,0.3333333333333333,144,0
39,full,DT_target,all_tokens_skip,0.2,0.5,0.3333333333333333,144,0
39,full,DT_target,all_tokens_prefix,0.2,0.5,0.4,127,0
39,full,FT_K1,eligible_skip,0.05,0.0,0.0,35,0
39,full,FT_K1,all_tokens_skip,0.05,0.0,0.0,35,0
39,full,FT_K1,all_tokens_prefix,0.05,0.0,0.0,0,0
39,full,FT_K1,eligible_skip,0.1,0.5,0.5,71,0
39,full,FT_K1,all_tokens_skip,0.1,0.5,0.5,71,0
39,full,FT_K1,all_tokens_prefix,0.1,0.5,0.6666666666666666,59,0
39,full,FT_K1,eligible_skip,0.2,0.5,0.28571428571428575,139,0
39,full,FT_K1,all_tokens_skip,0.2,0.5,0.28571428571428575,139,0
39,full,FT_K1,all_tokens_prefix,0.2,0.5,0.4,120,0
39,full,FT_K3,eligible_skip,0.05,0.0,0.0,35,0
39,full,FT_K3,all_tokens_skip,0.05,0.0,0.0,35,0
39,full,FT_K3,all_tokens_prefix,0.05,0.0,0.0,0,0
39,full,FT_K3,eligible_skip,0.1,0.5,0.5,71,0
39,full,FT_K3,all_tokens_skip,0.1,0.5,0.5,71,0
39,full,FT_K3,all_tokens_prefix,0.1,0.5,0.6666666666666666,59,0
39,full,FT_K3,eligible_skip,0.2,0.5,0.28571428571428575,139,0
39,full,FT_K3,all_tokens_skip,0.2,0.5,0.28571428571428575,139,0
39,full,FT_K3,all_tokens_prefix,0.2,0.5,0.4,120,0
40,full,DT_target,eligible_skip,0.05,0.5,0.5714285714285715,72,1
40,full,DT_target,all_tokens_skip,0.05,0.5,0.6666666666666666,63,0
40,full,DT_target,all_tokens_prefix,0.05,0.5,0.6666666666666666,63,0
40,full,DT_target,eligible_skip,0.1,0.5,0.5,136,0
40,full,DT_target,all_tokens_skip,0.1,0.5,0.5,141,0
40,full,DT_target,all_tokens_prefix,0.1,0.5,0.5714285714285715,127,0
40,full,DT_target,eligible_skip,0.2,0.75,0.46153846153846156,273,0
40,full,DT_target,all_tokens_skip,0.2,0.75,0.4285714285714285,282,0
40,full,DT_target,all_tokens_prefix,0.2,0.75,0.5,255,0
40,full,FT_K1,eligible_skip,0.05,0.5,0.5714285714285715,72,1
40,full,FT_K1,all_tokens_skip,0.05,0.5,0.6666666666666666,63,0
40,full,FT_K1,all_tokens_prefix,0.05,0.5,0.6666666666666666,63,0
40,full,FT_K1,eligible_skip,0.1,0.5,0.5,138,0
40,full,FT_K1,all_tokens_skip,0.1,0.5,0.5,138,0
