index,target_mode,method,view,fraction,recall,budget
1,answer_conditioned,DT_target,regex_anchor_restored,0.05,0.4880952380952381,59
1,answer_conditioned,DT_target,regex_anchor_restored,0.1,0.6428571428571429,117
1,answer_conditioned,DT_target,regex_anchor_restored,0.2,1.0,234
1,answer_conditioned,FT_K1,raw_restored,0.05,0.2976190476190476,59
1,answer_conditioned,FT_K1,raw_restored,0.1,0.35714285714285715,117
1,answer_conditioned,FT_K1,raw_restored,0.2,0.5119047619047619,234
1,answer_conditioned,FT_K1,regex_anchor_restored,0.05,0.5595238095238095,59
1,answer_conditioned,FT_K1,regex_anchor_restored,0.1,1.0,117
1,answer_conditioned,FT_K1,regex_anchor_restored,0.2,1.0,234
1,answer_conditioned,FT_K3,raw_restored,0.05,0.2976190476190476,59
1,answer_conditioned,FT_K3,raw_restored,0.1,0.35714285714285715,117
1,answer_conditioned,FT_K3,raw_restored,0.2,0.5833333333333334,234
1,answer_conditioned,FT_K3,regex_anchor_restored,0.05,0.5595238095238095,59
1,answer_conditioned,FT_K3,regex_anchor_restored,0.1,1.0,117
1,answer_conditioned,FT_K3,regex_anchor_restored,0.2,1.0,234
2,answer_conditioned,DT_target,raw_restored,0.05,0.14545454545454545,59
2,answer_conditioned,DT_target,raw_restored,0.1,0.17272727272727273,117
2,answer_conditioned,DT_target,raw_restored,0.2,0.2545454545454545,233
2,answer_conditioned,DT_target,regex_anchor_restored,0.05,0.36363636363636365,59
2,answer_conditioned,DT_target,regex_anchor_restored,0.1,0.5,117
2,answer_conditioned,DT_target,regex_anchor_restored,0.2,0.6454545454545455,233
2,answer_conditioned,FT_K1,raw_restored,0.05,0.15454545454545454,59
2,answer_conditioned,FT_K1,raw_restored,0.1,0.22727272727272727,117
2,answer_conditioned,FT_K1,raw_restored,0.2,0.34545454545454546,233
2,answer_conditioned,FT_K1,regex_anchor_restored,0.05,0.4090909090909091,59
2,answer_conditioned,FT_K1,regex_anchor_restored,0.1,0.5,117
2,answer_conditioned,FT_K1,regex_anchor_restored,0.2,0.5,233
2,answer_conditioned,FT_K3,raw_restored,0.05,0.15454545454545454,59
2,answer_conditioned,FT_K3,raw_restored,0.1,0.24545454545454545,117
2,answer_conditioned,FT_K3,raw_restored,0.2,0.36363636363636365,233
2,answer_conditioned,FT_K3,regex_anchor_restored,0.05,0.4090909090909091,59
2,answer_conditioned,FT_K3,regex_anchor_restored,0.1,0.5,117
2,answer_conditioned,FT_K3,regex_anchor_restored,0.2,0.6454545454545455,233
3,answer_conditioned,DT_target,raw_restored,0.05,0.08771929824561403,47
3,answer_conditioned,DT_target,raw_restored,0.1,0.12280701754385964,93
3,answer_conditioned,DT_target,raw_restored,0.2,0.24561403508771928,185
3,answer_conditioned,DT_target,regex_anchor_restored,0.05,0.5263157894736842,47
3,answer_conditioned,DT_target,regex_anchor_restored,0.1,0.543859649122807,93
3,answer_conditioned,DT_target,regex_anchor_restored,0.2,0.543859649122807,185
3,answer_conditioned,FT_K1,raw_restored,0.05,0.3333333333333333,47
3,answer_conditioned,FT_K1,raw_restored,0.1,0.40350877192982454,93
3,answer_conditioned,FT_K1,raw_restored,0.2,0.47368421052631576,185
3,answer_conditioned,FT_K1,regex_anchor_restored,0.05,0.543859649122807,47
3,answer_conditioned,FT_K1,regex_anchor_restored,0.1,0.543859649122807,93
3,answer_conditioned,FT_K1,regex_anchor_restored,0.2,0.543859649122807,185
3,answer_conditioned,FT_K3,raw_restored,0.05,0.3157894736842105,47
3,answer_conditioned,FT_K3,raw_restored,0.1,0.38596491228070173,93
3,answer_conditioned,FT_K3,raw_restored,0.2,0.45614035087719296,185
3,answer_conditioned,FT_K3,regex_anchor_restored,0.05,0.543859649122807,47
3,answer_conditioned,FT_K3,regex_anchor_restored,0.1,0.543859649122807,93
3,answer_conditioned,FT_K3,regex_anchor_restored,0.2,0.543859649122807,185
4,answer_conditioned,DT_target,raw_restored,0.05,0.2222222222222222,62
4,answer_conditioned,DT_target,raw_restored,0.1,0.45555555555555555,123
4,answer_conditioned,DT_target,raw_restored,0.2,0.6222222222222222,246
4,answer_conditioned,DT_target,regex_anchor_restored,0.05,0.25555555555555554,62
4,answer_conditioned,DT_target,regex_anchor_restored,0.1,0.8222222222222222,123
4,answer_conditioned,DT_target,regex_anchor_restored,0.2,1.0,246
4,answer_conditioned,FT_K1,raw_restored,0.05,0.2777777777777778,62
4,answer_conditioned,FT_K1,raw_restored,0.1,0.32222222222222224,123
4,answer_conditioned,FT_K1,raw_restored,0.2,0.5111111111111111,246
4,answer_conditioned,FT_K1,regex_anchor_restored,0.05,0.43333333333333335,62
4,answer_conditioned,FT_K1,regex_anchor_restored,0.1,1.0,123
4,answer_conditioned,FT_K1,regex_anchor_restored,0.2,1.0,246
4,answer_conditioned,FT_K3,raw_restored,0.05,0.3,62
4,answer_conditioned,FT_K3,raw_restored,0.1,0.34444444444444444,123
4,answer_conditioned,FT_K3,raw_restored,0.2,0.5555555555555556,246
4,answer_conditioned,FT_K3,regex_anchor_restored,0.05,0.43333333333333335,62
4,answer_conditioned,FT_K3,regex_anchor_restored,0.1,1.0,123
4,answer_conditioned,FT_K3,regex_anchor_restored,0.2,1.0,246
5,answer_conditioned,DT_target,raw_restored,0.05,0.05263157894736842,83
5,answer_conditioned,DT_target,raw_restored,0.1,0.09649122807017543,166
5,answer_conditioned,DT_target,raw_restored,0.2,0.19298245614035087,331
5,answer_conditioned,DT_target,regex_anchor_restored,0.05,0.2719298245614035,83
5,answer_conditioned,DT_target,regex_anchor_restored,0.1,0.2719298245614035,166
5,answer_conditioned,DT_target,regex_anchor_restored,0.2,0.2719298245614035,331
5,answer_conditioned,FT_K1,raw_restored,0.05,0.20175438596491227,83
5,answer_conditioned,FT_K1,raw_restored,0.1,0.2543859649122807,166
5,answer_conditioned,FT_K1,raw_restored,0.2,0.3157894736842105,331
5,answer_conditioned,FT_K1,regex_anchor_restored,0.05,0.2719298245614035,83
5,answer_conditioned,FT_K1,regex_anchor_restored,0.1,0.2719298245614035,166
5,answer_conditioned,FT_K1,regex_anchor_restored,0.2,0.2719298245614035,331
5,answer_conditioned,FT_K3,raw_restored,0.05,0.21052631578947367,83
5,answer_conditioned,FT_K3,raw_restored,0.1,0.2719298245614035,166
5,answer_conditioned,FT_K3,raw_restored,0.2,0.3333333333333333,331
5,answer_conditioned,FT_K3,regex_anchor_restored,0.05,0.2719298245614035,83
5,answer_conditioned,FT_K3,regex_anchor_restored,0.1,0.2719298245614035,166
5,answer_conditioned,FT_K3,regex_anchor_restored,0.2,0.43859649122807015,331
6,answer_conditioned,DT_target,raw_restored,0.05,0.18571428571428572,61
6,answer_conditioned,DT_target,raw_restored,0.1,0.22857142857142856,122
6,answer_conditioned,DT_target,raw_restored,0.2,0.34285714285714286,243
6,answer_conditioned,DT_target,regex_anchor_restored,0.05,0.2857142857142857,61
6,answer_conditioned,DT_target,regex_anchor_restored,0.1,0.2857142857142857,122
6,answer_conditioned,DT_target,regex_anchor_restored,0.2,1.0,243
6,answer_conditioned,FT_K1,raw_restored,0.05,0.21428571428571427,61
6,answer_conditioned,FT_K1,raw_restored,0.1,0.32857142857142857,122
6,answer_conditioned,FT_K1,raw_restored,0.2,0.4857142857142857,243
6,answer_conditioned,FT_K1,regex_anchor_restored,0.05,0.7142857142857143,61
6,answer_conditioned,FT_K1,regex_anchor_restored,0.1,0.9142857142857143,122
6,answer_conditioned,FT_K1,regex_anchor_restored,0.2,1.0,243
6,answer_conditioned,FT_K3,raw_restored,0.05,0.2571428571428571,61
6,answer_conditioned,FT_K3,raw_restored,0.1,0.32857142857142857,122
6,answer_conditioned,FT_K3,raw_restored,0.2,0.4857142857142857,243
6,answer_conditioned,FT_K3,regex_anchor_restored,0.05,0.7142857142857143,61
6,answer_conditioned,FT_K3,regex_anchor_restored,0.1,1.0,122
6,answer_conditioned,FT_K3,regex_anchor_restored,0.2,1.0,243
7,answer_conditioned,DT_target,raw_restored,0.05,0.08235294117647059,51
7,answer_conditioned,DT_target,raw_restored,0.1,0.16470588235294117,101
7,answer_conditioned,DT_target,raw_restored,0.2,0.2823529411764706,201
7,answer_conditioned,DT_target,regex_anchor_restored,0.05,0.0,51
7,answer_conditioned,DT_target,regex_anchor_restored,0.1,0.23529411764705882,101
7,answer_conditioned,DT_target,regex_anchor_restored,0.2,0.6235294117647059,201
7,answer_conditioned,FT_K1,raw_restored,0.05,0.12941176470588237,51
7,answer_conditioned,FT_K1,raw_restored,0.1,0.2235294117647059,101
7,answer_conditioned,FT_K1,raw_restored,0.2,0.4588235294117647,201
7,answer_conditioned,FT_K1,regex_anchor_restored,0.05,0.6,51
7,answer_conditioned,FT_K1,regex_anchor_restored,0.1,0.6235294117647059,101
7,answer_conditioned,FT_K1,regex_anchor_restored,0.2,0.6235294117647059,201
7,answer_conditioned,FT_K3,raw_restored,0.05,0.15294117647058825,51
7,answer_conditioned,FT_K3,raw_restored,0.1,0.29411764705882354,101
7,answer_conditioned,FT_K3,raw_restored,0.2,0.47058823529411764,201
7,answer_conditioned,FT_K3,regex_anchor_restored,0.05,0.6,51
7,answer_conditioned,FT_K3,regex_anchor_restored,0.1,0.6235294117647059,101
7,answer_conditioned,FT_K3,regex_anchor_restored,0.2,1.0,201
8,answer_conditioned,DT_target,raw_restored,0.05,0.12307692307692308,37
8,answer_conditioned,DT_target,raw_restored,0.1,0.24615384615384617,74
8,answer_conditioned,DT_target,raw_restored,0.2,0.35384615384615387,147
8,answer_conditioned,DT_target,regex_anchor_restored,0.05,0.18461538461538463,37
8,answer_conditioned,DT_target,regex_anchor_restored,0.1,0.6615384615384615,74
8,answer_conditioned,DT_target,regex_anchor_restored,0.2,0.8,147
8,answer_conditioned,FT_K1,raw_restored,0.05,0.4,37
8,answer_conditioned,FT_K1,raw_restored,0.1,0.5538461538461539,74
8,answer_conditioned,FT_K1,raw_restored,0.2,0.7538461538461538,147
8,answer_conditioned,FT_K1,regex_anchor_restored,0.05,0.5384615384615384,37
8,answer_conditioned,FT_K1,regex_anchor_restored,0.1,0.8,74
8,answer_conditioned,FT_K1,regex_anchor_restored,0.2,0.9230769230769231,147
8,answer_conditioned,FT_K3,raw_restored,0.05,0.4153846153846154,37
8,answer_conditioned,FT_K3,raw_restored,0.1,0.5692307692307692,74
8,answer_conditioned,FT_K3,raw_restored,0.2,0.7384615384615385,147
8,answer_conditioned,FT_K3,regex_anchor_restored,0.05,0.5384615384615384,37
8,answer_conditioned,FT_K3,regex_anchor_restored,0.1,0.7384615384615385,74
8,answer_conditioned,FT_K3,regex_anchor_restored,0.2,0.9230769230769231,147
9,answer_conditioned,DT_target,raw_restored,0.05,0.20967741935483872,48
9,answer_conditioned,DT_target,raw_restored,0.1,0.4032258064516129,95
9,answer_conditioned,DT_target,raw_restored,0.2,0.5645161290322581,190
9,answer_conditioned,DT_target,regex_anchor_restored,0.05,0.46774193548387094,48
9,answer_conditioned,DT_target,regex_anchor_restored,0.1,0.46774193548387094,95
9,answer_conditioned,DT_target,regex_anchor_restored,0.2,0.6612903225806451,190
9,answer_conditioned,FT_K1,raw_restored,0.05,0.2903225806451613,48
9,answer_conditioned,FT_K1,raw_restored,0.1,0.5,95
9,answer_conditioned,FT_K1,raw_restored,0.2,0.8387096774193549,190
9,answer_conditioned,FT_K1,regex_anchor_restored,0.05,0.5483870967741935,48
9,answer_conditioned,FT_K1,regex_anchor_restored,0.1,0.7419354838709677,95
9,answer_conditioned,FT_K1,regex_anchor_restored,0.2,1.0,190
9,answer_conditioned,FT_K3,raw_restored,0.05,0.3387096774193548,48
9,answer_conditioned,FT_K3,raw_restored,0.1,0.5806451612903226,95
9,answer_conditioned,FT_K3,raw_restored,0.2,0.9354838709677419,190
9,answer_conditioned,FT_K3,regex_anchor_restored,0.05,0.5483870967741935,48
9,answer_conditioned,FT_K3,regex_anchor_restored,0.1,0.9516129032258065,95
9,answer_conditioned,FT_K3,regex_anchor_restored,0.2,1.0,190
10,answer_conditioned,DT_target,raw_restored,0.05,0.18055555555555555,64
10,answer_conditioned,DT_target,raw_restored,0.1,0.25,127
10,answer_conditioned,DT_target,raw_restored,0.2,0.3680555555555556,253
10,answer_conditioned,DT_target,regex_anchor_restored,0.05,0.125,64
10,answer_conditioned,DT_target,regex_anchor_restored,0.1,0.4930555555555556,127
10,answer_conditioned,DT_target,regex_anchor_restored,0.2,0.7569444444444444,253
10,answer_conditioned,FT_K1,raw_restored,0.05,0.19444444444444445,64
10,answer_conditioned,FT_K1,raw_restored,0.1,0.2777777777777778,127
10,answer_conditioned,FT_K1,raw_restored,0.2,0.4722222222222222,253
10,answer_conditioned,FT_K1,regex_anchor_restored,0.05,0.4444444444444444,64
10,answer_conditioned,FT_K1,regex_anchor_restored,0.1,0.75,127
10,answer_conditioned,FT_K1,regex_anchor_restored,0.2,0.8194444444444444,253
10,answer_conditioned,FT_K3,raw_restored,0.05,0.2152777777777778,64
10,answer_conditioned,FT_K3,raw_restored,0.1,0.3333333333333333,127
10,answer_conditioned,FT_K3,raw_restored,0.2,0.5,253
10,answer_conditioned,FT_K3,regex_anchor_restored,0.05,0.4444444444444444,64
10,answer_conditioned,FT_K3,regex_anchor_restored,0.1,0.7083333333333334,127
10,answer_conditioned,FT_K3,regex_anchor_restored,0.2,0.8194444444444444,253
11,answer_conditioned,DT_target,raw_restored,0.05,0.06862745098039216,45
11,answer_conditioned,DT_target,raw_restored,0.1,0.12745098039215685,89
11,answer_conditioned,DT_target,raw_restored,0.2,0.22549019607843138,178
11,answer_conditioned,DT_target,regex_anchor_restored,0.05,0.1568627450980392,45
11,answer_conditioned,DT_target,regex_anchor_restored,0.1,0.5882352941176471,89
11,answer_conditioned,DT_target,regex_anchor_restored,0.2,0.7647058823529411,178
11,answer_conditioned,FT_K1,raw_restored,0.05,0.24509803921568626,45
11,answer_conditioned,FT_K1,raw_restored,0.1,0.4411764705882353,89
11,answer_conditioned,FT_K1,raw_restored,0.2,0.5980392156862745,178
11,answer_conditioned,FT_K1,regex_anchor_restored,0.05,0.23529411764705882,45
11,answer_conditioned,FT_K1,regex_anchor_restored,0.1,0.6666666666666666,89
11,answer_conditioned,FT_K1,regex_anchor_restored,0.2,1.0,178
11,answer_conditioned,FT_K3,raw_restored,0.05,0.24509803921568626,45
11,answer_conditioned,FT_K3,raw_restored,0.1,0.4411764705882353,89
11,answer_conditioned,FT_K3,raw_restored,0.2,0.6372549019607843,178
11,answer_conditioned,FT_K3,regex_anchor_restored,0.05,0.23529411764705882,45
11,answer_conditioned,FT_K3,regex_anchor_restored,0.1,0.6666666666666666,89
11,answer_conditioned,FT_K3,regex_anchor_restored,0.2,1.0,178
12,answer_conditioned,DT_target,raw_restored,0.05,0.2033898305084746,92
12,answer_conditioned,DT_target,raw_restored,0.1,0.288135593220339,184
12,answer_conditioned,DT_target,raw_restored,0.2,0.3220338983050847,368
12,answer_conditioned,DT_target,regex_anchor_restored,0.05,0.4745762711864407,92
12,answer_conditioned,DT_target,regex_anchor_restored,0.1,0.8983050847457628,184
12,answer_conditioned,DT_target,regex_anchor_restored,0.2,0.8983050847457628,368
12,answer_conditioned,FT_K1,raw_restored,0.05,0.4406779661016949,92
12,answer_conditioned,FT_K1,raw_restored,0.1,0.6610169491525424,184
12,answer_conditioned,FT_K1,raw_restored,0.2,0.7966101694915254,368
12,answer_conditioned,FT_K1,regex_anchor_restored,0.05,0.8983050847457628,92
12,answer_conditioned,FT_K1,regex_anchor_restored,0.1,1.0,184
12,answer_conditioned,FT_K1,regex_anchor_restored,0.2,1.0,368
12,answer_conditioned,FT_K3,raw_restored,0.05,0.4745762711864407,92
12,answer_conditioned,FT_K3,raw_restored,0.1,0.6610169491525424,184
12,answer_conditioned,FT_K3,raw_restored,0.2,0.8305084745762712,368
12,answer_conditioned,FT_K3,regex_anchor_restored,0.05,1.0,92
12,answer_conditioned,FT_K3,regex_anchor_restored,0.1,1.0,184
12,answer_conditioned,FT_K3,regex_anchor_restored,0.2,1.0,368
13,answer_conditioned,DT_target,raw_restored,0.05,0.023255813953488372,83
13,answer_conditioned,DT_target,raw_restored,0.1,0.046511627906976744,166
13,answer_conditioned,DT_target,raw_restored,0.2,0.046511627906976744,332
13,answer_conditioned,DT_target,regex_anchor_restored,0.05,0.3372093023255814,83
13,answer_conditioned,DT_target,regex_anchor_restored,0.1,0.3372093023255814,166
13,answer_conditioned,DT_target,regex_anchor_restored,0.2,0.3372093023255814,332
13,answer_conditioned,FT_K1,raw_restored,0.05,0.22093023255813954,83
13,answer_conditioned,FT_K1,raw_restored,0.1,0.27906976744186046,166
13,answer_conditioned,FT_K1,raw_restored,0.2,0.4069767441860465,332
13,answer_conditioned,FT_K1,regex_anchor_restored,0.05,0.3372093023255814,83
13,answer_conditioned,FT_K1,regex_anchor_restored,0.1,0.3372093023255814,166
13,answer_conditioned,FT_K1,regex_anchor_restored,0.2,0.3372093023255814,332
13,answer_conditioned,FT_K3,raw_restored,0.05,0.20930232558139536,83
13,answer_conditioned,FT_K3,raw_restored,0.1,0.27906976744186046,166
13,answer_conditioned,FT_K3,raw_restored,0.2,0.4186046511627907,332
13,answer_conditioned,FT_K3,regex_anchor_restored,0.05,0.3372093023255814,83
13,answer_conditioned,FT_K3,regex_anchor_restored,0.1,0.3372093023255814,166
13,answer_conditioned,FT_K3,regex_anchor_restored,0.2,0.3372093023255814,332
14,answer_conditioned,DT_target,raw_restored,0.05,0.10294117647058823,63
14,answer_conditioned,DT_target,raw_restored,0.1,0.19117647058823528,125
14,answer_conditioned,DT_target,raw_restored,0.2,0.36764705882352944,250
14,answer_conditioned,DT_target,regex_anchor_restored,0.05,0.0,63
14,answer_conditioned,DT_target,regex_anchor_restored,0.1,0.45588235294117646,125
14,answer_conditioned,DT_target,regex_anchor_restored,0.2,0.45588235294117646,250
14,answer_conditioned,FT_K1,raw_restored,0.05,0.38235294117647056,63
14,answer_conditioned,FT_K1,raw_restored,0.1,0.47058823529411764,125
14,answer_conditioned,FT_K1,raw_restored,0.2,0.6911764705882353,250
14,answer_conditioned,FT_K1,regex_anchor_restored,0.05,0.5882352941176471,63
14,answer_conditioned,FT_K1,regex_anchor_restored,0.1,0.7058823529411765,125
14,answer_conditioned,FT_K1,regex_anchor_restored,0.2,1.0,250
14,answer_conditioned,FT_K3,raw_restored,0.05,0.36764705882352944,63
14,answer_conditioned,FT_K3,raw_restored,0.1,0.45588235294117646,125
14,answer_conditioned,FT_K3,raw_restored,0.2,0.6764705882352942,250
14,answer_conditioned,FT_K3,regex_anchor_restored,0.05,0.45588235294117646,63
14,answer_conditioned,FT_K3,regex_anchor_restored,0.1,0.7058823529411765,125
14,answer_conditioned,FT_K3,regex_anchor_restored,0.2,1.0,250
15,answer_conditioned,DT_target,raw_restored,0.05,0.20192307692307693,58
15,answer_conditioned,DT_target,raw_restored,0.1,0.3076923076923077,115
15,answer_conditioned,DT_target,raw_restored,0.2,0.4230769230769231,229
15,answer_conditioned,DT_target,regex_anchor_restored,0.05,0.23076923076923078,58
15,answer_conditioned,DT_target,regex_anchor_restored,0.1,0.3557692307692308,115
15,answer_conditioned,DT_target,regex_anchor_restored,0.2,0.5576923076923077,229
15,answer_conditioned,FT_K1,raw_restored,0.05,0.15384615384615385,58
15,answer_conditioned,FT_K1,raw_restored,0.1,0.21153846153846154,115
15,answer_conditioned,FT_K1,raw_restored,0.2,0.3173076923076923,229
15,answer_conditioned,FT_K1,regex_anchor_restored,0.05,0.23076923076923078,58
15,answer_conditioned,FT_K1,regex_anchor_restored,0.1,0.23076923076923078,115
15,answer_conditioned,FT_K1,regex_anchor_restored,0.2,0.3557692307692308,229
15,answer_conditioned,FT_K3,raw_restored,0.05,0.16346153846153846,58
15,answer_conditioned,FT_K3,raw_restored,0.1,0.2692307692307692,115
15,answer_conditioned,FT_K3,raw_restored,0.2,0.3269230769230769,229
15,answer_conditioned,FT_K3,regex_anchor_restored,0.05,0.23076923076923078,58
15,answer_conditioned,FT_K3,regex_anchor_restored,0.1,0.23076923076923078,115
15,answer_conditioned,FT_K3,regex_anchor_restored,0.2,0.375,229
16,answer_conditioned,DT_target,raw_restored,0.05,0.12121212121212122,49
16,answer_conditioned,DT_target,raw_restored,0.1,0.24242424242424243,98
16,answer_conditioned,DT_target,raw_restored,0.2,0.30303030303030304,195
16,answer_conditioned,DT_target,regex_anchor_restored,0.05,0.5454545454545454,49
16,answer_conditioned,DT_target,regex_anchor_restored,0.1,0.5454545454545454,98
16,answer_conditioned,DT_target,regex_anchor_restored,0.2,0.5454545454545454,195
16,answer_conditioned,FT_K1,raw_restored,0.05,0.3333333333333333,49
16,answer_conditioned,FT_K1,raw_restored,0.1,0.45454545454545453,98
16,answer_conditioned,FT_K1,raw_restored,0.2,0.6060606060606061,195
16,answer_conditioned,FT_K1,regex_anchor_restored,0.05,0.5454545454545454,49
16,answer_conditioned,FT_K1,regex_anchor_restored,0.1,0.5454545454545454,98
16,answer_conditioned,FT_K1,regex_anchor_restored,0.2,1.0,195
16,answer_conditioned,FT_K3,raw_restored,0.05,0.30303030303030304,49
16,answer_conditioned,FT_K3,raw_restored,0.1,0.45454545454545453,98
16,answer_conditioned,FT_K3,raw_restored,0.2,0.6060606060606061,195
16,answer_conditioned,FT_K3,regex_anchor_restored,0.05,0.5454545454545454,49
16,answer_conditioned,FT_K3,regex_anchor_restored,0.1,0.5454545454545454,98
16,answer_conditioned,FT_K3,regex_anchor_restored,0.2,1.0,195
17,answer_conditioned,DT_target,raw_restored,0.05,0.07317073170731707,48
17,answer_conditioned,DT_target,raw_restored,0.1,0.18292682926829268,95
17,answer_conditioned,DT_target,raw_restored,0.2,0.3170731707317073,190
17,answer_conditioned,DT_target,regex_anchor_restored,0.05,0.0,48
17,answer_conditioned,DT_target,regex_anchor_restored,0.1,0.012195121951219513,95
17,answer_conditioned,DT_target,regex_anchor_restored,0.2,0.4024390243902439,190
17,answer_conditioned,FT_K1,raw_restored,0.05,0.10975609756097561,48
17,answer_conditioned,FT_K1,raw_restored,0.1,0.1951219512195122,95
17,answer_conditioned,FT_K1,raw_restored,0.2,0.4268292682926829,190
17,answer_conditioned,FT_K1,regex_anchor_restored,0.05,0.0,48
17,answer_conditioned,FT_K1,regex_anchor_restored,0.1,0.32926829268292684,95
17,answer_conditioned,FT_K1,regex_anchor_restored,0.2,0.5,190
17,answer_conditioned,FT_K3,raw_restored,0.05,0.10975609756097561,48
17,answer_conditioned,FT_K3,raw_restored,0.1,0.21951219512195122,95
17,answer_conditioned,FT_K3,raw_restored,0.2,0.43902439024390244,190
17,answer_conditioned,FT_K3,regex_anchor_restored,0.05,0.0,48
17,answer_conditioned,FT_K3,regex_anchor_restored,0.1,0.32926829268292684,95
17,answer_conditioned,FT_K3,regex_anchor_restored,0.2,0.5,190
18,answer_conditioned,DT_target,raw_restored,0.05,0.10309278350515463,65
18,answer_conditioned,DT_target,raw_restored,0.1,0.18556701030927836,130
18,answer_conditioned,DT_target,raw_restored,0.2,0.29896907216494845,259
18,answer_conditioned,DT_target,regex_anchor_restored,0.05,0.20618556701030927,65
18,answer_conditioned,DT_target,regex_anchor_restored,0.1,0.3711340206185567,130
18,answer_conditioned,DT_target,regex_anchor_restored,0.2,0.3711340206185567,259
18,answer_conditioned,FT_K1,raw_restored,0.05,0.16494845360824742,65
18,answer_conditioned,FT_K1,raw_restored,0.1,0.23711340206185566,130
18,answer_conditioned,FT_K1,raw_restored,0.2,0.31958762886597936,259
18,answer_conditioned,FT_K1,regex_anchor_restored,0.05,0.3711340206185567,65
18,answer_conditioned,FT_K1,regex_anchor_restored,0.1,0.3711340206185567,130
18,answer_conditioned,FT_K1,regex_anchor_restored,0.2,0.3711340206185567,259
18,answer_conditioned,FT_K3,raw_restored,0.05,0.17525773195876287,65
18,answer_conditioned,FT_K3,raw_restored,0.1,0.25773195876288657,130
18,answer_conditioned,FT_K3,raw_restored,0.2,0.30927835051546393,259
18,answer_conditioned,FT_K3,regex_anchor_restored,0.05,0.3711340206185567,65
18,answer_conditioned,FT_K3,regex_anchor_restored,0.1,0.3711340206185567,130
18,answer_conditioned,FT_K3,regex_anchor_restored,0.2,0.3711340206185567,259
19,answer_conditioned,DT_target,raw_restored,0.05,0.14666666666666667,45
19,answer_conditioned,DT_target,raw_restored,0.1,0.18666666666666668,90
19,answer_conditioned,DT_target,raw_restored,0.2,0.29333333333333333,179
19,answer_conditioned,DT_target,regex_anchor_restored,0.05,0.48,45
19,answer_conditioned,DT_target,regex_anchor_restored,0.1,0.56,90
19,answer_conditioned,DT_target,regex_anchor_restored,0.2,1.0,179
19,answer_conditioned,FT_K1,raw_restored,0.05,0.24,45
19,answer_conditioned,FT_K1,raw_restored,0.1,0.3466666666666667,90
19,answer_conditioned,FT_K1,raw_restored,0.2,0.5066666666666667,179
19,answer_conditioned,FT_K1,regex_anchor_restored,0.05,0.56,45
19,answer_conditioned,FT_K1,regex_anchor_restored,0.1,0.56,90
19,answer_conditioned,FT_K1,regex_anchor_restored,0.2,0.92,179
19,answer_conditioned,FT_K3,raw_restored,0.05,0.26666666666666666,45
19,answer_conditioned,FT_K3,raw_restored,0.1,0.36,90
19,answer_conditioned,FT_K3,raw_restored,0.2,0.5333333333333333,179
19,answer_conditioned,FT_K3,regex_anchor_restored,0.05,0.56,45
19,answer_conditioned,FT_K3,regex_anchor_restored,0.1,0.56,90
19,answer_conditioned,FT_K3,regex_anchor_restored,0.2,0.9466666666666667,179
20,answer_conditioned,DT_target,raw_restored,0.05,0.1111111111111111,57
20,answer_conditioned,DT_target,raw_restored,0.1,0.13333333333333333,114
20,answer_conditioned,DT_target,raw_restored,0.2,0.2,227
20,answer_conditioned,DT_target,regex_anchor_restored,0.05,0.15555555555555556,57
20,answer_conditioned,DT_target,regex_anchor_restored,0.1,0.15555555555555556,114
20,answer_conditioned,DT_target,regex_anchor_restored,0.2,0.6,227
20,answer_conditioned,FT_K1,raw_restored,0.05,0.1111111111111111,57
20,answer_conditioned,FT_K1,raw_restored,0.1,0.15555555555555556,114
20,answer_conditioned,FT_K1,raw_restored,0.2,0.2222222222222222,227
20,answer_conditioned,FT_K1,regex_anchor_restored,0.05,0.15555555555555556,57
20,answer_conditioned,FT_K1,regex_anchor_restored,0.1,0.15555555555555556,114
20,answer_conditioned,FT_K1,regex_anchor_restored,0.2,0.15555555555555556,227
20,answer_conditioned,FT_K3,raw_restored,0.05,0.13333333333333333,57
20,answer_conditioned,FT_K3,raw_restored,0.1,0.15555555555555556,114
20,answer_conditioned,FT_K3,raw_restored,0.2,0.26666666666666666,227
20,answer_conditioned,FT_K3,regex_anchor_restored,0.05,0.15555555555555556,57
20,answer_conditioned,FT_K3,regex_anchor_restored,0.1,0.15555555555555556,114
20,answer_conditioned,FT_K3,regex_anchor_restored,0.2,0.15555555555555556,227
21,answer_conditioned,DT_target,raw_restored,0.05,0.075,70
21,answer_conditioned,DT_target,raw_restored,0.1,0.075,139
21,answer_conditioned,DT_target,raw_restored,0.2,0.075,277
21,answer_conditioned,DT_target,regex_anchor_restored,0.05,0.0,70
21,answer_conditioned,DT_target,regex_anchor_restored,0.1,0.0,139
21,answer_conditioned,DT_target,regex_anchor_restored,0.2,0.65,277
21,answer_conditioned,FT_K1,raw_restored,0.05,0.35,70
21,answer_conditioned,FT_K1,raw_restored,0.1,0.5,139
21,answer_conditioned,FT_K1,raw_restored,0.2,0.725,277
21,answer_conditioned,FT_K1,regex_anchor_restored,0.05,0.65,70
21,answer_conditioned,FT_K1,regex_anchor_restored,0.1,1.0,139
21,answer_conditioned,FT_K1,regex_anchor_restored,0.2,1.0,277
21,answer_conditioned,FT_K3,raw_restored,0.05,0.35,70
21,answer_conditioned,FT_K3,raw_restored,0.1,0.5,139
